x_lo,x_hi,y_lo,y_hi,depth,block_upper
8.266666666666667,8.283333333333333,-0.11333333333333334,-0.10666666666666667,0,-4.0812390387905984e-05
8.266666666666667,8.283333333333333,-0.12,-0.11333333333333334,0,-4.4347928052262176e-05
8.266666666666667,8.283333333333333,-0.12666666666666668,-0.12,0,-4.716538580099207e-05
8.266666666666667,8.283333333333333,-0.13333333333333336,-0.12666666666666668,0,-4.9063753228269736e-05
8.266666666666667,8.283333333333333,-0.14,-0.13333333333333336,0,-4.983914818868471e-05
8.266666666666667,8.283333333333333,-0.14666666666666667,-0.14,0,-4.934668427905649e-05
8.266666666666667,8.283333333333333,-0.15333333333333335,-0.14666666666666667,0,-4.755263124305265e-05
8.266666666666667,8.283333333333333,-0.16,-0.15333333333333335,0,-4.451122696544457e-05
8.266666666666667,8.283333333333333,-0.16666666666666669,-0.16,0,-4.0311823116031695e-05
8.266666666666667,8.283333333333333,-0.17333333333333334,-0.16666666666666669,0,-3.5056063157396974e-05
8.266666666666667,8.283333333333333,-0.18,-0.17333333333333334,0,-2.885975821961441e-05
8.266666666666667,8.283333333333333,-0.18666666666666668,-0.18,0,-2.18605707723603e-05
8.266666666666667,8.283333333333333,-0.19333333333333336,-0.18666666666666668,0,-1.4223700005052517e-05
8.266666666666667,8.283333333333333,-0.2,-0.19333333333333336,0,-6.143387671418612e-06
8.25,8.266666666666667,-0.10666666666666667,-0.1,0,-3.578592116975572e-05
8.25,8.266666666666667,-0.11333333333333334,-0.10666666666666667,0,-3.9558945309672455e-05
8.25,8.266666666666667,-0.12,-0.11333333333333334,0,-4.292697684763783e-05
8.25,8.266666666666667,-0.12666666666666668,-0.12,0,-4.576815835865619e-05
8.25,8.266666666666667,-0.13333333333333336,-0.12666666666666668,0,-4.790901082075699e-05
8.25,8.266666666666667,-0.14,-0.13333333333333336,0,-4.8865843523553294e-05
8.25,8.266666666666667,-0.14666666666666667,-0.14,0,-4.788948645940365e-05
8.25,8.266666666666667,-0.15333333333333335,-0.14666666666666667,0,-4.551476931588954e-05
8.25,8.266666666666667,-0.16,-0.15333333333333335,0,-4.2153427671762636e-05
8.25,8.266666666666667,-0.16666666666666669,-0.16,0,-3.7933096087276655e-05
8.25,8.266666666666667,-0.17333333333333334,-0.16666666666666669,0,-3.295640642046809e-05
8.25,8.266666666666667,-0.18,-0.17333333333333334,0,-2.7350290776392033e-05
8.25,8.266666666666667,-0.18666666666666668,-0.18,0,-2.1279503431118584e-05
8.25,8.266666666666667,-0.19333333333333336,-0.18666666666666668,0,-1.4953538192144e-05
8.25,8.266666666666667,-0.2,-0.19333333333333336,0,-8.631635902018092e-06
8.233333333333333,8.25,-0.10666666666666667,-0.1,0,-3.5927909281956055e-05
8.233333333333333,8.25,-0.11333333333333334,-0.10666666666666667,0,-3.9746687204175945e-05
8.233333333333333,8.25,-0.12,-0.11333333333333334,0,-4.312327503091523e-05
8.233333333333333,8.25,-0.12666666666666668,-0.12,0,-4.590824379530078e-05
8.233333333333333,8.25,-0.13333333333333336,-0.12666666666666668,0,-4.788074478169728e-05
8.233333333333333,8.25,-0.14,-0.13333333333333336,0,-4.8653278246068686e-05
8.233333333333333,8.25,-0.14666666666666667,-0.14,0,-4.787388726721454e-05
8.233333333333333,8.25,-0.15333333333333335,-0.14666666666666667,0,-4.570777775585796e-05
8.233333333333333,8.25,-0.16,-0.15333333333333335,0,-4.244025353763361e-05
8.233333333333333,8.25,-0.16666666666666669,-0.16,0,-3.8235473670446334e-05
8.233333333333333,8.25,-0.17333333333333334,-0.16666666666666669,0,-3.321742421870768e-05
8.233333333333333,8.25,-0.18,-0.17333333333333334,0,-2.7521441815334944e-05
8.233333333333333,8.25,-0.18666666666666668,-0.18,0,-2.1314335281137024e-05
8.233333333333333,8.25,-0.19333333333333336,-0.18666666666666668,0,-1.4803853406288175e-05
8.233333333333333,8.25,-0.2,-0.19333333333333336,0,-8.243973713830583e-06
8.216666666666667,8.233333333333333,-0.10666666666666667,-0.1,0,-3.7245103496419354e-05
8.216666666666667,8.233333333333333,-0.11333333333333334,-0.10666666666666667,0,-4.153153502261682e-05
8.216666666666667,8.233333333333333,-0.12,-0.11333333333333334,0,-4.522981151042926e-05
8.216666666666667,8.233333333333333,-0.12666666666666668,-0.12,0,-4.816191054430266e-05
8.216666666666667,8.233333333333333,-0.13333333333333336,-0.12666666666666668,0,-5.013900053193862e-05
8.216666666666667,8.233333333333333,-0.14,-0.13333333333333336,0,-5.098205230598307e-05
8.216666666666667,8.233333333333333,-0.14666666666666667,-0.14,0,-5.0560272885195706e-05
8.216666666666667,8.233333333333333,-0.15333333333333335,-0.14666666666666667,0,-4.8820387850846366e-05
8.216666666666667,8.233333333333333,-0.16,-0.15333333333333335,0,-4.5779321252811736e-05
8.216666666666667,8.233333333333333,-0.16666666666666669,-0.16,0,-4.1496745809819634e-05
