x,y,block,inside_target
30.375,-0.375,1.565929490853431e-06,False
30.5,-0.375,-1.3372337218379656e-06,False
30.625,-0.375,3.2032236248873045e-06,False
30.75,-0.375,1.019915006047916e-05,False
30.875,-0.375,-2.1373126307448523e-05,False
31.0,-0.375,-0.0001498191988194289,False
31.125,-0.375,-0.00039167223917553205,False
31.25,-0.375,-0.0006512561409158825,False
31.375,-0.375,-0.0006878441808305964,False
31.5,-0.375,-0.0001627204901552598,False
31.625,-0.375,0.0012265308360779553,False
31.75,-0.375,0.0035662230122709953,False
31.875,-0.375,0.006581629603257392,False
32.0,-0.375,0.009612575710033615,False
32.125,-0.375,0.011757689425506174,False
32.25,-0.375,0.012165897385682455,False
32.375,-0.375,0.01038051260697638,False
32.5,-0.375,0.0065986142726783175,False
32.625,-0.375,0.0017208732333258742,False
32.75,-0.375,-0.0028633802302232697,False
32.875,-0.375,-0.005707948852612372,False
33.0,-0.375,-0.005815268376754383,False
33.125,-0.375,-0.003026963400005501,False
33.25,-0.375,0.0018609869045820523,False
33.375,-0.375,0.0073228947066133815,False
33.5,-0.375,0.011603567856121225,False
33.625,-0.375,0.013319532844323915,False
33.75,-0.375,0.011940765001721853,False
33.875,-0.375,0.007971892838602005,False
34.0,-0.375,0.0027633507498424537,False
34.125,-0.375,-0.0019768064885681952,False
34.25,-0.375,-0.004786460832084486,False
34.375,-0.375,-0.004943289285026216,False
34.5,-0.375,-0.0026707646481594544,False
34.625,-0.375,0.0010068600125670156,False
34.75,-0.375,0.004687851480307992,False
34.875,-0.375,0.007119685966172491,False
35.0,-0.375,0.007625180581784188,False
35.125,-0.375,0.006276514281363468,False
35.25,-0.375,0.003774303807824513,False
35.375,-0.375,0.0011070304758500115,False
35.5,-0.375,-0.0008546419985273638,False
35.625,-0.375,-0.0016632871050352286,False
35.75,-0.375,-0.001391494259629244,False
35.875,-0.375,-0.0005076915194513541,False
36.0,-0.375,0.00038927240991767855,False
36.125,-0.375,0.0008473394644400747,False
36.25,-0.375,0.0007307820024588369,False
36.375,-0.375,0.00022279790045583276,False
36.5,-0.375,-0.0003181739389147226,False
36.625,-0.375,-0.000564761257303808,False
36.75,-0.375,-0.00038628757664534814,False
36.875,-0.375,0.000100712937429755,False
37.0,-0.375,0.0006110575101853949,False
37.125,-0.375,0.0008503600203669591,False
37.25,-0.375,0.0006719513761410487,False
37.375,-0.375,0.0001540560335400372,False
37.5,-0.375,-0.00043780713547553196,False
37.625,-0.375,-0.00078168846476693,False
37.75,-0.375,-0.0006579960320771709,False
37.875,-0.375,-5.955861893922488e-05,False
38.0,-0.375,0.0007986560745823339,False
38.125,-0.375,0.0015735329309844814,False
38.25,-0.375,0.0019466346520853515,False
38.375,-0.375,0.0017649891606871218,False
38.5,-0.375,0.0011063122708495805,False
38.625,-0.375,0.00024120725193260185,False
38.75,-0.375,-0.00048785003082099426,False
38.875,-0.375,-0.0008143492439052186,False
39.0,-0.375,-0.0006562223108173725,False
39.125,-0.375,-0.00013905380695421665,False
39.25,-0.375,0.00047196271761791017,False
39.375,-0.375,0.0008965601659185274,False
39.5,-0.375,0.0009623782789431074,False
39.625,-0.375,0.0006721027376626836,False
39.75,-0.375,0.0001882648142452344,False
39.875,-0.375,-0.00025261183741753405,False
40.0,-0.375,-0.0004538444450569829,False
40.125,-0.375,-0.00034742247132700836,False
40.25,-0.375,-1.877385366877611e-05,False
40.375,-0.375,0.0003408883563843213,False
40.5,-0.375,0.0005300210156795789,False
40.625,-0.375,0.0004349262076061161,False
40.75,-0.375,8.606385427677656e-05,False
40.875,-0.375,-0.0003518763321839022,False
41.0,-0.375,-0.0006504698508635202,False
41.125,-0.375,-0.0006166815270382023,False
41.25,-0.375,-0.00017741969866228585,False
41.375,-0.375,0.0005858818004842082,False
41.5,-0.375,0.001465612965538808,False
41.625,-0.375,0.0022055513314429335,False
41.75,-0.375,0.002594537260470381,False
41.875,-0.375,0.0025386808049020614,False
42.0,-0.375,0.0020857139968206324,False
42.125,-0.375,0.0013960964677658834,False
42.25,-0.375,0.0006768119899161202,False
42.375,-0.375,0.00010670698539452832,False
42.5,-0.375,-0.00021770848553402143,False
42.625,-0.375,-0.0002985212909679299,False
42.75,-0.375,-0.00021427936342028605,False
42.875,-0.375,-7.402053663208019e-05,False
43.0,-0.375,3.0808489329528984e-05,False
43.125,-0.375,5.739930430761097e-05,False
43.25,-0.375,1.6393738829010498e-05,False
43.375,-0.375,-4.6563467352608254e-05,False
43.5,-0.375,-8.050199476280092e-05,False
43.625,-0.375,-5.5377292403568964e-05,False
43.75,-0.375,2.5829543940352246e-05,False
43.875,-0.375,0.00013205774598915696,False
44.0,-0.375,0.00022124047014017182,False
44.125,-0.375,0.00026012048778115143,False
44.25,-0.375,0.00023769585244759424,False
44.375,-0.375,0.00016734633507321418,False
44.5,-0.375,7.83474032733463e-05,False
44.625,-0.375,1.9539222227638395e-06,False
44.75,-0.375,-4.122024688916505e-05,False
44.875,-0.375,-4.739756991677989e-05,False
45.0,-0.375,-2.7831385437664883e-05,False
45.125,-0.375,-1.0881567056511735e-06,False
45.25,-0.375,1.6318596450576024e-05,False
45.375,-0.375,1.6687966321756894e-05,False
45.5,-0.375,2.860038036904925e-06,False
45.625,-0.375,-1.4953368069739015e-05,False
45.75,-0.375,-2.503788517481785e-05,False
45.875,-0.375,-1.9778708145789484e-05,False
46.0,-0.375,1.3435276394466751e-06,False
46.125,-0.375,3.2194655236845444e-05,False
46.25,-0.375,6.311281531485044e-05,False
46.375,-0.375,8.498809881465608e-05,False
46.5,-0.375,9.249509082931495e-05,False
46.625,-0.375,8.536467690739647e-05,False
46.75,-0.375,6.758636883442054e-05,False
46.875,-0.375,4.5270462152432384e-05,False
47.0,-0.375,2.4259586308371542e-05,False
47.125,-0.375,8.420614289826831e-06,False
47.25,-0.375,-9.427937212757915e-07,False
47.375,-0.375,-4.65734471788853e-06,False
47.5,-0.375,-4.6840583167802255e-06,False
47.625,-0.375,-3.0923770820426196e-06,False
47.75,-0.375,-1.3809010820195956e-06,False
47.875,-0.375,-2.638602308541984e-07,False
48.0,-0.375,1.7824260932719705e-07,False
48.125,-0.375,1.8921989140816614e-07,False
48.25,-0.375,5.677856379017267e-08,False
48.375,-0.375,-4.033769810108776e-08,False
48.5,-0.375,-5.5062530821755695e-08,False
48.625,-0.375,-1.968480125745327e-08,False
48.75,-0.375,1.8169272037174608e-08,False
48.875,-0.375,3.289847953797498e-08,False
49.0,-0.375,2.5564383031575462e-08,False
49.125,-0.375,1.010048292059486e-08,False
49.25,-0.375,-1.4492946751300348e-09,False
49.375,-0.375,-5.251451053882436e-09,False
49.5,-0.375,-3.829396943284438e-09,False
49.625,-0.375,-1.2271707210660624e-09,False
49.75,-0.375,2.5685285494692664e-10,False
49.875,-0.375,4.67987495154064e-10,False
50.0,-0.375,1.78982610724819e-10,False
50.125,-0.375,-2.938984241783453e-11,False
50.25,-0.375,-5.618818656474766e-11,False
50.375,-0.375,-2.034871322553024e-11,False
50.5,-0.375,-1.167295336271566e-12,False
50.625,-0.375,9.496418593577612e-13,False
50.75,-0.375,5.816826905533102e-13,False
50.875,-0.375,1.916815870372281e-12,False
51.0,-0.375,5.432442062490507e-12,False
51.125,-0.375,-4.687918604172772e-12,False
51.25,-0.375,-5.227790939231959e-11,False
51.375,-0.375,-8.385957058356473e-11,False
51.5,-0.375,7.730855155366768e-11,False
51.625,-0.375,4.921762075711959e-10,False
51.75,-0.375,6.089625104127659e-10,False
51.875,-0.375,-8.459859519108233e-10,False
52.0,-0.375,-4.701024728787582e-09,False
52.125,-0.375,-8.978468919710496e-09,False
52.25,-0.375,-7.446511604387911e-09,False
52.375,-0.375,7.541487577544969e-09,False
52.5,-0.375,3.6561158721785093e-08,False
52.625,-0.375,6.366958530687618e-08,False
52.75,-0.375,5.7286117503208915e-08,False
52.875,-0.375,-7.562183170457963e-09,False
53.0,-0.375,-1.0852984382460131e-07,False
53.125,-0.375,-1.460846919062985e-07,False
53.25,-0.375,2.2074037642144377e-08,False
53.375,-0.375,4.3283567102533975e-07,False
53.5,-0.375,7.618393872005864e-07,False
53.625,-0.375,7.388731600661013e-08,False
53.75,-0.375,-3.1852323555564873e-06,False
53.875,-0.375,-1.0662278626631531e-05,False
54.0,-0.375,-2.28334882144134e-05,False
54.125,-0.375,-3.7089364517866057e-05,False
54.25,-0.375,-4.568817774519115e-05,False
54.375,-0.375,-3.45284789721395e-05,False
54.5,-0.375,1.612105298894612e-05,False
54.625,-0.375,0.0001280694216846725,False
54.75,-0.375,0.00031878182812653574,False
54.875,-0.375,0.0005932545638497989,False
55.0,-0.375,0.0009365620722687935,False
55.125,-0.375,0.0013101201008056424,False
55.25,-0.375,0.0016543593677649895,False
55.375,-0.375,0.0018989620985193113,False
55.5,-0.375,0.0019793678571454172,False
55.625,-0.375,0.0018556520312593009,False
55.75,-0.375,0.0015281137181763606,False
55.875,-0.375,0.0010438540104373887,False
56.0,-0.375,0.0004906464657046113,False
56.125,-0.375,-2.189051166730531e-05,False
56.25,-0.375,-0.0003895303533535075,False
56.375,-0.375,-0.000541451087580715,False
56.5,-0.375,-0.00046033477370987293,False
56.625,-0.375,-0.0001877387778994341,False
56.75,-0.375,0.00018766894548158288,False
56.875,-0.375,0.0005558691679769628,False
57.0,-0.375,0.0008173424174541085,False
57.125,-0.375,0.0009109002135351645,False
57.25,-0.375,0.0008286383023181005,False
57.375,-0.375,0.0006135253321524314,False
57.5,-0.375,0.00034110982624734943,False
57.625,-0.375,9.224000045369827e-05,False
57.75,-0.375,-7.343453087122323e-05,False
57.875,-0.375,-0.00013411218770099793,False
58.0,-0.375,-0.00010754099865418318,False
58.125,-0.375,-3.836211409149018e-05,False
58.25,-0.375,2.3082902945121383e-05,False
58.375,-0.375,4.1843210873216884e-05,False
58.5,-0.375,1.1292743183183843e-05,False
58.625,-0.375,-4.652605162433225e-05,False
58.75,-0.375,-9.244431336699014e-05,False
58.875,-0.375,-8.829459573146716e-05,False
59.0,-0.375,-1.4032683487438458e-05,False
59.125,-0.375,0.00012294429953482353,False
59.25,-0.375,0.0002896695468888568,False
59.375,-0.375,0.0004395011272789238,False
59.5,-0.375,0.0005290279819703672,False
59.625,-0.375,0.0005333071674621407,False
59.75,-0.375,0.00045378098875645603,False
59.875,-0.375,0.0003163721158836429,False
60.0,-0.375,0.00016114766693342742,False
10.0,-0.3625,0.05347680329708132,False
10.125,-0.3625,0.15457948581528388,False
10.25,-0.3625,0.15851011137377752,False
10.375,-0.3625,0.08389868594830088,False
10.5,-0.3625,-0.017738709762930398,False
10.625,-0.3625,-0.08973325329775748,False
10.75,-0.3625,-0.09644339013307358,False
10.875,-0.3625,-0.037130553589975024,False
11.0,-0.3625,0.05704779348298174,False
11.125,-0.3625,0.13996651638774177,False
11.25,-0.3625,0.17276422599800412,False
11.375,-0.3625,0.1412132758490284,False
11.5,-0.3625,0.060969289656100774,False
11.625,-0.3625,-0.03076628031188281,False
11.75,-0.3625,-0.09263800612216525,False
11.875,-0.3625,-0.09742835076639308,False
12.0,-0.3625,-0.04324162754205014,False
12.125,-0.3625,0.04683224575156044,False
12.25,-0.3625,0.1357235281413743,False
12.375,-0.3625,0.18866050196952572,False
12.5,-0.3625,0.18740957107579967,False
12.625,-0.3625,0.13654291160296828,False
12.75,-0.3625,0.05964643198623977,False
12.875,-0.3625,-0.01213566356075206,False
13.0,-0.3625,-0.05369721401934482,False
13.125,-0.3625,-0.055686677156972314,False
13.25,-0.3625,-0.026490525240800478,False
13.375,-0.3625,0.013672504333539937,False
13.5,-0.3625,0.04321025129769045,False
13.625,-0.3625,0.04907973719228179,False
13.75,-0.3625,0.03173413974211778,False
13.875,-0.3625,0.0032599583458213788,False
14.0,-0.3625,-0.019865870013492673,False
14.125,-0.3625,-0.02556478976390286,False
14.25,-0.3625,-0.012160146657850264,False
14.375,-0.3625,0.011195369001427532,False
14.5,-0.3625,0.029682362060012697,False
14.625,-0.3625,0.030897626082823083,False
14.75,-0.3625,0.01183166522766426,False
14.875,-0.3625,-0.01872514117803472,False
15.0,-0.3625,-0.0436402985466191,False
15.125,-0.3625,-0.04529172600220402,False
15.25,-0.3625,-0.014263081773729737,False
15.375,-0.3625,0.045137997616105936,False
15.5,-0.3625,0.11521404367800124,False
15.625,-0.3625,0.1711917219667406,False
15.75,-0.3625,0.1910200498573658,False
15.875,-0.3625,0.16460105161812394,False
16.0,-0.3625,0.09857237349445933,False
16.125,-0.3625,0.01456916063090747,False
16.25,-0.3625,-0.05844575763373509,False
16.375,-0.3625,-0.0947998434908565,False
16.5,-0.3625,-0.08154423090479349,False
16.625,-0.3625,-0.023098896863719617,False
16.75,-0.3625,0.06055455608061126,False
16.875,-0.3625,0.14127436821021938,False
17.0,-0.3625,0.19281297325083668,False
17.125,-0.3625,0.19973146718188922,False
17.25,-0.3625,0.1620207552225328,False
17.375,-0.3625,0.09406250816872638,False
17.5,-0.3625,0.018730101692999317,False
17.625,-0.3625,-0.040877499829994224,False
17.75,-0.3625,-0.06895664372000115,False
17.875,-0.3625,-0.06124810583655831,False
18.0,-0.3625,-0.024935310913159637,False
18.125,-0.3625,0.025214673214523288,False
18.25,-0.3625,0.07262626788128865,False
18.375,-0.3625,0.1043540995563045,False
18.5,-0.3625,0.1143973580888494,False
18.625,-0.3625,0.10414345378213205,False
18.75,-0.3625,0.08033663760584171,False
18.875,-0.3625,0.05176618404631653,False
19.0,-0.3625,0.0260828065799266,False
19.125,-0.3625,0.007805155362736703,False
19.25,-0.3625,-0.0020916495431647763,False
19.375,-0.3625,-0.005284961209741888,False
19.5,-0.3625,-0.004601845054211552,False
19.625,-0.3625,-0.0026401797919661497,False
19.75,-0.3625,-0.0009915496175450318,False
19.875,-0.3625,-0.00015987107591596732,False
20.0,-0.3625,4.867989321132401e-05,False
20.125,-0.3625,1.9641153724364923e-05,False
20.25,-0.3625,-5.464113841303799e-06,False
20.375,-0.3625,5.588696510956358e-06,False
20.5,-0.3625,-2.397983841137631e-06,False
20.625,-0.3625,-3.267570486574106e-05,False
20.75,-0.3625,-1.2083357947470742e-05,False
20.875,-0.3625,0.00010337618380816855,False
21.0,-0.3625,0.00019328813905310026,False
21.125,-0.3625,-5.0314996024884836e-05,False
21.25,-0.3625,-0.0009501547091941473,False
21.375,-0.3625,-0.0025159361599046133,False
21.5,-0.3625,-0.004123489613779226,False
21.625,-0.3625,-0.004408729299440731,False
21.75,-0.3625,-0.0015210758415217414,False
21.875,-0.3625,0.006271277804658661,False
22.0,-0.3625,0.019806901811553076,False
22.125,-0.3625,0.038386192298859305,False
22.25,-0.3625,0.059552349848653985,False
22.375,-0.3625,0.07946425215646152,False
22.5,-0.3625,0.09381434937127384,False
22.625,-0.3625,0.09903180594673384,False
22.75,-0.3625,0.09338329020387179,False
22.875,-0.3625,0.07759419030695974,False
23.0,-0.3625,0.05476151641077624,False
23.125,-0.3625,0.02956349414528882,False
23.25,-0.3625,0.007005372001631427,False
23.375,-0.3625,-0.00890734233627365,False
23.5,-0.3625,-0.016159906856964706,False
23.625,-0.3625,-0.01509508291648631,False
23.75,-0.3625,-0.008077762472223625,False
23.875,-0.3625,0.0013939959464310389,False
24.0,-0.3625,0.009817776737845212,False
24.125,-0.3625,0.014689020806714064,False
24.25,-0.3625,0.015080132564795356,False
24.375,-0.3625,0.011660747693115439,False
24.5,-0.3625,0.006215212921733538,False
24.625,-0.3625,0.0008704538232603295,False
24.75,-0.3625,-0.002679210662521911,False
24.875,-0.3625,-0.0036915681780885857,False
25.0,-0.3625,-0.0024931370301849195,False
25.125,-0.3625,-0.00019708663936707943,False
25.25,-0.3625,0.0018360347129069143,False
25.375,-0.3625,0.0025751985158199847,False
25.5,-0.3625,0.0017174207428711941,False
25.625,-0.3625,-0.00022935816732469407,False
25.75,-0.3625,-0.0021937838626323336,False
25.875,-0.3625,-0.00301191795539502,False
26.0,-0.3625,-0.0019354096683565998,False
26.125,-0.3625,0.0010190297188928678,False
26.25,-0.3625,0.005014518625613582,False
26.375,-0.3625,0.00866069497825839,False
26.5,-0.3625,0.010512074383916372,False
26.625,-0.3625,0.009622267611239054,False
26.75,-0.3625,0.005954303999240832,False
26.875,-0.3625,0.0004935148966174066,False
27.0,-0.3625,-0.004990026504607685,False
27.125,-0.3625,-0.008462241593350503,False
27.25,-0.3625,-0.008263194950632094,False
27.375,-0.3625,-0.0036542403731123774,False
27.5,-0.3625,0.004906255846147565,False
27.625,-0.3625,0.015850061964391333,False
27.75,-0.3625,0.026921363860757486,False
27.875,-0.3625,0.03579809322188359,False
28.0,-0.3625,0.04071547152616824,False
28.125,-0.3625,0.04090139615040208,False
28.25,-0.3625,0.03670259091352888,False
28.375,-0.3625,0.029386323858720143,False
28.5,-0.3625,0.020706802826081037,False
28.625,-0.3625,0.012392226664478305,False
28.75,-0.3625,0.005717308145418305,False
28.875,-0.3625,0.0012784531833702224,False
29.0,-0.3625,-0.0009933718708140817,False
29.125,-0.3625,-0.0016308663772106023,False
29.25,-0.3625,-0.0013434274034409008,False
29.375,-0.3625,-0.0007581174160191959,False
29.5,-0.3625,-0.00026824380286180345,False
29.625,-0.3625,-1.2047566019946911e-05,False
29.75,-0.3625,5.060260562499396e-05,False
29.875,-0.3625,2.5819327202823753e-05,False
30.0,-0.3625,-2.7874717090256598e-06,False
30.125,-0.3625,-7.588440086629983e-06,False
30.25,-0.3625,-7.358089047479857e-07,False
30.375,-0.3625,1.2529596372240298e-06,False
30.5,-0.3625,-9.847618275004103e-07,False
30.625,-0.3625,2.9093642055006038e-06,False
30.75,-0.3625,7.415798342134488e-06,False
30.875,-0.3625,-2.4857300391303424e-05,False
31.0,-0.3625,-0.0001448519975135192,False
31.125,-0.3625,-0.00036218185870629313,False
31.25,-0.3625,-0.0005808382885945623,False
31.375,-0.3625,-0.0005708918849430803,False
31.5,-0.3625,-1.4967580195765842e-05,False
31.625,-0.3625,0.0013645852178600874,False
31.75,-0.3625,0.0036375842752091304,False
31.875,-0.3625,0.006532411825464726,False
32.0,-0.3625,0.009416680445863518,False
32.125,-0.3625,0.011436265797771733,False
32.25,-0.3625,0.01179145143051189,False
32.375,-0.3625,0.010060509593211213,False
32.5,-0.3625,0.006441609644134993,False
32.625,-0.3625,0.0017963036743090673,False
32.75,-0.3625,-0.0025562792899317278,False
32.875,-0.3625,-0.00524842648708098,False
33.0,-0.3625,-0.0053406655788402965,False
33.125,-0.3625,-0.0026887910632919353,False
33.25,-0.3625,0.0019495071393838596,False
33.375,-0.3625,0.007128382908896167,False
33.5,-0.3625,0.011186821120250089,False
33.625,-0.3625,0.012816164498992425,False
33.75,-0.3625,0.011514470933853809,False
33.875,-0.3625,0.007757343560336636,False
34.0,-0.3625,0.002819893716482504,False
34.125,-0.3625,-0.0016835363906307307,False
34.25,-0.3625,-0.004368701898474809,False
34.375,-0.3625,-0.004547913071807636,False
34.5,-0.3625,-0.002425714830466842,False
34.625,-0.3625,0.0010360537436284898,False
34.75,-0.3625,0.004515852626352625,False
34.875,-0.3625,0.006828472671184528,False
35.0,-0.3625,0.0073276513519862,False
35.125,-0.3625,0.006072311431746525,False
35.25,-0.3625,0.0037154052626269017,False
35.375,-0.3625,0.0011853645649574805,False
35.5,-0.3625,-0.0006951080061520811,False
35.625,-0.3625,-0.0014975291484869268,False
35.75,-0.3625,-0.001281088556667606,False
35.875,-0.3625,-0.00047866681651841504,False
36.0,-0.3625,0.00035056506418004355,False
36.125,-0.3625,0.0007809582676460718,False
36.25,-0.3625,0.0006805014555015734,False
36.375,-0.3625,0.0002151626275989603,False
36.5,-0.3625,-0.00028387205446777687,False
36.625,-0.3625,-0.0005122752581377179,False
36.75,-0.3625,-0.000347485965088326,False
36.875,-0.3625,0.00010335604120594114,False
37.0,-0.3625,0.0005758896242873501,False
37.125,-0.3625,0.0007967581993488645,False
37.25,-0.3625,0.0006298519182806468,False
37.375,-0.3625,0.00014841948164199018,False
37.5,-0.3625,-0.00039982914871604337,False
37.625,-0.3625,-0.0007147242849802324,False
37.75,-0.3625,-0.0005918320564170191,False
37.875,-0.3625,-2.5255694489888627e-05,False
38.0,-0.3625,0.0007832577510519502,False
38.125,-0.3625,0.0015121585163539676,False
38.25,-0.3625,0.0018630261958222862,False
38.375,-0.3625,0.001692361096781681,False
38.5,-0.3625,0.0010727804992066107,False
38.625,-0.3625,0.00025782995704477405,False
38.75,-0.3625,-0.0004311810372475814,False
38.875,-0.3625,-0.0007436368075257421,False
39.0,-0.3625,-0.0006014285009979032,False
39.125,-0.3625,-0.00012106490888941652,False
39.25,-0.3625,0.00044967590296372215,False
39.375,-0.3625,0.000848160842138553,False
39.5,-0.3625,0.0009121189221176129,False
39.625,-0.3625,0.0006428108373943158,False
39.75,-0.3625,0.00019122070071954757,False
39.875,-0.3625,-0.00022195077413549882,False
40.0,-0.3625,-0.0004126705537973237,False
40.125,-0.3625,-0.0003167768320671304,False
40.25,-0.3625,-1.3377783272192431e-05,False
40.375,-0.3625,0.00031949143575576565,False
40.5,-0.3625,0.0004940234076159662,False
40.625,-0.3625,0.000404462451529783,False
40.75,-0.3625,7.984271169629228e-05,False
40.875,-0.3625,-0.0003252603655566638,False
41.0,-0.3625,-0.0005967430047601741,False
41.125,-0.3625,-0.000553895518871446,False
41.25,-0.3625,-0.00012875936402854157,False
41.375,-0.3625,0.0006013256256885622,False
41.5,-0.3625,0.0014402395691380267,False
41.625,-0.3625,0.002145907409519008,False
41.75,-0.3625,0.002518431776120963,False
41.875,-0.3625,0.002468241876011898,False
42.0,-0.3625,0.0020393789339624067,False
42.125,-0.3625,0.0013826935351212032,False
42.25,-0.3625,0.000693771022228716,False
42.375,-0.3625,0.00014260782028443732,False
42.5,-0.3625,-0.0001777572040827158,False
42.625,-0.3625,-0.0002670973857047373,False
42.75,-0.3625,-0.00019771642227468968,False
42.875,-0.3625,-7.154261037349426e-05,False
43.0,-0.3625,2.5068252591186172e-05,False
43.125,-0.3625,5.079908993776526e-05,False
43.25,-0.3625,1.4332076375764418e-05,False
43.375,-0.3625,-4.256708593076236e-05,False
43.5,-0.3625,-7.267560216668939e-05,False
43.625,-0.3625,-4.793877961351402e-05,False
43.75,-0.3625,2.9015542363768404e-05,False
43.875,-0.3625,0.00012928998763830126,False
44.0,-0.3625,0.00021355081675894928,False
44.125,-0.3625,0.00025054474637656136,False
44.25,-0.3625,0.00022975939134972875,False
44.375,-0.3625,0.00016353919470896234,False
44.5,-0.3625,7.924935996659214e-05,False
44.625,-0.3625,6.288087576704655e-06,False
44.75,-0.3625,-3.576931885859374e-05,False
44.875,-0.3625,-4.306767847600867e-05,False
45.0,-0.3625,-2.5888369016187643e-05,False
45.125,-0.3625,-1.4948004976710636e-06,False
45.25,-0.3625,1.4625335887376738e-05,False
45.375,-0.3625,1.5133111188280226e-05,False
45.5,-0.3625,2.5290629729203792e-06,False
45.625,-0.3625,-1.3748347164025862e-05,False
45.75,-0.3625,-2.2785272726560495e-05,False
45.875,-0.3625,-1.7445611701202583e-05,False
46.0,-0.3625,2.7871384704209567e-06,False
46.125,-0.3625,3.2180793193479967e-05,False
46.25,-0.3625,6.16545054484956e-05,False
46.375,-0.3625,8.259959021607625e-05,False
46.5,-0.3625,8.993225748326925e-05,False
46.625,-0.3625,8.332167932520759e-05,False
46.75,-0.3625,6.647415236330429e-05,False
46.875,-0.3625,4.514331916100275e-05,False
47.0,-0.3625,2.488317908562741e-05,False
47.125,-0.3625,9.421727387185627e-06,False
47.25,-0.3625,7.926905012797523e-08,False
47.375,-0.3625,-3.850745147854694e-06,False
47.5,-0.3625,-4.179255263175749e-06,False
47.625,-0.3625,-2.85641428006002e-06,False
47.75,-0.3625,-1.321128937583616e-06,False
47.875,-0.3625,-2.8413753826754204e-07,False
48.0,-0.3625,1.4417992912346857e-07,False
48.125,-0.3625,1.7041637287450377e-07,False
48.25,-0.3625,5.5275225592029674e-08,False
48.375,-0.3625,-3.387031755124012e-08,False
48.5,-0.3625,-4.9421178037595974e-08,False
48.625,-0.3625,-1.832283072609424e-08,False
48.75,-0.3625,1.632117209017134e-08,False
48.875,-0.3625,3.04277961170104e-08,False
49.0,-0.3625,2.421848160436415e-08,False
49.125,-0.3625,1.0123485016952878e-08,False
49.25,-0.3625,-7.317707779020669e-10,False
49.375,-0.3625,-4.571418879942096e-09,False
49.5,-0.3625,-3.5090139924703826e-09,False
49.625,-0.3625,-1.2037026059732154e-09,False
49.75,-0.3625,1.7794685677873294e-10,False
49.875,-0.3625,4.147714554133874e-10,False
50.0,-0.3625,1.7251662326103893e-10,False
50.125,-0.3625,-1.7938919358668384e-11,False
50.25,-0.3625,-4.896179791983946e-11,False
50.375,-0.3625,-1.950916788222591e-11,False
50.5,-0.3625,-1.859460221811946e-12,False
50.625,-0.3625,7.217375033194567e-13,False
50.75,-0.3625,5.912878374186182e-13,False
50.875,-0.3625,1.840233301277222e-12,False
51.0,-0.3625,4.417018653386137e-12,False
51.125,-0.3625,-5.941967301598502e-12,False
51.25,-0.3625,-4.766432120416455e-11,False
51.375,-0.3625,-6.881539182899e-11,False
51.5,-0.3625,8.458539451509638e-11,False
51.625,-0.3625,4.455549798496589e-10,False
51.75,-0.3625,4.915953370750122e-10,False
51.875,-0.3625,-9.100840927032903e-10,False
52.0,-0.3625,-4.401121774009559e-09,False
52.125,-0.3625,-8.011794012607413e-09,False
52.25,-0.3625,-5.981787768851739e-09,False
52.375,-0.3625,8.457021593843703e-09,False
52.5,-0.3625,3.527894207583098e-08,False
52.625,-0.3625,5.934036735434713e-08,False
52.75,-0.3625,5.187444025101457e-08,False
52.875,-0.3625,-8.522874501298684e-09,False
53.0,-0.3625,-9.896214580241158e-08,False
53.125,-0.3625,-1.2715579331417518e-07,False
53.25,-0.3625,3.28636145516945e-08,False
53.375,-0.3625,4.0085176723716536e-07,False
53.5,-0.3625,6.565435622405796e-07,False
53.625,-0.3625,-7.696952787847837e-08,False
53.75,-0.3625,-3.2108867081233662e-06,False
53.875,-0.3625,-1.0158936359039867e-05,False
54.0,-0.3625,-2.111852843979105e-05,False
54.125,-0.3625,-3.326141088714357e-05,False
54.25,-0.3625,-3.8840477277432624e-05,False
54.375,-0.3625,-2.4115600968520928e-05,False
54.5,-0.3625,2.9836269347822302e-05,False
54.625,-0.3625,0.00014363624002526964,False
54.75,-0.3625,0.00033343760304327917,False
54.875,-0.3625,0.0006032189075349434,False
55.0,-0.3625,0.0009378061487176032,False
55.125,-0.3625,0.0012995010473656405,False
55.25,-0.3625,0.0016308333088082417,False
55.375,-0.3625,0.0018644741011498553,False
55.5,-0.3625,0.0019390273343484138,False
55.625,-0.3625,0.0018169646227610447,False
55.75,-0.3625,0.0014993259367784852,False
55.875,-0.3625,0.001031789159551457,False
56.0,-0.3625,0.0004986524882964272,False
56.125,-0.3625,4.795834560869072e-06,False
56.25,-0.3625,-0.00035026852584844133,False
56.375,-0.3625,-0.0004990021269558779,False
56.5,-0.3625,-0.00042487667299521644,False
56.625,-0.3625,-0.00016741041607159715,False
56.75,-0.3625,0.0001890448728565848,False
56.875,-0.3625,0.0005397679760366582,False
57.0,-0.3625,0.0007898918414212281,False
57.125,-0.3625,0.0008808186498013302,False
57.25,-0.3625,0.0008044506267791081,False
57.375,-0.3625,0.0006009936620775405,False
57.5,-0.3625,0.00034172775548916716,False
57.625,-0.3625,0.00010324716698847594,False
57.75,-0.3625,-5.761087498212248e-05,False
57.875,-0.3625,-0.0001195855917962281,False
58.0,-0.3625,-9.873139647824452e-05,False
58.125,-0.3625,-3.6606178438642214e-05,False
58.25,-0.3625,1.962708884140755e-05,False
58.375,-0.3625,3.705885673945458e-05,False
58.5,-0.3625,9.2598602512195e-06,False
58.625,-0.3625,-4.331689996630978e-05,False
