index,t,value_midpoint,value_lower,value_upper
49,-2.51,0.540237000025416,0.540237000025416,0.540237000025416
50,-2.5,0.5407283011086331,0.5407283011086331,0.5407283011086331
51,-2.4899999999999998,0.5346034804898588,0.5346034804898588,0.5346034804898588
52,-2.48,0.5481239804431269,0.5481239804431269,0.5481239804431269
53,-2.4699999999999998,0.5805093804030864,0.5805093804030864,0.5805093804030864
54,-2.46,0.6045772613810982,0.6045772613810982,0.6045772613810982
55,-2.4499999999999997,0.6097694912617491,0.6097694912617491,0.6097694912617491
56,-2.44,0.5929804229995145,0.5929804229995145,0.5929804229995145
57,-2.4299999999999997,0.5531591036780048,0.5531591036780048,0.5531591036780048
58,-2.42,0.49081215469021255,0.49081215469021255,0.49081215469021255
59,-2.4099999999999997,0.41201566767572356,0.41201566767572356,0.41201566767572356
60,-2.4,0.34145457630695486,0.34145457630695486,0.34145457630695486
61,-2.3899999999999997,0.3244603313715944,0.3244603313715944,0.3244603313715944
62,-2.38,0.32711021663461853,0.32711021663461853,0.32711021663461853
63,-2.3699999999999997,0.32522816915755876,0.32522816915755876,0.32522816915755876
64,-2.36,0.323610531440833,0.323610531440833,0.323610531440833
65,-2.3499999999999996,0.33667382514130895,0.33667382514130895,0.33667382514130895
66,-2.34,0.35122379830288697,0.35122379830288697,0.35122379830288697
67,-2.3299999999999996,0.3570745046713087,0.3570745046713087,0.3570745046713087
68,-2.32,0.35096578882292107,0.35096578882292107,0.35096578882292107
69,-2.3099999999999996,0.3317946689546933,0.3317946689546933,0.3317946689546933
70,-2.3,0.29920299222698743,0.29920299222698743,0.29920299222698743
71,-2.2899999999999996,0.25448586682858126,0.25448586682858126,0.25448586682858126
72,-2.28,0.20519216771779147,0.20519216771779147,0.20519216771779147
73,-2.2699999999999996,0.17509463817564697,0.17509463817564697,0.17509463817564697
74,-2.26,0.1750841195595621,0.1750841195595621,0.1750841195595621
75,-2.25,0.17534960236995775,0.17534960236995775,0.17534960236995775
76,-2.2399999999999998,0.17374045543674455,0.17374045543674455,0.17374045543674455
77,-2.23,0.19138453215648316,0.19138453215648316,0.19138453215648316
78,-2.2199999999999998,0.23029986340875047,0.23029986340875047,0.23029986340875047
79,-2.21,0.26778103457202934,0.26778103457202934,0.26778103457202934
80,-2.1999999999999997,0.29522548224720235,0.29522548224720235,0.29522548224720235
81,-2.19,0.310805829328681,0.310805829328681,0.310805829328681
82,-2.1799999999999997,0.31455851505417176,0.31455851505417176,0.31455851505417176
83,-2.17,0.3072041731575755,0.3072041731575755,0.3072041731575755
84,-2.1599999999999997,0.2910999686972796,0.2910999686972796,0.2910999686972796
85,-2.15,0.27425302290994374,0.27425302290994374,0.27425302290994374
86,-2.1399999999999997,0.2718505014854667,0.2718505014854667,0.2718505014854667
87,-2.13,0.2742435665482986,0.2742435665482986,0.2742435665482986
88,-2.1199999999999997,0.2728319829888176,0.2728319829888176,0.2728319829888176
89,-2.11,0.2746659904611217,0.2746659904611217,0.2746659904611217
90,-2.0999999999999996,0.3050333523158872,0.3050333523158872,0.3050333523158872
91,-2.09,0.3435003162408054,0.3435003162408054,0.3435003162408054
92,-2.0799999999999996,0.3729250981354292,0.3729250981354292,0.3729250981354292
93,-2.07,0.3883733487132968,0.3883733487132968,0.3883733487132968
94,-2.0599999999999996,0.38887586286222353,0.38887586286222353,0.38887586286222353
95,-2.05,0.3745784138079816,0.3745784138079816,0.3745784138079816
96,-2.0399999999999996,0.3469571828875475,0.3469571828875475,0.3469571828875475
97,-2.03,0.31236509824749054,0.31236509824749054,0.31236509824749054
98,-2.0199999999999996,0.29036917934344264,0.29036917934344264,0.29036917934344264
99,-2.01,0.2922710176960384,0.2922710176960384,0.2922710176960384
100,-2.0,0.29289174941218055,0.29289174941218055,0.29289174941218055
101,-1.99,0.2893616918774772,0.2893616918774772,0.2893616918774772
102,-1.98,0.2788013054893199,0.2788013054893199,0.2788013054893199
103,-1.97,0.26026057798863855,0.26026057798863855,0.26026057798863855
104,-1.96,0.23630865377004676,0.23630865377004676,0.23630865377004676
105,-1.95,0.2073762077979315,0.2073762077979315,0.2073762077979315
106,-1.94,0.17269977438813588,0.17269977438813588,0.17269977438813588
107,-1.93,0.13117916842745728,0.13117916842745728,0.13117916842745728
108,-1.92,0.082220188884832,0.082220188884832,0.082220188884832
109,-1.91,0.02798850772223493,0.02798850772223493,0.02798850772223493
110,-1.9,-0.019976188700689325,-0.019976188700689325,-0.019976188700689325
111,-1.89,-0.03692931233241558,-0.03692931233241558,-0.03692931233241558
112,-1.88,-0.037342892645775706,-0.037342892645775706,-0.037342892645775706
113,-1.8699999999999999,-0.03717331502700316,-0.03717331502700316,-0.03717331502700316
114,-1.8599999999999999,-0.04586622213368916,-0.04586622213368916,-0.04586622213368916
115,-1.8499999999999999,-0.10350903504190385,-0.10350903504190385,-0.10350903504190385
116,-1.8399999999999999,-0.18152451604099204,-0.18152451604099204,-0.18152451604099204
117,-1.8299999999999998,-0.25342206342455365,-0.25342206342455365,-0.25342206342455365
118,-1.8199999999999998,-0.31229563452670894,-0.31229563452670894,-0.31229563452670894
119,-1.8099999999999998,-0.3578635976685589,-0.3578635976685589,-0.3578635976685589
120,-1.7999999999999998,-0.39144709603337985,-0.39144709603337985,-0.39144709603337985
121,-1.7899999999999998,-0.4146334353276111,-0.4146334353276111,-0.4146334353276111
122,-1.7799999999999998,-0.42938605944827896,-0.42938605944827896,-0.42938605944827896
123,-1.7699999999999998,-0.4391167308268468,-0.4391167308268468,-0.4391167308268468
124,-1.7599999999999998,-0.4461675774776862,-0.4461675774776862,-0.4461675774776862
125,-1.75,-0.44738652267773904,-0.44738652267773904,-0.44738652267773904
126,-1.74,-0.4427656447588301,-0.4427656447588301,-0.4427656447588301
127,-1.73,-0.4608663357933736,-0.4608663357933736,-0.4608663357933736
128,-1.72,-0.511730166147889,-0.511730166147889,-0.511730166147889
129,-1.71,-0.5594097628745982,-0.5594097628745982,-0.5594097628745982
130,-1.7,-0.5887605125587432,-0.5887605125587432,-0.5887605125587432
131,-1.69,-0.5959294582776733,-0.5959294582776733,-0.5959294582776733
132,-1.68,-0.5802224470612615,-0.5802224470612615,-0.5802224470612615
133,-1.67,-0.5423232531810065,-0.5423232531810065,-0.5423232531810065
134,-1.66,-0.4867278973626084,-0.4867278973626084,-0.4867278973626084
135,-1.65,-0.43126547114236713,-0.43126547114236713,-0.43126547114236713
136,-1.64,-0.4146276928896293,-0.4146276928896293,-0.4146276928896293
137,-1.63,-0.41865375608413385,-0.41865375608413385,-0.41865375608413385
138,-1.6199999999999999,-0.41700617903073106,-0.41700617903073106,-0.41700617903073106
139,-1.6099999999999999,-0.4072753331996333,-0.4072753331996333,-0.4072753331996333
140,-1.5999999999999999,-0.378053290581493,-0.378053290581493,-0.378053290581493
141,-1.5899999999999999,-0.33584787075145556,-0.33584787075145556,-0.33584787075145556
142,-1.5799999999999998,-0.2872358496913071,-0.2872358496913071,-0.2872358496913071
143,-1.5699999999999998,-0.2329938872966783,-0.2329938872966783,-0.2329938872966783
144,-1.5599999999999998,-0.171750669833223,-0.171750669833223,-0.171750669833223
145,-1.5499999999999998,-0.10183196129641456,-0.10183196129641456,-0.10183196129641456
146,-1.5399999999999998,-0.023235256169413427,-0.023235256169413427,-0.023235256169413427
147,-1.5299999999999998,0.05702914719427163,0.05702914719427163,0.05702914719427163
148,-1.5199999999999998,0.11235503144184468,0.11235503144184468,0.11235503144184468
149,-1.5099999999999998,0.12079889002917729,0.12079889002917729,0.12079889002917729
150,-1.5,0.12120248511058801,0.12120248511058801,0.12120248511058801
151,-1.49,0.12030762074540018,0.12030762074540018,0.12030762074540018
152,-1.48,0.15833179133446773,0.15833179133446773,0.15833179133446773
153,-1.47,0.2561989238506414,0.2561989238506414,0.2561989238506414
154,-1.46,0.36049389203119997,0.36049389203119997,0.36049389203119997
155,-1.45,0.4486089414551262,0.4486089414551262,0.4486089414551262
156,-1.44,0.5161371250606397,0.5161371250606397,0.5161371250606397
157,-1.43,0.5638604207501087,0.5638604207501087,0.5638604207501087
158,-1.42,0.5937471545571055,0.5937471545571055,0.5937471545571055
159,-1.41,0.6085885803430262,0.6085885803430262,0.6085885803430262
160,-1.4,0.6142480755015797,0.6142480755015797,0.6142480755015797
161,-1.39,0.6220775214112452,0.6220775214112452,0.6220775214112452
162,-1.38,0.6286868460620393,0.6286868460620393,0.6286868460620393
163,-1.3699999999999999,0.6265933665605865,0.6265933665605865,0.6265933665605865
164,-1.3599999999999999,0.6236724723698637,0.6236724723698637,0.6236724723698637
165,-1.3499999999999999,0.6686707210799857,0.6686707210799857,0.6686707210799857
166,-1.3399999999999999,0.732644527359871,0.732644527359871,0.732644527359871
167,-1.3299999999999998,0.7801718362958828,0.7801718362958828,0.7801718362958828
168,-1.3199999999999998,0.8001225835230462,0.8001225835230462,0.8001225835230462
169,-1.3099999999999998,0.7897992244917469,0.7897992244917469,0.7897992244917469
170,-1.2999999999999998,0.7488632898273407,0.7488632898273407,0.7488632898273407
171,-1.2899999999999998,0.6795695225941449,0.6795695225941449,0.6795695225941449
172,-1.2799999999999998,0.5937282528295924,0.5937282528295924,0.5937282528295924
173,-1.2699999999999998,0.5311937648817059,0.5311937648817059,0.5311937648817059
174,-1.2599999999999998,0.5295286588533391,0.5295286588533391,0.5295286588533391
175,-1.25,0.5316208081794203,0.5316208081794203,0.5316208081794203
176,-1.24,0.5262556160760621,0.5262556160760621,0.5262556160760621
177,-1.23,0.5072012379787195,0.5072012379787195,0.5072012379787195
178,-1.22,0.46969382974118057,0.46969382974118057,0.46969382974118057
179,-1.21,0.42142924993219216,0.42142924993219216,0.42142924993219216
180,-1.2,0.3649109274886121,0.3649109274886121,0.3649109274886121
181,-1.19,0.2991655475179747,0.2991655475179747,0.2991655475179747
182,-1.18,0.22214947546916228,0.22214947546916228,0.22214947546916228
183,-1.17,0.13240826206794404,0.13240826206794404,0.13240826206794404
184,-1.16,0.03266879907832748,0.03266879907832748,0.03266879907832748
185,-1.15,-0.05952466461145703,-0.05952466461145703,-0.05952466461145703
186,-1.14,-0.09971187175209721,-0.09971187175209721,-0.09971187175209721
187,-1.13,-0.10137485095163508,-0.10137485095163508,-0.10137485095163508
188,-1.1199999999999999,-0.10109864596621594,-0.10109864596621594,-0.10109864596621594
189,-1.1099999999999999,-0.10732400660712904,-0.10732400660712904,-0.10732400660712904
190,-1.0999999999999999,-0.1784331870897484,-0.1784331870897484,-0.1784331870897484
191,-1.0899999999999999,-0.2850021954432421,-0.2850021954432421,-0.2850021954432421
192,-1.0799999999999998,-0.3848621783424633,-0.3848621783424633,-0.3848621783424633
193,-1.0699999999999998,-0.4658690405903316,-0.4658690405903316,-0.4658690405903316
194,-1.0599999999999998,-0.5268242636913518,-0.5268242636913518,-0.5268242636913518
195,-1.0499999999999998,-0.569302749275703,-0.569302749275703,-0.569302749275703
196,-1.0399999999999998,-0.5955273404478408,-0.5955273404478408,-0.5955273404478408
197,-1.0299999999999998,-0.6088691655633799,-0.6088691655633799,-0.6088691655633799
198,-1.0199999999999998,-0.6166688738772022,-0.6166688738772022,-0.6166688738772022
199,-1.0099999999999998,-0.6262940501075889,-0.6262940501075889,-0.6262940501075889
200,-1.0,-0.6291511281447958,-0.6291511281447958,-0.6291511281447958
201,-0.99,-0.6233483818656218,-0.6233483818656218,-0.6233483818656218
202,-0.98,-0.6383815638697565,-0.6383815638697565,-0.6383815638697565
