s,round6_deficit,round7_deficit,round8_seed_deficit,round6_signed_clearance,round7_signed_clearance,round8_seed_signed_clearance
8.230000000000000648e-01,3.111308308508323184e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.968886916914916851e-02,4.091534583547639520e-02,5.020438998719183032e-02
8.240000000000000657e-01,3.375291919540598928e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.966247080804594094e-02,4.140241809523338007e-02,5.039610138865697336e-02
8.250000000000000666e-01,3.640474880989910678e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.963595251190100976e-02,4.190005905833726202e-02,5.058605694084902793e-02
8.260000000000000675e-01,3.908483654544298025e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.960915163454557103e-02,4.239645487459650641e-02,5.077403835372629876e-02
8.270000000000000684e-01,4.180838363181393902e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.958191616368186144e-02,4.289131214529510322e-02,5.095983090612145328e-02
8.280000000000000693e-01,4.458956305849332002e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.955410436941506763e-02,4.338467621432749027e-02,5.114321621388628197e-02
8.290000000000000702e-01,4.744155867042396113e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.952558441329576122e-02,4.387660539132758053e-02,5.132395690602240684e-02
8.300000000000000711e-01,5.037660699538995535e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.949623393004610128e-02,4.436712770672361639e-02,5.150186046739329421e-02
8.310000000000000719e-01,5.230330500318389197e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.947696694996816191e-02,4.485628059893589231e-02,5.167676316492455374e-02
8.320000000000000728e-01,5.198815919973259758e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.948011840800267486e-02,4.534410177771373146e-02,5.184848143962998007e-02
8.329999999999999627e-01,5.129982245072953195e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.948700177549270551e-02,4.583064221481693290e-02,5.201683989333846098e-02
8.339999999999999636e-01,5.043485169140687896e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.949565148308593204e-02,4.631591954125780647e-02,5.218167163201948427e-02
8.349999999999999645e-01,4.940094509165923742e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.950599054908340846e-02,4.679996523205329911e-02,5.234281848777384144e-02
8.359999999999999654e-01,4.820517897203696611e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.951794821027963117e-02,4.728280958236260462e-02,5.250013112289365208e-02
8.369999999999999662e-01,4.685404227848244396e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.953145957721517639e-02,4.776449342872261111e-02,5.265346902105189769e-02
8.379999999999999671e-01,4.535346968087689001e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.954646530319123193e-02,4.824502785688773721e-02,5.280270037211529793e-02
8.389999999999999680e-01,4.370887308097620716e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.956291126919023876e-02,4.872443635439751425e-02,5.294765716233371805e-02
8.399999999999999689e-01,4.192517137850543252e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.958074828621494651e-02,4.920274095083043003e-02,5.308816384638941760e-02
8.409999999999999698e-01,4.000681839416223018e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.959993181605837853e-02,4.967997501605489474e-02,5.322421084311194234e-02
8.419999999999999707e-01,3.795782889118859416e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.962042171108811489e-02,5.015614187962619264e-02,5.335569884459389484e-02
8.429999999999999716e-01,3.578180267107960999e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.964218197328920473e-02,5.063125723946981793e-02,5.348253488892951851e-02
8.439999999999999725e-01,3.348194674641161162e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.966518053253588472e-02,5.110533485814206661e-02,5.360463223455821935e-02
8.449999999999999734e-01,3.106109561559280974e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.968938904384407274e-02,5.157840136957580340e-02,5.372190974168443434e-02
8.459999999999999742e-01,2.852172968076729931e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.971478270319232784e-02,5.205045309966873507e-02,5.383427530654721210e-02
8.469999999999999751e-01,2.586599186288687791e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.974134008137113205e-02,5.252149754160858469e-02,5.394153078629344844e-02
8.479999999999999760e-01,2.309570247747624872e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.976904297522523835e-02,5.299154094170217821e-02,5.404371146836395995e-02
8.489999999999999769e-01,2.021237244190024485e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.979787627558099838e-02,5.346060113659962393e-02,5.414078405821964174e-02
8.499999999999999778e-01,1.721721488913280362e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.982782785110867280e-02,5.392867077981774310e-02,5.423268515342088980e-02
8.509999999999999787e-01,1.411115526801648423e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.985888844731983599e-02,5.439574759206956128e-02,5.431935278013567958e-02
8.519999999999999796e-01,1.089484001202123409e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.989105159987978849e-02,5.486183024878159287e-02,5.440072571257872219e-02
8.529999999999999805e-01,7.568643861351198598e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.992431356138648885e-02,5.532692682377726018e-02,5.447658832858881528e-02
8.539999999999999813e-01,4.132675925847678622e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.995867324074152405e-02,5.579102819383880557e-02,5.454695591533544746e-02
8.549999999999999822e-01,5.867845788862235956e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.999413215421113860e-02,5.625412070305602086e-02,5.461183480129356421e-02
8.559999999999999831e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.003069438724244505e-02,5.671619504724987465e-02,5.467115964483482138e-02
8.569999999999999840e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.006836656605514135e-02,5.717724780327283068e-02,5.472486266381788866e-02
8.579999999999999849e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.010715783798070311e-02,5.763727035926236725e-02,5.477282218120070600e-02
8.589999999999999858e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.014707985945195623e-02,5.809623531050939205e-02,5.481480264427591315e-02
8.599999999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.018814679047599814e-02,5.855412457651937297e-02,5.485092039834912198e-02
8.609999999999999876e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.023037529432859499e-02,5.901092062404585808e-02,5.488109756283006402e-02
8.619999999999999885e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.027378454111432693e-02,5.946661820680207433e-02,5.490524552319669266e-02
8.629999999999999893e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.031839621371511445e-02,5.992117298617021665e-02,5.492320129728620048e-02
8.639999999999999902e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.036423451453909766e-02,6.037455698679447536e-02,5.493468113158767041e-02
8.649999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.041132617134146621e-02,6.082673954796305460e-02,5.493981552261770901e-02
8.659999999999999920e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.045970044026939855e-02,6.127770913540596387e-02,5.493849148139205024e-02
8.669999999999999929e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.050938910413737909e-02,6.172741390295579528e-02,5.493058967140427434e-02
8.679999999999999938e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.056042646383115763e-02,6.217581036181613063e-02,5.491569330038752889e-02
8.689999999999999947e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.061284932060923308e-02,6.262285650272737814e-02,5.489384825857220040e-02
8.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.066669694699417276e-02,6.306852193902119652e-02,5.486500218140961255e-02
8.709999999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.072201104386632270e-02,6.351276047150844484e-02,5.482900735001618175e-02
8.719999999999999973e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.077883568135490938e-02,6.395550660586342417e-02,5.478537273030884697e-02
8.729999999999999982e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.083721722112368391e-02,6.439670640206962560e-02,5.473412204275537180e-02
8.739999999999999991e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.089720421772691933e-02,6.483630700054095197e-02,5.467520706619341531e-02
8.750000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.095884729682218450e-02,6.527427408155211941e-02,5.460837678251134752e-02
8.760000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.102219900823497745e-02,6.571051742548615626e-02,5.453308639898184207e-02
8.770000000000000018e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.108731365212216907e-02,6.614497199847693687e-02,5.444950801297127746e-02
8.780000000000000027e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.115424707682974886e-02,6.657757043557405163e-02,5.435749349953161030e-02
8.790000000000000036e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.122305644745863362e-02,6.700826783513315343e-02,5.425640790355802656e-02
8.800000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.129379998464489249e-02,6.743697971921755463e-02,5.414624896351635797e-02
8.810000000000000053e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.136653667363338754e-02,6.786362280329277796e-02,5.402701706261148207e-02
8.820000000000000062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.144132594435030043e-02,6.828812315263245447e-02,5.389813524047356447e-02
8.830000000000000071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.151822732387425163e-02,6.871041306932570980e-02,5.375938767684865921e-02
8.840000000000000080e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.159730006342234748e-02,6.913043999989412769e-02,5.361092717945947078e-02
8.850000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.167860274271972809e-02,6.954810080778246750e-02,5.345217693555145977e-02
8.860000000000000098e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.176219285536497683e-02,6.996332207888131260e-02,5.328288539782359556e-02
8.870000000000000107e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.184812637952746439e-02,7.037603206321407789e-02,5.310329556921681432e-02
8.880000000000000115e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.193645733898729300e-02,7.078617994799027424e-02,5.291283713439666470e-02
8.890000000000000124e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.202780796433494559e-02,7.119369544396061955e-02,5.271131239227270365e-02
8.900000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.213810871044709749e-02,7.159849971699447369e-02,5.249903673129960313e-02
8.910000000000000142e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.227043508705677355e-02,7.200053396027362995e-02,5.227556674267831022e-02
8.920000000000000151e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.240691224221039557e-02,7.239974434757631694e-02,5.204065417353955642e-02
8.930000000000000160e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.254361203510317185e-02,7.279610329890172371e-02,5.179475847910770814e-02
8.940000000000000169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.268157321136884647e-02,7.318955632514535792e-02,5.153769073514374160e-02
8.950000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.282081336801384780e-02,7.358005802797211448e-02,5.126918167325615616e-02
8.960000000000000187e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.296036985078778569e-02,7.396758013020036937e-02,5.098961032929951592e-02
8.970000000000000195e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.310179367876793705e-02,7.435210197207831051e-02,5.069919574782639354e-02
8.980000000000000204e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.324345925185191231e-02,7.473362292787252836e-02,5.039792712148945947e-02
8.990000000000000213e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.338656398395428215e-02,7.511213747650721806e-02,5.008583931948516060e-02
9.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.353091015571769473e-02,7.548763598504527883e-02,4.976319977260708349e-02
9.010000000000000231e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.367569749738862972e-02,7.586013037475132503e-02,4.931346127677788821e-02
9.020000000000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.382234608031044393e-02,7.622964078433909496e-02,4.834793655316390465e-02
9.030000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.396912628744339968e-02,7.659619537835445080e-02,4.738458928969823541e-02
9.040000000000000258e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.411737350091944621e-02,7.695984472394418185e-02,4.642352960221837049e-02
9.050000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.426669379945143840e-02,7.732061904096773630e-02,4.546487431363079729e-02
9.060000000000000275e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.441643129244778748e-02,7.767856500062966796e-02,4.450874816454405969e-02
9.070000000000000284e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.456788729844335384e-02,7.725736888787902712e-02,4.355528516091840968e-02
9.080000000000000293e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.471924217983016397e-02,7.659468623472531768e-02,4.260463006208272535e-02
9.090000000000000302e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.487195435853750386e-02,7.593175500248681986e-02,4.165694001583295641e-02
9.100000000000000311e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.502546076876281361e-02,7.526751230352529687e-02,4.071238635148867469e-02
9.110000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.288434533556302219e-04,4.517923585869101921e-02,7.460192193110525005e-02,3.977115654664437061e-02
9.120000000000000329e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.166543611195024199e-03,4.533448096434210955e-02,7.393589185674417918e-02,3.883345638880497663e-02
9.130000000000000338e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.100487640914097676e-03,4.548930757392281171e-02,7.326755966062434289e-02,3.789951235908590316e-02
9.140000000000000346e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.030425728348606906e-03,4.564528288222802210e-02,7.259949826698910980e-02,3.696957427165139393e-02
9.150000000000000355e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.956081790428701839e-03,4.580170985376559589e-02,7.192832490844860982e-02,3.604391820957129899e-02
9.160000000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.877150194662879801e-03,4.595922479181702158e-02,7.125798154570434084e-02,3.512284980533712103e-02
9.170000000000000373e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.793292077554967889e-03,4.613421746702161402e-02,7.058806250297543217e-02,3.420670792244503294e-02
9.180000000000000382e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.704131196697715733e-03,4.633220903552121711e-02,6.992728967798579609e-02,3.329586880330228510e-02
9.190000000000000391e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.609249241719420742e-03,4.655275318804009271e-02,6.927629262635447149e-02,3.239075075828058009e-02
9.200000000000000400e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.508180518964389427e-03,4.678255831614242660e-02,6.863527958097188908e-02,3.149181948103561141e-02
9.210000000000000409e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.400405913871055785e-03,4.701253755972567561e-02,6.800446418300680473e-02,3.059959408612894505e-02
9.220000000000000417e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.028534602370818202e-02,4.724242623323009205e-02,6.738406572319789734e-02,2.971465397629181882e-02
9.230000000000000426e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.116235334214146085e-02,4.747319066073948934e-02,6.677430932700050004e-02,2.883764665785853998e-02
9.240000000000000435e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.203070336687567243e-02,4.770296204408135815e-02,6.617542608083940014e-02,2.796929663312432840e-02
9.250000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.288958449375168791e-02,4.793350999308212262e-02,6.558765309750341777e-02,2.711041550624831292e-02
9.260000000000000453e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.373808655733475825e-02,4.816373078929975932e-02,6.501123351941361095e-02,2.626191344266524258e-02
9.270000000000000462e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.457518788250028452e-02,4.839381694092165925e-02,6.444641645909136851e-02,2.542481211749971631e-02
9.280000000000000471e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.539974072861061138e-02,4.862432865376895008e-02,6.389345687666009299e-02,2.460025927138938945e-02
9.290000000000000480e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.621045504450067606e-02,4.885376360636512622e-02,6.335261539463249436e-02,2.378954495549932477e-02
9.300000000000000488e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.700588051830150341e-02,4.908375572717376539e-02,6.282415805058737257e-02,2.299411948169849743e-02
9.310000000000000497e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.778438701425672300e-02,4.931300015961165295e-02,6.230835598863541241e-02,2.221561298574327784e-02
9.320000000000000506e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.854414365631440464e-02,4.954208985754761374e-02,6.180548509082806757e-02,2.145585634368559619e-02
9.330000000000000515e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.928309706685316094e-02,4.977121587309793482e-02,6.131582554990216288e-02,2.071690293314683989e-02
9.340000000000000524e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.999894962332919232e-02,4.999926212317762353e-02,6.083966138497711590e-02,2.000105037667080851e-02
9.350000000000000533e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.068913908142316557e-02,5.022767933137719382e-02,6.037727990207190920e-02,1.931086091857683526e-02
9.360000000000000542e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.135082155027587941e-02,5.045502253532209436e-02,5.992897110156675949e-02,1.864917844972412142e-02
9.370000000000000551e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.198086059607667897e-02,5.068222046984464935e-02,5.949502703504019885e-02,1.801913940392332186e-02
9.380000000000000560e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.257582616049769175e-02,5.090916219369232693e-02,5.907574111426305841e-02,1.742417383950230908e-02
9.390000000000000568e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.313200791242578033e-02,5.113505095983310322e-02,5.867140737552169194e-02,1.686799208757422050e-02
9.400000000000000577e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.364544841136006700e-02,5.136118819383542894e-02,5.828231970290347758e-02,1.635455158863993383e-02
9.410000000000000586e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.414440738894374147e-02,5.158602359620499678e-02,5.790877101467930416e-02,1.585559261105625936e-02
9.420000000000000595e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.467334545790157360e-02,5.181075283426226502e-02,5.755105241748106892e-02,1.532665454209842723e-02
9.430000000000000604e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.523014595905304427e-02,5.203503241003547275e-02,5.720945233356831278e-02,1.476985404094695656e-02
9.440000000000000613e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.581323276213352141e-02,5.225831530835944871e-02,5.688425560712655898e-02,1.418676723786647942e-02
9.450000000000000622e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.642109846642695312e-02,5.248178873919669141e-02,5.657574259619470303e-02,1.357890153357304772e-02
9.460000000000000631e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.705171955132815512e-02,5.270383225433842439e-02,5.628418825749732790e-02,1.294828044867184572e-02
9.470000000000000639e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.770366032853920427e-02,5.292583897565245749e-02,5.600986123212046280e-02,1.229633967146079657e-02
9.480000000000000648e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.837571497877505386e-02,5.314730324289761859e-02,5.575302294060769520e-02,1.162428502122494697e-02
9.490000000000000657e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.906587968452355175e-02,5.336785879577834318e-02,5.551392669665191487e-02,1.093412031547645082e-02
9.500000000000000666e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.977343095065457940e-02,5.358861467160910830e-02,5.529281684907374345e-02,1.022656904934541970e-02
9.510000000000000675e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.049652499184209858e-02,5.380791569212137887e-02,5.508992796222152849e-02,9.503475008157902248e-03
9.520000000000000684e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.123492543353061784e-02,5.402728541921265198e-02,5.490548404524454862e-02,8.765074566469381254e-03
9.530000000000000693e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.198701941912333868e-02,5.424612598628388710e-02,5.473969784087802382e-02,8.012980580876658682e-03
9.540000000000000702e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.275185668238013437e-02,5.446418654482934607e-02,5.459277018441648782e-02,7.248143317619862996e-03
9.550000000000000711e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.352856619678910161e-02,5.468253462218420485e-02,5.446488944340287935e-02,6.471433803210900962e-03
9.560000000000000719e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.431626381371527534e-02,5.489951563025865372e-02,5.435623104822741997e-02,5.683736186284722020e-03
9.570000000000000728e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.511439307329118631e-02,5.511672191896307971e-02,5.426695712328868243e-02,4.885606926708812789e-03
9.580000000000000737e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.592244453440654461e-02,5.533353147025973917e-02,5.419668646546701996e-02,4.077555465593457953e-03
9.590000000000000746e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.673906659846300216e-02,5.554975005615382655e-02,5.412997690413962060e-02,3.260933401536999544e-03
9.599999999999999645e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.756421278679418496e-02,5.576644058961074263e-02,5.405953180797765795e-02,2.435787213205816738e-03
9.609999999999999654e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.839711544960231621e-02,5.598198382633682441e-02,5.398508219375632716e-02,1.602884550397684627e-03
9.619999999999999662e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.923736510622964635e-02,5.619798762514223445e-02,5.390640131047657463e-02,7.626348937703596870e-04
9.629999999999999671e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.008395182556132724e-02,5.641387025888829065e-02,5.358541843866367754e-02,-8.395182556132991982e-05
9.639999999999999680e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.093762623163883091e-02,5.662944499760969724e-02,5.259518544760722475e-02,-9.376262316388288840e-04
9.649999999999999689e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.179686940459650946e-02,5.684580668866409670e-02,5.160507021116706589e-02,-1.796869404596510358e-03
9.659999999999999698e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.266142969087274861e-02,5.706140477547366752e-02,5.061506524948539143e-02,-2.661429690872748211e-03
9.669999999999999707e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.353106299996212236e-02,5.727782104418874254e-02,4.962516131485961157e-02,-3.531062999962118493e-03
9.679999999999999716e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.440591936548544255e-02,5.749457234930038796e-02,4.863534719460310685e-02,-4.405919365485439117e-03
9.689999999999999725e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.528527234259716039e-02,5.771144347714245171e-02,4.764560950477297191e-02,-5.285272342597157821e-03
9.699999999999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.616876380994271167e-02,5.792959608097642682e-02,4.665593247780950442e-02,-6.168763809942713443e-03
9.709999999999999742e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.705613472800336539e-02,5.814757829175584702e-02,4.566629774823686289e-02,-7.056134728003359349e-03
9.719999999999999751e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.794712481755798728e-02,5.836691954063585874e-02,4.467668414187977305e-02,-7.947124817557986443e-03
9.729999999999999760e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.884147261908867305e-02,5.853655271357516982e-02,4.368706747555062275e-02,-8.841472619088670479e-03
9.739999999999999769e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.973893300444523491e-02,5.860231001198579204e-02,4.269742037585522176e-02,-9.738933004445234076e-03
9.749999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.063949715148213793e-02,5.868205029808590961e-02,4.170771212764759484e-02,-1.063949715148213709e-02
9.759999999999999787e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.154303610824127746e-02,5.877553025671091586e-02,4.071790856470296205e-02,-1.154303610824126969e-02
9.769999999999999796e-01,0.000000000000000000e+00,2.720279826646312960e-04,5.244905638016278404e-02,5.888248514560318753e-02,3.972797201733536954e-02,-1.244905638016278841e-02
9.779999999999999805e-01,0.000000000000000000e+00,1.262138666075940385e-03,5.335726453834631344e-02,5.900262908667297523e-02,3.873786133392406045e-02,-1.335726453834631608e-02
9.789999999999999813e-01,0.000000000000000000e+00,2.252468004452959360e-03,5.426739246959349366e-02,5.913565546602077977e-02,3.774753199554704147e-02,-1.426739246959349630e-02
9.799999999999999822e-01,0.000000000000000000e+00,3.243063654901796877e-03,5.517941298197472783e-02,5.928123744968374215e-02,3.675693634509820396e-02,-1.517941298197473393e-02
9.809999999999999831e-01,0.000000000000000000e+00,4.233976045697050716e-03,5.609383485335858038e-02,5.943902862203831461e-02,3.576602395430295012e-02,-1.609383485335858302e-02
9.819999999999999840e-01,0.000000000000000000e+00,5.225257846125604122e-03,5.700964772052053570e-02,5.960866375356466823e-02,3.477474215387439671e-02,-1.700964772052054180e-02
9.829999999999999849e-01,0.000000000000000000e+00,6.216963246371040586e-03,5.792644712433460408e-02,5.978975970425860764e-02,3.378303675362896025e-02,-1.792644712433460671e-02
9.839999999999999858e-01,0.000000000000000000e+00,7.209147019307020343e-03,5.884485298937634085e-02,5.998133483576978398e-02,3.279085298069298049e-02,-1.884485298937634348e-02
9.849999999999999867e-01,0.000000000000000000e+00,8.201863334967814112e-03,5.976469178074198668e-02,6.017396835373715197e-02,3.179813666503218672e-02,-1.976469178074199279e-02
9.859999999999999876e-01,0.000000000000000000e+00,9.195164297412152660e-03,6.068483772976005636e-02,6.036373001609828676e-02,3.080483570258784817e-02,-2.068483772976005899e-02
9.869999999999999885e-01,0.000000000000000000e+00,1.018909817242683383e-02,6.160604268455050631e-02,6.055028408963097214e-02,2.981090182757316701e-02,-2.160604268455050894e-02
