beta,load_fraction,connector_reserve,connector_differential_authority,max_real_eigenvalue,stability_margin
0.02,0.9254949832775919,0.07450501672240806,0.1434590359280098,-0.03600519322761209,0.03600519322761209
0.02,0.9288361204013378,0.07116387959866222,0.13726346143779156,-0.03601078902030841,0.03601078902030841
0.02,0.9321772575250836,0.06782274247491638,0.13104556055301397,-0.03601640700902858,0.03601640700902858
0.02,0.9355183946488294,0.06448160535117065,0.12480533327367715,-0.03602204721695089,0.03602204721695089
0.02,0.9388595317725752,0.061140468227424805,0.11854277959978088,-0.036027709667360554,0.036027709667360554
0.02,0.942200668896321,0.057799331103678964,0.11225789953132526,-0.03603339438365023,0.03603339438365023
0.02,0.9455418060200669,0.05445819397993312,0.10595069306831018,-0.036039101389320094,0.036039101389320094
0.02,0.9488829431438127,0.05111705685618728,0.09962116021073586,-0.03604483070797823,0.03604483070797823
0.02,0.9522240802675584,0.04777591973244155,0.09326930095860242,-0.036050582363340945,0.036050582363340945
0.02,0.9555652173913043,0.04443478260869571,0.08689511531190941,-0.03605635637923298,0.03605635637923298
0.02,0.9589063545150501,0.04109364548494987,0.08049860327065705,-0.03606215277958779,0.03606215277958779
0.02,0.962247491638796,0.03775250836120403,0.07407976483484524,-0.03606797158844785,0.03606797158844785
0.02,0.9655886287625418,0.03441137123745819,0.06763860000447419,-0.036073812829965204,0.036073812829965204
0.02,0.9689297658862875,0.031070234113712458,0.06117510877954402,-0.036079676528401286,0.036079676528401286
0.02,0.9722709030100334,0.027729096989966617,0.054689291160054276,-0.024981422313931446,0.024981422313931446
0.02,0.9756120401337792,0.024387959866220776,0.04818114714600519,-0.019843309313323863,0.019843309313323863
0.02,0.9789531772575251,0.021046822742474935,0.04165067673739675,-0.01596806810727946,0.01596806810727946
0.02,0.9822943143812709,0.017705685618729095,0.03509787993422897,-0.01271823322303461,0.01271823322303461
0.02,0.9856354515050166,0.014364548494983365,0.028522756736501953,-0.009860057587414948,0.009860057587414948
0.02,0.9889765886287625,0.011023411371237524,0.021925307144215478,-0.007276615852186691,0.007276615852186691
0.02,0.9923177257525083,0.007682274247491683,0.015305531157369656,-0.004899481394666712,0.004899481394666712
0.02,0.9956588628762542,0.004341137123745842,0.008663428775964488,-0.0026845246453559134,0.0026845246453559134
0.02,0.999,0.0010000000000000009,0.001998999999999973,-0.0006013246186508481,0.0006013246186508481
0.08,0.0,1.0,1.0,-0.032870007117165013,0.032870007117165013
0.08,0.0033411371237458192,0.9966588628762542,0.9999888368027203,-0.03287003984075209,0.03287003984075209
0.08,0.0066822742474916385,0.9933177257525083,0.9999553472108813,-0.032870138011956034,0.032870138011956034
0.08,0.010023411371237457,0.9899765886287626,0.9998995312244829,-0.03287030163210453,0.03287030163210453
0.08,0.013364548494983277,0.9866354515050167,0.9998213888435252,-0.032870530703410616,0.032870530703410616
0.08,0.016705685618729097,0.9832943143812709,0.9997209200680082,-0.03287082522897247,0.03287082522897247
0.08,0.020046822742474914,0.9799531772575251,0.9995981248979318,-0.032871185212774046,0.032871185212774046
0.08,0.023387959866220734,0.9766120401337792,0.999453003333296,-0.03287161065968468,0.03287161065968468
0.08,0.026729096989966554,0.9732709030100335,0.9992855553741009,-0.032872101575459396,0.032872101575459396
0.08,0.030070234113712374,0.9699297658862877,0.9990957810203466,-0.032872657966739244,0.032872657966739244
0.08,0.033411371237458194,0.9665886287625418,0.9988836802720328,-0.03287327984105173,0.03287327984105173
0.08,0.036752508361204014,0.963247491638796,0.9986492531291596,-0.03287396720681053,0.03287396720681053
0.08,0.04009364548494983,0.9599063545150501,0.9983924995917272,-0.03287472007331643,0.03287472007331643
0.08,0.04343478260869565,0.9565652173913044,0.9981134196597353,-0.03287553845075712,0.03287553845075712
0.08,0.04677591973244147,0.9532240802675586,0.9978120133331841,-0.032876422350208184,0.032876422350208184
0.08,0.05011705685618729,0.9498829431438127,0.9974882806120737,-0.03287737178363313,0.03287737178363313
0.08,0.05345819397993311,0.9465418060200669,0.9971422214964039,-0.032878386763883584,0.032878386763883584
0.08,0.05679933110367893,0.943200668896321,0.9967738359861746,-0.03287946730470058,0.03287946730470058
0.08,0.06014046822742475,0.9398595317725753,0.9963831240813861,-0.03288061342071416,0.03288061342071416
0.08,0.06348160535117056,0.9365183946488295,0.9959700857820383,-0.0328818251274446,0.0328818251274446
0.08,0.06682274247491639,0.9331772575250836,0.995534721088131,-0.03288310244130252,0.03288310244130252
0.08,0.0701638795986622,0.9298361204013378,0.9950770299996644,-0.03288444537959016,0.03288444537959016
0.08,0.07350501672240803,0.9264949832775919,0.9945970125166386,-0.032885853960501296,0.032885853960501296
0.08,0.07684615384615384,0.9231538461538462,0.9940946686390533,-0.0328873282031221,0.0328873282031221
0.08,0.08018729096989965,0.9198127090301004,0.9935699983669086,-0.03288886812743232,0.03288886812743232
0.08,0.08352842809364548,0.9164715719063545,0.9930230017002047,-0.032890473754305594,0.032890473754305594
0.08,0.0868695652173913,0.9131304347826087,0.9924536786389414,-0.03289214510551033,0.03289214510551033
0.08,0.09021070234113712,0.9097892976588628,0.9918620291831187,-0.03289388220371035,0.03289388220371035
0.08,0.09355183946488294,0.9064481605351171,0.9912480533327368,-0.03289568507246657,0.03289568507246657
0.08,0.09689297658862876,0.9031070234113713,0.9906117510877954,-0.03289755373623655,0.03289755373623655
0.08,0.10023411371237458,0.8997658862876254,0.9899531224482948,-0.032899488220376624,0.032899488220376624
0.08,0.1035752508361204,0.8964247491638796,0.9892721674142347,-0.03290148855114215,0.03290148855114215
0.08,0.10691638795986622,0.8930836120401338,0.9885688859856153,-0.0329035547556888,0.0329035547556888
0.08,0.11025752508361203,0.889742474916388,0.9878432781624367,-0.03290568686207352,0.03290568686207352
0.08,0.11359866220735786,0.8864013377926422,0.9870953439446986,-0.03290788489925566,0.03290788489925566
0.08,0.11693979933110367,0.8830602006688963,0.9863250833324012,-0.03291014889709763,0.03291014889709763
0.08,0.1202809364548495,0.8797190635451505,0.9855324963255444,-0.03291247888636707,0.03291247888636707
0.08,0.12362207357859531,0.8763779264214047,0.9847175829241284,-0.03291487489873676,0.03291487489873676
0.08,0.12696321070234112,0.8730367892976589,0.983880343128153,-0.03291733696678665,0.03291733696678665
0.08,0.13030434782608696,0.869695652173913,0.9830207769376181,-0.032919865124004966,0.032919865124004966
0.08,0.13364548494983278,0.8663545150501673,0.982138884352524,-0.0329224594047891,0.0329224594047891
0.08,0.1369866220735786,0.8630133779264214,0.9812346653728705,-0.03292511984444747,0.03292511984444747
0.08,0.1403277591973244,0.8596722408026756,0.9803081199986577,-0.03292784647920011,0.03292784647920011
0.08,0.14366889632107022,0.8563311036789298,0.9793592482298856,-0.032930639346181394,0.032930639346181394
0.08,0.14701003344481606,0.8529899665551839,0.978388050066554,-0.03293349848343981,0.03293349848343981
0.08,0.15035117056856187,0.8496488294314382,0.9773945255086632,-0.03293642392994026,0.03293642392994026
0.08,0.15369230769230768,0.8463076923076923,0.9763786745562131,-0.03293941572556572,0.03293941572556572
0.08,0.1570334448160535,0.8429665551839465,0.9753404972092035,-0.03294247391111846,0.03294247391111846
0.08,0.1603745819397993,0.8396254180602007,0.9742799934676346,-0.032945598528321546,0.032945598528321546
0.08,0.16371571906354515,0.8362842809364548,0.9731971633315064,-0.03294878961982042,0.03294878961982042
0.08,0.16705685618729096,0.8329431438127091,0.9720920068008188,-0.03295204722918499,0.03295204722918499
0.08,0.17039799331103678,0.8296020066889632,0.9709645238755719,-0.032955371400910455,0.032955371400910455
0.08,0.1737391304347826,0.8262608695652174,0.9698147145557656,-0.0329587621804201,0.0329587621804201
0.08,0.17708026755852843,0.8229197324414715,0.9686425788413999,-0.03296221961406566,0.03296221961406566
0.08,0.18042140468227424,0.8195785953177257,0.967448116732475,-0.032965743749130486,0.032965743749130486
0.08,0.18376254180602006,0.81623745819398,0.9662313282289907,-0.03296933463383054,0.03296933463383054
0.08,0.18710367892976587,0.8128963210702341,0.9649922133309471,-0.032972992317316416,0.032972992317316416
0.08,0.19044481605351168,0.8095551839464883,0.9637307720383441,-0.032976716849675035,0.032976716849675035
0.08,0.19378595317725753,0.8062140468227424,0.9624470043511818,-0.0329805082819322,0.0329805082819322
0.08,0.19712709030100334,0.8028729096989966,0.96114091026946,-0.032984366666053866,0.032984366666053866
0.08,0.20046822742474915,0.7995317725752509,0.959812489793179,-0.03298829205494819,0.03298829205494819
0.08,0.20380936454849496,0.796190635451505,0.9584617429223387,-0.03299228450246837,0.03299228450246837
0.08,0.2071505016722408,0.7928494983277592,0.957088669656939,-0.03299634406341362,0.03299634406341362
0.08,0.21049163879598662,0.7895083612040134,0.9556932699969799,-0.03300047079353197,0.03300047079353197
0.08,0.21383277591973243,0.7861672240802675,0.9542755439424615,-0.03300466474952208,0.03300466474952208
0.08,0.21717391304347824,0.7828260869565218,0.9528354914933838,-0.03300892598903596,0.03300892598903596
0.08,0.22051505016722406,0.7794849498327759,0.9513731126497467,-0.033013254570680425,0.033013254570680425
0.08,0.2238561872909699,0.7761438127090301,0.9498884074115502,-0.03301765055401989,0.03301765055401989
0.08,0.2271973244147157,0.7728026755852843,0.9483813757787944,-0.03302211399957879,0.03302211399957879
0.08,0.23053846153846153,0.7694615384615384,0.9468520177514793,-0.03302664496884306,0.03302664496884306
0.08,0.23387959866220734,0.7661204013377927,0.9453003333296048,-0.03303124352426383,0.03303124352426383
0.08,0.23722073578595318,0.7627792642140468,0.943726322513171,-0.03303590972925864,0.03303590972925864
0.08,0.240561872909699,0.759438127090301,0.9421299853021778,-0.0330406436482147,0.0330406436482147
0.08,0.2439030100334448,0.7560969899665552,0.9405113216966253,-0.03304544534649103,0.03304544534649103
0.08,0.24724414715719062,0.7527558528428093,0.9388703316965135,-0.033050314890420984,0.033050314890420984
0.08,0.25058528428093646,0.7494147157190636,0.9372070153018423,-0.033055252347315,0.033055252347315
0.08,0.25392642140468225,0.7460735785953178,0.9355213725126117,-0.03306025778546315,0.03306025778546315
0.08,0.2572675585284281,0.7427324414715719,0.9338134033288218,-0.033065331274137785,0.033065331274137785
0.08,0.2606086956521739,0.7393913043478261,0.9320831077504725,-0.03307047288359611,0.03307047288359611
0.08,0.2639498327759197,0.7360501672240802,0.930330485777564,-0.033075682685083575,0.033075682685083575
0.08,0.26729096989966555,0.7327090301003345,0.9285555374100961,-0.03308096075083541,0.03308096075083541
0.08,0.27063210702341134,0.7293678929765887,0.9267582626480688,-0.033086307154080966,0.033086307154080966
0.08,0.2739732441471572,0.7260267558528428,0.9249386614914822,-0.03309172196904519,0.03309172196904519
0.08,0.277314381270903,0.722685618729097,0.9230967339403362,-0.03309720527095247,0.03309720527095247
0.08,0.2806555183946488,0.7193444816053511,0.921232479994631,-0.03310275713602952,0.03310275713602952
0.08,0.28399665551839465,0.7160033444816054,0.9193458996543663,-0.03310837764150746,0.03310837764150746
0.08,0.28733779264214043,0.7126622073578596,0.9174369929195423,-0.0331140668656264,0.0331140668656264
0.08,0.2906789297658863,0.7093210702341137,0.9155057597901589,-0.03311982488763703,0.03311982488763703
0.08,0.2940200668896321,0.7059799331103679,0.9135522002662162,-0.03312565178780462,0.03312565178780462
0.08,0.2973612040133779,0.702638795986622,0.9115763143477142,-0.033131547647412024,0.033131547647412024
0.08,0.30070234113712374,0.6992976588628763,0.9095781020346528,-0.03313751254876261,0.03313751254876261
0.08,0.3040434782608695,0.6959565217391305,0.9075575633270322,-0.033143546575184035,0.033143546575184035
0.08,0.30738461538461537,0.6926153846153846,0.9055146982248521,-0.03314964981103101,0.03314964981103101
0.08,0.3107257525083612,0.6892742474916388,0.9034495067281126,-0.033155822341688845,0.033155822341688845
0.08,0.314066889632107,0.685933110367893,0.901361988836814,-0.03316206425357705,0.03316206425357705
0.08,0.31740802675585283,0.6825919732441472,0.8992521445509558,-0.033168375634152585,0.033168375634152585
0.08,0.3207491638795986,0.6792508361204014,0.8971199738705384,-0.03317475657191335,0.03317475657191335
0.08,0.32409030100334446,0.6759096989966555,0.8949654767955616,-0.033181207156401514,0.033181207156401514
0.08,0.3274314381270903,0.6725685618729097,0.8927886533260254,-0.03318772747820756,0.03318772747820756
0.08,0.3307725752508361,0.6692274247491639,0.89058950346193,-0.033194317628973444,0.033194317628973444
0.08,0.33411371237458193,0.6658862876254181,0.8883680272032751,-0.033200977701396725,0.033200977701396725
0.08,0.33745484949832777,0.6625451505016722,0.8861242245500609,-0.03320770778923364,0.03320770778923364
0.08,0.34079598662207355,0.6592040133779264,0.8838580955022874,-0.033214507987303465,0.033214507987303465
0.08,0.3441371237458194,0.6558628762541806,0.8815696400599546,-0.03322137839149202,0.03322137839149202
0.08,0.3474782608695652,0.6525217391304348,0.8792588582230624,-0.03322831909875592,0.03322831909875592
0.08,0.350819397993311,0.649180602006689,0.8769257499916109,-0.03323533020712553,0.03323533020712553
0.08,0.35416053511705686,0.6458394648829431,0.8745703153655999,-0.033242411815710096,0.033242411815710096
0.08,0.35750167224080265,0.6424983277591974,0.8721925543450297,-0.03324956402470085,0.03324956402470085
0.08,0.3608428093645485,0.6391571906354515,0.8697924669299001,-0.03325678693537583,0.03325678693537583
0.08,0.3641839464882943,0.6358160535117057,0.8673700531202112,-0.033264080650103126,0.033264080650103126
0.08,0.3675250836120401,0.6324749163879599,0.8649253129159629,-0.03327144527234539,0.03327144527234539
0.08,0.37086622073578596,0.629133779264214,0.8624582463171553,-0.03327888090666476,0.03327888090666476
0.08,0.37420735785953174,0.6257926421404683,0.8599688533237884,-0.033286387658725804,0.033286387658725804
0.08,0.3775484949832776,0.6224515050167224,0.857457133935862,-0.033293965635300765,0.033293965635300765
0.08,0.38088963210702337,0.6191103678929766,0.8549230881533764,-0.03330161494427364,0.03330161494427364
0.08,0.3842307692307692,0.6157692307692308,0.8523667159763314,-0.03330933569464457,0.03330933569464457
0.08,0.38757190635451505,0.6124280936454849,0.849788017404727,-0.03331712799653409,0.03331712799653409
0.08,0.39091304347826084,0.6090869565217392,0.8471869924385633,-0.03332499196118813,0.03332499196118813
0.08,0.3942541806020067,0.6057458193979933,0.8445636410778403,-0.03333292770098234,0.03333292770098234
0.08,0.3975953177257525,0.6024046822742475,0.841917963322558,-0.033340935329426134,0.033340935329426134
0.08,0.4009364548494983,0.5990635451505018,0.8392499591727163,-0.033349014961168585,0.033349014961168585
0.08,0.40427759197324414,0.5957224080267558,0.8365596286283151,-0.03335716671200195,0.03335716671200195
0.08,0.40761872909698993,0.5923812709030101,0.8338469716893547,-0.03336539069886727,0.03336539069886727
0.08,0.41095986622073577,0.5890401337792642,0.831111988355835,-0.03337368703985873,0.03337368703985873
0.08,0.4143010033444816,0.5856989966555184,0.8283546786277558,-0.033382055854228626,0.033382055854228626
0.08,0.4176421404682274,0.5823578595317727,0.8255750425051174,-0.03339049726239254,0.03339049726239254
0.08,0.42098327759197324,0.5790167224080267,0.8227730799879196,-0.03339901138593408,0.03339901138593408
0.08,0.424324414715719,0.575675585284281,0.8199487910761625,-0.033407598347610104,0.033407598347610104
0.08,0.42766555183946486,0.5723344481605351,0.817102175769846,-0.03341625827135555,0.03341625827135555
0.08,0.4310066889632107,0.5689933110367893,0.8142332340689702,-0.033424991282289276,0.033424991282289276
0.08,0.4343478260869565,0.5656521739130436,0.811341965973535,-0.03343379750671849,0.03343379750671849
0.08,0.43768896321070233,0.5623110367892976,0.8084283714835405,-0.03344267707214425,0.03344267707214425
0.08,0.4410301003344481,0.5589698996655519,0.8054924505989867,-0.0334516301072673,0.0334516301072673
0.08,0.44437123745819396,0.555628762541806,0.8025342033198735,-0.0334606567419929,0.0334606567419929
0.08,0.4477123745819398,0.5522876254180602,0.7995536296462008,-0.03346975710743663,0.03346975710743663
0.08,0.4510535117056856,0.5489464882943145,0.796550729577969,-0.03347893133592971,0.03347893133592971
0.08,0.4543946488294314,0.5456053511705685,0.7935255031151777,-0.03348817956102468,0.03348817956102468
0.08,0.4577357859531772,0.5422642140468228,0.7904779502578272,-0.03349750191750093,0.03349750191750093
0.08,0.46107692307692305,0.538923076923077,0.7874080710059171,-0.03350689854137059,0.03350689854137059
0.08,0.4644180602006689,0.5355819397993311,0.7843158653594479,-0.0335163695698845,0.0335163695698845
0.08,0.4677591973244147,0.5322408026755854,0.7812013333184193,-0.03352591514153733,0.03352591514153733
0.08,0.4711003344481605,0.5288996655518394,0.7780644748828314,-0.03353553539607402,0.03353553539607402
0.08,0.47444147157190636,0.5255585284280937,0.7749052900526839,-0.03354523047449592,0.03354523047449592
0.08,0.47778260869565214,0.5222173913043479,0.7717237788279774,-0.0335550005190663,0.0335550005190663
0.08,0.481123745819398,0.518876254180602,0.7685199412087114,-0.033564845673316426,0.033564845673316426
0.08,0.48446488294314377,0.5155351170568563,0.765293777194886,-0.03357476608205253,0.03357476608205253
0.08,0.4878060200668896,0.5121939799331103,0.7620452867865013,-0.033584761891361066,0.033584761891361066
0.08,0.49114715719063545,0.5088528428093646,0.7587744699835572,-0.03359483324861551,0.03359483324861551
0.08,0.49448829431438124,0.5055117056856188,0.7554813267860538,-0.03360498030248241,0.03360498030248241
0.08,0.4978294314381271,0.5021705685618729,0.7521658571939911,-0.03361520320292828,0.03361520320292828
0.08,0.5011705685618729,0.4988294314381271,0.748828061207369,-0.03362550210122575,0.03362550210122575
0.08,0.5045117056856188,0.49548829431438124,0.7454679388261876,-0.03363587714996012,0.03363587714996012
0.08,0.5078528428093645,0.4921471571906355,0.742085490050447,-0.033646328503035935,0.033646328503035935
0.08,0.5111939799331103,0.48880602006688967,0.7386807148801469,-0.03365685631568417,0.03365685631568417
0.08,0.5145351170568562,0.4854648829431438,0.7352536133152874,-0.033667460744468206,0.033667460744468206
0.08,0.517876254180602,0.482123745819398,0.7318041853558686,-0.03367814194729142,0.03367814194729142
0.08,0.5212173913043479,0.47878260869565215,0.7283324310018904,-0.03368890008340361,0.03368890008340361
0.08,0.5245585284280936,0.4754414715719064,0.7248383502533529,-0.03369973531340832,0.03369973531340832
0.08,0.5278996655518394,0.4721003344481606,0.7213219431102561,-0.03371064779926959,0.03371064779926959
0.08,0.5312408026755853,0.46875919732441473,0.7177832095725999,-0.03372163770431928,0.03372163770431928
0.08,0.5345819397993311,0.4654180602006689,0.7142221496403843,-0.03373270519326435,0.03373270519326435
0.08,0.537923076923077,0.46207692307692305,0.7106387633136094,-0.03374385043219399,0.03374385043219399
0.08,0.5412642140468227,0.4587357859531773,0.7070330505922753,-0.033755073588586815,0.033755073588586815
0.08,0.5446053511705685,0.4553946488294315,0.7034050114763817,-0.03376637483131869,0.03376637483131869
0.08,0.5479464882943144,0.45205351170568564,0.6997546459659287,-0.033777754330670276,0.033777754330670276
0.08,0.5512876254180602,0.4487123745819398,0.6960819540609166,-0.03378921225833399,0.03378921225833399
0.08,0.554628762541806,0.44537123745819396,0.6923869357613449,-0.03380074878742241,0.03380074878742241
0.08,0.5579698996655518,0.44203010033444823,0.688669591067214,-0.03381236409247569,0.03381236409247569
0.08,0.5613110367892976,0.4386889632107024,0.6849299199785237,-0.03382405834946932,0.03382405834946932
0.08,0.5646521739130435,0.43534782608695655,0.6811679224952741,-0.033835831735822414,0.033835831735822414
0.08,0.5679933110367893,0.4320066889632107,0.6773835986174651,-0.03384768443040488,0.03384768443040488
0.08,0.5713344481605351,0.42866555183946486,0.6735769483450968,-0.033859616613546764,0.033859616613546764
0.08,0.5746755852842809,0.42532441471571913,0.6697479716781692,-0.03387162846704515,0.03387162846704515
0.08,0.5780167224080267,0.4219832775919733,0.6658966686166822,-0.033883720174173425,0.033883720174173425
0.08,0.5813578595317725,0.41864214046822745,0.6620230391606359,-0.03389589191968839,0.03389589191968839
0.08,0.5846989966555184,0.4153010033444816,0.6581270833100301,-0.0339081438898408,0.0339081438898408
0.08,0.5880401337792642,0.41195986622073577,0.654208801064865,-0.033920476272381,0.033920476272381
0.08,0.59138127090301,0.40861872909699004,0.6502681924251408,-0.03393288925656987,0.03393288925656987
0.08,0.5947224080267558,0.4052775919732442,0.646305257390857,-0.03394538303318659,0.03394538303318659
0.08,0.5980635451505016,0.40193645484949836,0.6423199959620138,-0.03395795779453735,0.03395795779453735
0.08,0.6014046822742475,0.3985953177257525,0.6383124081386115,-0.03397061373446453,0.03397061373446453
0.08,0.6047458193979933,0.3952541806020067,0.6342824939206497,-0.033983351048355065,0.033983351048355065
0.08,0.608086956521739,0.39191304347826095,0.6302302533081287,-0.03399616993315041,0.03399616993315041
0.08,0.6114280936454849,0.3885719063545151,0.6261556863010482,-0.03400907058735467,0.03400907058735467
0.08,0.6147692307692307,0.38523076923076927,0.6220587928994084,-0.03402205321104493,0.03402205321104493
0.08,0.6181103678929766,0.3818896321070234,0.6179395731032091,-0.03403511800587908,0.03403511800587908
0.08,0.6214515050167224,0.3785484949832776,0.6137980269124506,-0.034048265175107145,0.034048265175107145
0.08,0.6247926421404681,0.37520735785953185,0.6096341543271329,-0.03406149492357906,0.03406149492357906
0.08,0.628133779264214,0.371866220735786,0.6054479553472557,-0.03407480745775529,0.03407480745775529
0.08,0.6314749163879598,0.36852508361204017,0.6012394299728192,-0.034088202985716194,0.034088202985716194
0.08,0.6348160535117057,0.36518394648829433,0.5970085782038232,-0.03410168171717198,0.03410168171717198
0.08,0.6381571906354515,0.3618428093645485,0.5927554000402679,-0.034115243863472505,0.034115243863472505
0.08,0.6414983277591972,0.35850167224080276,0.5884798954821535,-0.0341288896376173,0.0341288896376173
0.08,0.6448394648829431,0.3551605351170569,0.5841820645294796,-0.034142619254266045,0.034142619254266045
0.08,0.6481806020066889,0.3518193979933111,0.5798619071822464,-0.03415643292974789,0.03415643292974789
0.08,0.6515217391304348,0.34847826086956524,0.5755194234404537,-0.034170330882072636,0.034170330882072636
0.08,0.6548628762541806,0.3451371237458194,0.5711546133041017,-0.03418431333094141,0.03418431333094141
0.08,0.6582040133779264,0.34179598662207356,0.5667674767731905,-0.03419838049775595,0.03419838049775595
0.08,0.6615451505016722,0.3384548494983278,0.5623580138477199,-0.03421253260563025,0.03421253260563025
0.08,0.664886287625418,0.335113712374582,0.5579262245276899,-0.03422676987940134,0.03422676987940134
0.08,0.6682274247491639,0.33177257525083614,0.5534721088131005,-0.034241092545639486,0.034241092545639486
0.08,0.6715685618729097,0.3284314381270903,0.5489956667039518,-0.03425550083265987,0.03425550083265987
0.08,0.6749096989966555,0.32509030100334446,0.5444968982002438,-0.03426999497053326,0.03426999497053326
0.08,0.6782508361204013,0.32174916387959873,0.5399758033019766,-0.03428457519109751,0.03428457519109751
0.08,0.6815919732441471,0.3184080267558529,0.5354323820091498,-0.03429924172796831,0.03429924172796831
0.08,0.684933110367893,0.31506688963210705,0.5308666343217638,-0.034313994816551376,0.034313994816551376
0.08,0.6882742474916388,0.3117257525083612,0.5262785602398183,-0.034328834694053845,0.034328834694053845
0.08,0.6916153846153846,0.30838461538461537,0.5216681597633136,-0.034343761599495246,0.034343761599495246
0.08,0.6949565217391304,0.30504347826086964,0.5170354328922496,-0.03435877577372004,0.03435877577372004
0.08,0.6982976588628762,0.3017023411371238,0.5123803796266262,-0.03437387745940963,0.03437387745940963
0.08,0.701638795986622,0.29836120401337796,0.5077029999664433,-0.034389066901093605,0.034389066901093605
0.08,0.7049799331103679,0.2950200668896321,0.5030032939117013,-0.03440434434516254,0.03440434434516254
0.08,0.7083210702341137,0.2916789297658863,0.4982812614623997,-0.034419710039880404,0.034419710039880404
0.08,0.7116622073578595,0.28833779264214054,0.493536902618539,-0.0344351642353964,0.0344351642353964
0.08,0.7150033444816053,0.2849966555183947,0.48877021738011883,-0.034450707183758034,0.034450707183758034
0.08,0.7183444816053511,0.28165551839464886,0.4839812057471393,-0.034466339138923024,0.034466339138923024
0.08,0.721685618729097,0.278314381270903,0.47916986771960046,-0.03448206035677347,0.03448206035677347
0.08,0.7250267558528428,0.2749732441471572,0.47433620329750226,-0.034497871095127364,0.034497871095127364
0.08,0.7283678929765885,0.27163210702341145,0.4694802124808448,-0.03451377161375255,0.03451377161375255
0.08,0.7317090301003344,0.2682909698996656,0.4646018952696279,-0.03452976217437956,0.03452976217437956
0.08,0.7350501672240802,0.26494983277591977,0.4597012516638517,-0.0345458430407151,0.0345458430407151
0.08,0.7383913043478261,0.26160869565217393,0.4547782816635161,-0.034562014478455166,0.034562014478455166
0.08,0.7417324414715719,0.2582675585284281,0.44983298526862114,-0.034578276755299425,0.034578276755299425
0.08,0.7450735785953176,0.25492642140468236,0.44486536247916697,-0.034594630140964415,0.034594630140964415
0.08,0.7484147157190635,0.2515852842809365,0.43987541329515334,-0.034611074907197316,0.034611074907197316
0.08,0.7517558528428093,0.24824414715719068,0.43486313771658036,-0.03462761132779048,0.03462761132779048
0.08,0.7550969899665552,0.24490301003344483,0.42982853574344804,-0.03464423967859529,0.03464423967859529
0.08,0.758438127090301,0.241561872909699,0.42477160737575637,-0.03466096023753666,0.03466096023753666
0.08,0.7617792642140467,0.23822073578595326,0.41969235261350557,-0.03467777328462759,0.03467777328462759
0.08,0.7651204013377926,0.23487959866220742,0.4145907714566952,-0.034694679101983504,0.034694679101983504
0.08,0.7684615384615384,0.23153846153846158,0.4094668639053255,-0.034711677973837216,0.034711677973837216
0.08,0.7718026755852843,0.22819732441471574,0.40432062995939644,-0.03472877018655418,0.03472877018655418
0.08,0.7751438127090301,0.2248561872909699,0.39915206961890803,-0.034745956028647024,0.034745956028647024
0.08,0.7784849498327758,0.22151505016722417,0.3939611828838605,-0.03476323579079134,0.03476323579079134
0.08,0.7818260869565217,0.21817391304347833,0.3887479697542534,-0.03478060976584098,0.03478060976584098
0.08,0.7851672240802675,0.2148327759197325,0.38351243023008696,-0.034798078248843234,0.034798078248843234
0.08,0.7885083612040134,0.21149163879598665,0.3782545643113612,-0.0348156415370552,0.0348156415370552
0.08,0.7918494983277592,0.2081505016722408,0.37297437199807604,-0.03483329992995923,0.03483329992995923
0.08,0.795190635451505,0.20480936454849497,0.36767185329023166,-0.03485105372927931,0.03485105372927931
0.08,0.7985317725752508,0.20146822742474924,0.36234700818782795,-0.03486890323899711,0.03486890323899711
0.08,0.8018729096989966,0.1981270903010034,0.3569998366908649,-0.03488684876536874,0.03488684876536874
0.08,0.8052140468227424,0.19478595317725755,0.35163033879934236,-0.034904890616940826,0.034904890616940826
0.08,0.8085551839464883,0.1914448160535117,0.3462385145132605,-0.034923029104567904,0.034923029104567904
0.08,0.8118963210702341,0.18810367892976587,0.34082436383261927,-0.034941264541428735,0.034941264541428735
0.08,0.8152374581939799,0.18476254180602014,0.33538788675741893,-0.03495959724304391,0.03495959724304391
0.08,0.8185785953177257,0.1814214046822743,0.329929083287659,-0.03497802752729312,0.03497802752729312
0.08,0.8219197324414715,0.17808026755852846,0.3244479534233399,-0.034996555714432394,0.034996555714432394
0.08,0.8252608695652174,0.17473913043478262,0.31894449716446127,-0.03501518212711181,0.03501518212711181
0.08,0.8286020066889632,0.17139799331103678,0.3134187145110233,-0.035033907090394126,0.035033907090394126
0.08,0.831943143812709,0.16805685618729105,0.30787060546302625,-0.03505273093177137,0.03505273093177137
0.08,0.8352842809364548,0.1647157190635452,0.3023001700204697,-0.03507165398118449,0.03507165398118449
0.08,0.8386254180602006,0.16137458193979937,0.2967074081833537,-0.03509067657104119,0.03509067657104119
0.08,0.8419665551839465,0.15803344481605353,0.2910923199516784,-0.03510979903623462,0.03510979903623462
0.08,0.8453076923076923,0.15469230769230768,0.2854549053254438,-0.03512902171416225,0.03512902171416225
0.08,0.848648829431438,0.15135117056856195,0.27979516430465,-0.035148344944744975,0.035148344944744975
0.08,0.8519899665551839,0.1480100334448161,0.27411309688929664,-0.035167769070446275,0.035167769070446275
0.08,0.8553311036789297,0.14466889632107027,0.2684087030793839,-0.03518729443629198,0.03518729443629198
