phase,scale,tx,ty,contact_cluster_count,dual_eq_residual,dual_norm_residual,duality_gap
8.028514559173915988e-01,1.106086743594188349e+00,2.356663617996080373e-01,2.356663617996080373e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
8.203047484373349185e-01,1.109827147506841749e+00,2.355586769469447950e-01,2.355586769469447950e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
8.377580409572782383e-01,1.113229487319227662e+00,2.353792386393753766e-01,2.353792386393754044e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
8.552113334772214470e-01,1.116292726645679911e+00,2.351281015355465021e-01,2.351281015355465298e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
8.726646259971647668e-01,1.119015932393825574e+00,2.348053421342528591e-01,2.348053421342528591e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
8.901179185171080865e-01,1.121398275048813398e+00,2.344110587511347155e-01,2.344110587511347155e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
9.075712110370514063e-01,1.123439028925991900e+00,2.339453714887300140e-01,2.339453714887300140e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
9.250245035569946150e-01,1.125137572391961438e+00,2.334084221998901643e-01,2.334084221998901920e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
9.424777960769379348e-01,1.126493388053928069e+00,2.328003744445700796e-01,2.328003744445700796e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
9.599310885968812546e-01,1.127506062917307261e+00,2.321214134400063078e-01,2.321214134400063078e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
