phase,scale,tx,ty,contact_cluster_count,dual_eq_residual,dual_norm_residual,duality_gap
2.617993877991494078e-01,1.326661949866006385e+00,1.581594488392962516e-01,3.590156101837396196e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.792526803190927276e-01,1.311083437963063814e+00,1.518696740429195391e-01,3.617211933504176358e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.967059728390360474e-01,1.295105557344166769e+00,1.455336382726347966e-01,3.643165927375291435e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.141592653589793116e-01,1.278733175026533830e+00,1.391532715463162373e-01,3.668010177612788247e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
3.316125578789226314e-01,1.261971278196421631e+00,1.327305173854766429e-01,3.691737116417371789e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
3.490658503988658956e-01,1.244824972689980269e+00,1.262673322232520656e-01,3.714339516333633462e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
3.665191429188092154e-01,1.227322249753939110e+00,1.197781830650536949e-01,3.735810492451605569e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
3.839724354387524796e-01,1.217721406469509660e+00,1.177953632459186883e-01,3.756143504503968167e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.014257279586957994e-01,1.207749633448337967e+00,1.157766618180296470e-01,3.775332358858279336e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.188790204786391191e-01,1.197409968189083962e+00,1.137226936973971120e-01,3.793371210403616578e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.363323129985823834e-01,1.186705560253948688e+00,1.116340845426078976e-01,3.810254564331052585e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.537856055185257032e-01,1.175639670309285734e+00,1.095114705642433739e-01,3.825977277807429133e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
4.712388980384689674e-01,1.164215669132369291e+00,1.073554983310835015e-01,3.840534561541911196e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
4.886921905584122872e-01,1.152696068952890451e+00,1.051668245731559176e-01,3.853921981244853856e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
5.061454830783556069e-01,1.141189422035088219e+00,1.029461159816894567e-01,3.866135458978528505e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
5.235987755982988157e-01,1.129335157764384201e+00,1.006940490060335841e-01,3.877171274399303647e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
5.410520681182421354e-01,1.117136887064509532e+00,9.841130964760527733e-02,3.887026065890894500e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
5.585053606381854552e-01,1.104598325646887202e+00,9.609859325092655336e-02,3.895696831588348341e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
5.759586531581287749e-01,1.091723292878788554e+00,9.375660429181563449e-02,3.903180930292438622e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
