s,x,y,kappa,theta,radial_dot
5.616666666666666474e-01,9.934517087255619050e-02,4.919441000726028634e-01,1.366445051885813555e+00,2.270863381708808859e+00,3.122333385603009437e-01
5.622222222222221788e-01,9.898708252067933699e-02,4.923688525453852605e-01,1.365133141758379187e+00,2.271622153429265545e+00,3.124906650140863440e-01
5.627777777777778212e-01,9.862867211239921550e-02,4.927933332990047099e-01,1.364228294801739683e+00,2.272380309383865704e+00,3.127480537969820062e-01
5.633333333333333526e-01,9.826994006752637345e-02,4.932175422698950595e-01,1.363724288006687546e+00,2.273138073990201402e+00,3.130054168603730869e-01
5.638888888888888840e-01,9.791088671121753184e-02,4.936414793151573943e-01,1.363615262939911643e+00,2.273895668309908746e+00,3.132626672649055921e-01
5.644444444444444153e-01,9.755151227559760718e-02,4.940651442134434412e-01,1.363895709294262959e+00,2.274653310246640636e+00,3.135197191062978339e-01
5.649999999999999467e-01,9.719181690129528872e-02,4.944885366657754133e-01,1.364560449172717682e+00,2.275411214735103549e+00,3.137764874442498519e-01
5.655555555555555891e-01,9.683180063889694489e-02,4.949116562963049581e-01,1.365604622058578688e+00,2.276169593921556711e+00,3.140328882343155215e-01
5.661111111111111205e-01,9.647146345032300840e-02,4.953345026530128203e-01,1.367023670427099713e+00,2.276928657336136030e+00,3.142888382626110588e-01
5.666666666666666519e-01,9.611080521012971278e-02,4.957570752083529375e-01,1.368813325956198090e+00,2.277688612057353623e+00,3.145442550832432405e-01
5.672222222222221832e-01,9.574982570674119009e-02,4.961793733598416356e-01,1.370969596296236048e+00,2.278449662869090453e+00,3.147990569583477560e-01
5.677777777777778256e-01,9.538852464361435857e-02,4.966013964305951989e-01,1.373488752361010867e+00,2.279212012410384069e+00,3.150531628006343343e-01
5.683333333333333570e-01,9.502690164034072184e-02,4.970231436698173688e-01,1.376367316104121441e+00,2.279975861318291219e+00,3.153064921183440505e-01
5.688888888888888884e-01,9.466495623368731405e-02,4.974446142532396031e-01,1.379602048746773502e+00,2.280741408364082901e+00,3.155589649625316628e-01
5.694444444444444198e-01,9.430268787858120394e-02,4.978658072835147053e-01,1.383189939424857906e+00,2.281508850583019221e+00,3.158105018765867689e-01
5.699999999999999512e-01,9.394009594903957039e-02,4.982867217905668222e-01,1.387128194224785727e+00,2.282278383397921662e+00,3.160610238479223955e-01
5.705555555555555935e-01,9.357717973904856879e-02,4.987073567318993650e-01,1.391414225579145514e+00,2.283050200736756352e+00,3.163104522617571357e-01
5.711111111111111249e-01,9.321393846339418032e-02,4.991277109928619615e-01,1.396045641994667630e+00,2.283824495144415767e+00,3.165587088569278285e-01
5.716666666666666563e-01,9.285037125844664008e-02,4.995477833868795514e-01,1.401020238086410519e+00,2.284601457888882692e+00,3.168057156836719956e-01
5.722222222222221877e-01,9.248647718290253783e-02,4.999675726556437882e-01,1.406335984893297031e+00,2.285381279061932780e+00,3.170513950633260247e-01
5.727777777777778301e-01,9.212225521848596554e-02,5.003870774692692480e-01,1.411991020451410561e+00,2.286164147674528468e+00,3.172956695498900803e-01
5.733333333333333615e-01,9.175770427061213930e-02,5.008062964264156092e-01,1.417983640602544115e+00,2.286950251747043250e+00,3.175384618934127268e-01
5.738888888888888928e-01,9.139282316901463366e-02,5.012252280543783023e-01,1.424312290016627403e+00,2.287739778394437540e+00,3.177796950051566816e-01
