s,x,y,kappa,theta,radial_dot
2.740000000000000074e-02,2.735769052454242387e-02,1.281998302308370950e-03,4.841019821691517677e+00,1.035692757989643970e-01,2.734363259439410998e-02
2.760000000000000300e-02,2.755660875422228859e-02,1.302771566440371481e-03,4.853479362823190257e+00,1.045387257174158618e-01,2.754211392483641579e-02
2.780000000000000179e-02,2.775550672571450855e-02,1.323737908273885750e-03,4.865780703758989745e+00,1.055106517240740754e-01,2.774056539205652094e-02
2.800000000000000058e-02,2.795438419955620715e-02,1.344897797318332948e-03,4.877921104629373339e+00,1.064850219049129076e-01,2.793898666116703330e-02
2.820000000000000284e-02,2.815324093556282464e-02,1.366251696347930240e-03,4.889897842529667749e+00,1.074618037996288161e-01,2.813737739880572269e-02
2.840000000000000163e-02,2.835207669286176138e-02,1.387800061292970497e-03,4.901708212554893862e+00,1.084409644051372718e-01,2.833573727327363609e-02
2.860000000000000042e-02,2.855089122992660738e-02,1.409543341131933979e-03,4.913349528836121749e+00,1.094224701792763654e-01,2.853406595467444101e-02
2.880000000000000268e-02,2.874968430461199986e-02,1.431481977784477807e-03,4.924819125577809764e+00,1.104062870447177630e-01,2.873236311505513590e-02
2.900000000000000147e-02,2.894845567418904628e-02,1.453616406005347420e-03,4.936114358095484711e+00,1.113923803930850914e-01,2.893062842854787417e-02
2.920000000000000026e-02,2.914720509538134760e-02,1.475947053279252560e-03,4.947232603853152000e+00,1.123807150892799506e-01,2.912886157151295743e-02
2.940000000000000252e-02,2.934593232440158364e-02,1.498474339716750897e-03,4.958171263499868253e+00,1.133712554760152591e-01,2.932706222268280719e-02
2.960000000000000131e-02,2.954463711698867429e-02,1.521198677951182254e-03,4.968927761904804896e+00,1.143639653785557264e-01,2.952523006330691827e-02
2.980000000000000010e-02,2.974331922844548892e-02,1.544120473036698308e-03,4.979499549190154362e+00,1.153588081096652285e-01,2.972336477729769014e-02
3.000000000000000236e-02,2.994197841367710403e-02,1.567240122347427021e-03,4.989884101761330903e+00,1.163557464747603798e-01,2.992146605137703530e-02
3.020000000000000115e-02,3.014061442722959158e-02,1.590558015477819059e-03,5.000078923333752812e+00,1.173547427772698853e-01,3.011953357522366079e-02
3.039999999999999994e-02,3.033922702332934179e-02,1.614074534144214600e-03,5.010081545955573645e+00,1.183557588241988118e-01,3.031756704162102620e-02
3.060000000000000220e-02,3.053781595592288192e-02,1.637790052087675181e-03,5.019889531025776286e+00,1.193587559318969454e-01,3.051556614660572153e-02
3.080000000000000099e-02,3.073638097871721209e-02,1.661704934978122010e-03,5.029500470306907722e+00,1.203636949320302102e-01,3.071353058961638627e-02
