s,x,y,kappa,theta,radial_dot
1.408333333333333381e-01,1.224456713633649274e-01,6.406683910937284454e-02,4.299870069445854703e+00,7.597722607489084679e-01,1.328986832024711684e-01
1.416666666666666630e-01,1.230488195592897294e-01,6.464186480008339564e-02,4.152274248224898656e+00,7.632939875479378689e-01,1.335977616080986641e-01
1.425000000000000155e-01,1.236499749609121929e-01,6.521897364944762021e-02,4.000785584513255166e+00,7.666910958115787933e-01,1.343000207374767108e-01
1.433333333333333404e-01,1.242492033336613233e-01,6.579808326394034901e-02,3.846652837060007712e+00,7.699608618205676658e-01,1.350057295061942164e-01
1.441666666666666652e-01,1.248465725054213743e-01,6.637911063382267995e-02,3.691081676807809853e+00,7.731015845346792537e-01,1.357151160507276133e-01
1.450000000000000178e-01,1.254421517662734631e-01,6.696197272261671107e-02,3.535216958184427494e+00,7.761125422992594114e-01,1.364283668715201570e-01
1.458333333333333426e-01,1.260360112873669669e-01,6.754658701619672967e-02,3.380127722439296267e+00,7.789939359161859311e-01,1.371456268589011929e-01
1.466666666666666674e-01,1.266282215679526701e-01,6.813287202566230272e-02,3.226795166930095160e+00,7.817468204534231413e-01,1.378670001353372865e-01
1.475000000000000200e-01,1.272188529182080308e-01,6.872074773969587269e-02,3.076103681818180835e+00,7.843730283070683429e-01,1.385925516243818323e-01
1.483333333333333448e-01,1.278079749839630963e-01,6.931013602362172399e-02,2.928834930989768104e+00,7.868750860624049714e-01,1.393223092396837504e-01
1.491666666666666696e-01,1.283956563178654808e-01,6.990096096382306112e-02,2.785664843136699709e+00,7.892561276349576715e-01,1.400562665767917936e-01
1.500000000000000222e-01,1.289819639999693901e-01,7.049314915749617383e-02,2.647163286243995106e+00,7.915198060221997345e-01,1.407943859860714686e-01
1.508333333333333470e-01,1.295669633092592088e-01,7.108662994889498876e-02,2.513796127016703963e+00,7.936702057777249575e-01,1.415366019063128977e-01
1.516666666666666718e-01,1.301507174462666339e-01,7.168133561422150579e-02,2.385929327161029789e+00,7.957117580502990339e-01,1.422828243447350482e-01
1.524999999999999967e-01,1.307332873057496236e-01,7.227720149813574024e-02,2.263834700532449062e+00,7.976491597285045865e-01,1.430329423991082982e-01
1.533333333333333492e-01,1.313147312973954595e-01,7.287416610549091178e-02,2.147696947329172712e+00,7.994872979151136372e-01,1.437868277305563436e-01
1.541666666666666741e-01,1.318951052116990874e-01,7.347217115234840057e-02,2.037621591141518085e+00,8.012311806394764035e-01,1.445443379102016868e-01
1.549999999999999989e-01,1.324744621275559253e-01,7.407116158060596256e-02,1.933643468541175636e+00,8.028858744143442250e-01,1.453053195782061935e-01
1.558333333333333515e-01,1.330528523576841038e-01,7.467108554069551429e-02,1.835735455486342316e+00,8.044564489660224194e-01,1.460696113690689024e-01
1.566666666666666763e-01,1.336303234277443630e-01,7.527189434679584790e-02,1.743817156599641427e+00,8.059479292210581791e-01,1.468370465715898576e-01
1.575000000000000011e-01,1.342069200849338451e-01,7.587354240888075085e-02,1.657763329044883438e+00,8.073652544234100059e-01,1.476074555051596626e-01
1.583333333333333537e-01,1.347826843318712942e-01,7.647598714570602585e-02,1.577411859388978321e+00,8.087132440852574655e-01,1.483806676056465546e-01
1.591666666666666785e-01,1.353576554817420285e-01,7.707918888255373135e-02,1.502571157100669019e+00,8.099965703421281304e-01,1.491565132239250913e-01
