s,round9_attack,round10_seed,distributed_holdout,bspline_holdout
6.235000000000000542e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.465390600101080423e-03,0.000000000000000000e+00
6.239999999999999991e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.427053422547017558e-03,0.000000000000000000e+00
6.245000000000000551e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.388754794071191512e-03,0.000000000000000000e+00
6.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.350475440134496885e-03,0.000000000000000000e+00
6.255000000000000560e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.312265949539077575e-03,0.000000000000000000e+00
6.260000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.274074688645921619e-03,0.000000000000000000e+00
6.265000000000000568e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.235919887157266348e-03,0.000000000000000000e+00
6.270000000000000018e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.197829130833335608e-03,0.000000000000000000e+00
6.275000000000000577e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.159770397091754557e-03,0.000000000000000000e+00
6.280000000000000027e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.121817815231109003e-03,0.000000000000000000e+00
6.285000000000000586e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.083896231565041914e-03,0.000000000000000000e+00
6.290000000000000036e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.046036644288158211e-03,0.000000000000000000e+00
6.295000000000000595e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.008263380774043108e-03,0.000000000000000000e+00
6.300000000000000044e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.970533279141325533e-03,0.000000000000000000e+00
6.305000000000000604e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.932941131069478295e-03,0.000000000000000000e+00
6.310000000000000053e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.895391174297319830e-03,0.000000000000000000e+00
6.315000000000000613e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.857925600124513760e-03,0.000000000000000000e+00
6.320000000000000062e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.820566074288924883e-03,0.000000000000000000e+00
6.325000000000000622e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.783259572621932243e-03,0.000000000000000000e+00
6.330000000000000071e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.746119294642683072e-03,0.000000000000000000e+00
6.335000000000000631e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.709031055294924654e-03,0.000000000000000000e+00
6.340000000000000080e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.672046893210174197e-03,0.000000000000000000e+00
6.345000000000000639e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.635186430422784519e-03,0.000000000000000000e+00
6.350000000000000089e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.598387817284088241e-03,0.000000000000000000e+00
6.355000000000000648e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.561780682664723842e-03,0.000000000000000000e+00
6.360000000000000098e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.525234256577918533e-03,0.000000000000000000e+00
6.365000000000000657e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.488809247556207551e-03,0.000000000000000000e+00
6.370000000000000107e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.452523700873797657e-03,0.000000000000000000e+00
6.375000000000000666e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.416307885361027030e-03,0.000000000000000000e+00
6.380000000000000115e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.380305931031618215e-03,0.000000000000000000e+00
6.385000000000000675e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.344372214340048697e-03,0.000000000000000000e+00
6.390000000000000124e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.308574972924180759e-03,0.000000000000000000e+00
6.395000000000000684e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.272930999017478814e-03,0.000000000000000000e+00
6.400000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.237363658865371141e-03,0.000000000000000000e+00
6.404999999999999583e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.202029433864533588e-03,0.000000000000000000e+00
6.410000000000000142e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.166769728646819777e-03,0.000000000000000000e+00
6.414999999999999591e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.131659062995377302e-03,0.000000000000000000e+00
6.420000000000000151e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.096713164705917357e-03,0.000000000000000000e+00
6.424999999999999600e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.061849650097460386e-03,0.000000000000000000e+00
6.430000000000000160e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.027234687512899629e-03,0.000000000000000000e+00
6.434999999999999609e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.992699020379647742e-03,0.000000000000000000e+00
6.440000000000000169e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.958321944148989739e-03,0.000000000000000000e+00
6.444999999999999618e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.924118183709528111e-03,0.000000000000000000e+00
6.450000000000000178e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.890001081165652852e-03,0.000000000000000000e+00
6.454999999999999627e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.856143002428005699e-03,0.000000000000000000e+00
6.460000000000000187e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.822367069381750212e-03,0.000000000000000000e+00
6.464999999999999636e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.788755427718300393e-03,0.000000000000000000e+00
6.470000000000000195e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.755321745313841251e-03,0.000000000000000000e+00
6.474999999999999645e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.721977042538889047e-03,0.000000000000000000e+00
6.480000000000000204e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.688895262284555339e-03,0.000000000000000000e+00
6.484999999999999654e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.655895981328870271e-03,0.000000000000000000e+00
6.490000000000000213e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.623061698970459932e-03,0.000000000000000000e+00
6.494999999999999662e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.590404877828803694e-03,0.000000000000000000e+00
6.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.557836787295513448e-03,0.000000000000000000e+00
6.504999999999999671e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.525526939953382628e-03,0.000000000000000000e+00
6.510000000000000231e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.493296759137996465e-03,0.000000000000000000e+00
6.514999999999999680e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.461225911376121296e-03,0.000000000000000000e+00
6.520000000000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.429325451722880625e-03,0.000000000000000000e+00
6.524999999999999689e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.397510186123968262e-03,0.000000000000000000e+00
6.530000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.365937676017427160e-03,0.000000000000000000e+00
6.534999999999999698e-01,0.000000000000000000e+00,7.469811779616368609e-06,1.334438080764979630e-03,0.000000000000000000e+00
6.540000000000000258e-01,0.000000000000000000e+00,2.987924711847045160e-05,1.303084315220698428e-03,0.000000000000000000e+00
6.544999999999999707e-01,0.000000000000000000e+00,1.401753466006324235e-04,1.271885836567145144e-03,0.000000000000000000e+00
6.550000000000000266e-01,0.000000000000000000e+00,2.944147781544850795e-04,1.240765001358945518e-03,0.000000000000000000e+00
6.554999999999999716e-01,0.000000000000000000e+00,4.489307691131638354e-04,1.209858492517223907e-03,0.000000000000000000e+00
6.560000000000000275e-01,0.000000000000000000e+00,6.035318938592354682e-04,1.179013582845046771e-03,0.000000000000000000e+00
6.564999999999999725e-01,0.000000000000000000e+00,7.583032861799901807e-04,1.148291871511978972e-03,0.000000000000000000e+00
6.570000000000000284e-01,0.000000000000000000e+00,9.132385380032791069e-04,1.117701132821288714e-03,0.000000000000000000e+00
6.574999999999999734e-01,0.000000000000000000e+00,1.068255719577783586e-03,1.087175880451797310e-03,0.000000000000000000e+00
6.580000000000000293e-01,0.000000000000000000e+00,1.223512198365704672e-03,1.056822038063345891e-03,0.000000000000000000e+00
6.584999999999999742e-01,0.000000000000000000e+00,1.378843331086042302e-03,1.026513542264161040e-03,0.000000000000000000e+00
6.590000000000000302e-01,0.000000000000000000e+00,1.534323771671317104e-03,9.962957396434893743e-04,0.000000000000000000e+00
6.594999999999999751e-01,0.000000000000000000e+00,1.689941856823123879e-03,9.661748511808370592e-04,0.000000000000000000e+00
6.600000000000000311e-01,0.000000000000000000e+00,1.845628764258248899e-03,9.361024197971842820e-04,0.000000000000000000e+00
6.604999999999999760e-01,0.000000000000000000e+00,2.001492360114424940e-03,9.061436532276491516e-04,0.000000000000000000e+00
6.610000000000000320e-01,0.000000000000000000e+00,2.157402519021659089e-03,8.762091599227666248e-04,0.000000000000000000e+00
6.614999999999999769e-01,0.000000000000000000e+00,2.313405804030904504e-03,8.463232131472095800e-04,0.000000000000000000e+00
6.620000000000000329e-01,0.000000000000000000e+00,2.469498623879822028e-03,8.164909215023620579e-04,0.000000000000000000e+00
6.624999999999999778e-01,0.000000000000000000e+00,2.625636211148522914e-03,7.866854574228792718e-04,0.000000000000000000e+00
6.630000000000000338e-01,0.000000000000000000e+00,2.781880296763183935e-03,7.569225687739794539e-04,0.000000000000000000e+00
6.634999999999999787e-01,0.000000000000000000e+00,2.938149724591694514e-03,7.271588609782691408e-04,0.000000000000000000e+00
6.640000000000000346e-01,0.000000000000000000e+00,3.094469836848008724e-03,6.973935148889179965e-04,0.000000000000000000e+00
6.644999999999999796e-01,0.000000000000000000e+00,3.250816601010633744e-03,6.676313201536151175e-04,0.000000000000000000e+00
6.650000000000000355e-01,0.000000000000000000e+00,3.407176691126466428e-03,6.378707010953263423e-04,0.000000000000000000e+00
6.654999999999999805e-01,0.000000000000000000e+00,3.563493945633229749e-03,6.080719578730019040e-04,0.000000000000000000e+00
6.660000000000000364e-01,0.000000000000000000e+00,3.719798198524695669e-03,5.782448703657266497e-04,0.000000000000000000e+00
6.664999999999999813e-01,0.000000000000000000e+00,3.876076448185464436e-03,5.483610942885697127e-04,0.000000000000000000e+00
6.670000000000000373e-01,0.000000000000000000e+00,4.032301145604315351e-03,5.184261869748670124e-04,0.000000000000000000e+00
6.674999999999999822e-01,0.000000000000000000e+00,4.188499066902155732e-03,4.884657140429012967e-04,0.000000000000000000e+00
6.680000000000000382e-01,0.000000000000000000e+00,4.344572705998542284e-03,4.583827813818094790e-04,0.000000000000000000e+00
6.684999999999999831e-01,0.000000000000000000e+00,4.500589500009780260e-03,4.282438411545199785e-04,0.000000000000000000e+00
6.690000000000000391e-01,0.000000000000000000e+00,4.656492603850824301e-03,3.979928857948151089e-04,0.000000000000000000e+00
6.694999999999999840e-01,0.000000000000000000e+00,4.812203994230589491e-03,3.676374386641477888e-04,0.000000000000000000e+00
6.700000000000000400e-01,0.000000000000000000e+00,4.967819527879765995e-03,3.372297456479891875e-04,0.000000000000000000e+00
6.704999999999999849e-01,0.000000000000000000e+00,5.123148005885968907e-03,3.066192270996053425e-04,0.000000000000000000e+00
6.710000000000000409e-01,0.000000000000000000e+00,5.278366281754693842e-03,2.759276084714753835e-04,0.000000000000000000e+00
6.714999999999999858e-01,0.000000000000000000e+00,5.433364153348359607e-03,2.450737896838735795e-04,0.000000000000000000e+00
6.720000000000000417e-01,0.000000000000000000e+00,5.588105879779753718e-03,2.140682913714969551e-04,0.000000000000000000e+00
6.724999999999999867e-01,0.000000000000000000e+00,5.742719533629959960e-03,1.829869532967431662e-04,0.000000000000000000e+00
6.730000000000000426e-01,0.000000000000000000e+00,5.896894127571666519e-03,1.516344332063768229e-04,0.000000000000000000e+00
6.734999999999999876e-01,0.000000000000000000e+00,6.050872395365275783e-03,1.201809348963786740e-04,0.000000000000000000e+00
6.740000000000000435e-01,0.000000000000000000e+00,6.204458010862791070e-03,8.852548014709608383e-05,0.000000000000000000e+00
6.744999999999999885e-01,0.000000000000000000e+00,6.357660390558773911e-03,5.668215364346979718e-05,0.000000000000000000e+00
6.750000000000000444e-01,0.000000000000000000e+00,6.510671152354041702e-03,2.474489126266105066e-05,0.000000000000000000e+00
6.754999999999999893e-01,0.000000000000000000e+00,6.663064693342515138e-03,9.897956505066398932e-06,0.000000000000000000e+00
6.760000000000000453e-01,0.000000000000000000e+00,6.815233812931057074e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.764999999999999902e-01,0.000000000000000000e+00,6.966954089719635396e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.770000000000000462e-01,0.000000000000000000e+00,7.118180047558421604e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.774999999999999911e-01,0.000000000000000000e+00,7.269158845922260581e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.780000000000000471e-01,0.000000000000000000e+00,7.419223922317654506e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.784999999999999920e-01,0.000000000000000000e+00,7.569005291472168627e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.790000000000000480e-01,0.000000000000000000e+00,7.718219246145020286e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.794999999999999929e-01,0.000000000000000000e+00,7.866832779029751116e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.800000000000000488e-01,0.000000000000000000e+00,8.015146101020470537e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.804999999999999938e-01,0.000000000000000000e+00,8.162508212765042306e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.810000000000000497e-01,0.000000000000000000e+00,8.309506587705411604e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.814999999999999947e-01,0.000000000000000000e+00,8.455777489037284017e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.820000000000000506e-01,0.000000000000000000e+00,8.599038668440493749e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.824999999999999956e-01,0.000000000000000000e+00,8.740794986879324435e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.830000000000000515e-01,0.000000000000000000e+00,8.870592986754795989e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.834999999999999964e-01,0.000000000000000000e+00,8.996212338817520873e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.840000000000000524e-01,0.000000000000000000e+00,9.113474395254833951e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.844999999999999973e-01,0.000000000000000000e+00,9.222214067551732716e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.850000000000000533e-01,0.000000000000000000e+00,9.326692547778459019e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.854999999999999982e-01,0.000000000000000000e+00,9.418161421211440273e-03,0.000000000000000000e+00,1.122329002353375884e-04
6.860000000000000542e-01,0.000000000000000000e+00,9.505226338975592687e-03,0.000000000000000000e+00,2.334305496353835589e-04
6.864999999999999991e-01,0.000000000000000000e+00,9.583483345402030174e-03,0.000000000000000000e+00,3.725576973647714836e-04
6.870000000000000551e-01,0.000000000000000000e+00,9.652814782700561494e-03,0.000000000000000000e+00,5.115231131757033483e-04
