scenario,culprit,ff_class,gf_class,ff_correct,gf_correct,ff_culprit_correct,gf_culprit_correct,state_rmse_frontier_first,state_rmse_global_first,nested_drift_max,sigma
sensor_anomaly,T3,global_model_error,global_model_error,False,False,False,False,0.026597309962305384,0.022375505261024862,1.119400808498433e-16,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.0799679615257157,0.032368924134302056,1.417386917266748e-16,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.10112027646479556,0.04105692403092697,7.376655345939966e-17,0.005
sensor_anomaly,T2,sensor_anomaly,sensor_anomaly,True,True,True,True,0.1419109427105309,0.03251729043190835,8.804896559609971e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.12667311973166714,0.04545814869845239,7.72682523912663e-17,0.005
sensor_anomaly,T2,clean,global_model_error,False,False,False,False,0.02815583113860525,0.025687687475933335,7.67210752826985e-17,0.005
sensor_anomaly,T3,clean,global_model_error,False,False,False,False,0.0221358036940173,0.021973959783544446,7.112366251504909e-17,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.06885509316769006,0.04905299421103573,8.554849819614021e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.09900750414805425,0.04129419324990028,8.069727767687918e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.059038607794301534,0.026350043590031923,7.110250420355456e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.10582594902676186,0.03608541791195665,5.93275834963471e-17,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.04872643663038864,0.0293182205992263,4.305470440582207e-17,0.005
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.11037432520060668,0.03960358803445905,8.582937747229195e-17,0.005
sensor_anomaly,T3,sensor_anomaly,global_model_error,True,False,False,False,0.018548340927703008,0.014705880999898389,1.6497211136013907e-16,0.005
sensor_anomaly,T1,sensor_anomaly,global_model_error,True,False,False,False,0.019262863437948138,0.03028337713749158,6.206335383118183e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.13921929673359407,0.043231925475843376,9.030981078846987e-17,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.0707175553250888,0.03860487308489149,6.546139416680338e-17,0.005
sensor_anomaly,T2,global_model_error,global_model_error,False,False,False,False,0.012005033226285246,0.023916557855294365,8.913170603436999e-17,0.005
sensor_anomaly,T2,clean,global_model_error,False,False,False,False,0.05533564732549181,0.04077078800849151,1.0928757898653885e-16,0.005
sensor_anomaly,T3,sensor_anomaly,sensor_anomaly,True,True,True,True,0.03973188906721401,0.015877929725624056,7.979727989493313e-17,0.005
sensor_anomaly,T2,sensor_anomaly,sensor_anomaly,True,True,True,True,0.17605607699308282,0.04989653070217603,1.052907129920727e-16,0.005
sensor_anomaly,T3,clean,global_model_error,False,False,False,False,0.02155293165971788,0.022880999573908857,8.32847949227958e-17,0.005
sensor_anomaly,T3,global_model_error,sensor_anomaly,False,True,False,True,0.028711039432785607,0.017731728282093306,9.100687379121228e-17,0.005
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.1373604309998626,0.04873983172005714,5.4319719070389535e-17,0.005
sensor_anomaly,T1,sensor_anomaly,global_model_error,True,False,False,False,0.008622187513163976,0.030299178976579196,5.015721274010177e-17,0.005
sensor_anomaly,T3,sensor_anomaly,sensor_anomaly,True,True,True,True,0.14120411597202867,0.03594494955581249,8.946868911166325e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.040339945003625706,0.022893092475013452,7.97406927610739e-17,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.04864669153885953,0.03624915626073748,6.049187461416408e-17,0.005
sensor_anomaly,T2,clean,global_model_error,False,False,False,False,0.04433670501406691,0.023703636818606745,8.892890325501651e-17,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.058005537328749676,0.03191091206674612,4.3636732013119575e-17,0.005
sensor_anomaly,T2,sensor_anomaly,sensor_anomaly,True,True,False,True,0.030139257014178314,0.018621378690542405,4.852685934674508e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.06162224517229993,0.021749669300339846,6.691626947686432e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.06992287118777511,0.020775624126056814,1.0315407380583415e-16,0.005
sensor_anomaly,T3,sensor_anomaly,sensor_anomaly,True,True,False,True,0.10166223613391175,0.04883188049171949,1.18774731498903e-16,0.005
sensor_anomaly,T3,global_model_error,global_model_error,False,False,False,False,0.029071336981082017,0.026401648770358232,1.1386249713817586e-16,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.03875228393559574,0.021679444609742263,1.059444728087012e-16,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.08202526894511175,0.03288565580816319,7.926756236672954e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.06307477475536924,0.025476626492724256,6.693875100596387e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.06997530220380191,0.03534739827730666,9.464786898652287e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.14932752275861777,0.03520460554012358,7.076311083754595e-17,0.005
sensor_anomaly,T3,clean,global_model_error,False,False,False,False,0.02971633054574448,0.04337523672595696,8.123619467370679e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.09260163914340512,0.040574497559645296,1.0954885196095376e-16,0.005
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.040993920416920945,0.029238411575962193,1.1042438118641049e-16,0.005
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.042049963907866264,0.016339656841084058,7.537568132987154e-17,0.005
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.13928705990200793,0.04717488737059892,7.252720979472214e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.13861434946305493,0.031977244189619176,1.3465075145383691e-17,0.005
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.09857437808596019,0.04485494156848246,5.1137576718234254e-17,0.005
sensor_anomaly,T1,sensor_anomaly,sensor_anomaly,True,True,False,True,0.03156792996376239,0.021035122625071064,4.066032802094073e-17,0.005
sensor_anomaly,T3,clean,global_model_error,False,False,False,False,0.04272621316798694,0.0384678792028908,1.0661936338811998e-16,0.005
sensor_anomaly,T2,clean,global_model_error,False,False,False,False,0.02297249262029247,0.023289543570523225,4.291468873614597e-17,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.06393276330576941,0.03163332328094966,9.361079663672307e-17,0.005
sensor_anomaly,T3,sensor_anomaly,sensor_anomaly,True,True,False,True,0.06868219254934312,0.0237690184786229,8.582937747229195e-17,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.06642310429886579,0.03146980742542502,5.0664617870893026e-17,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.027769960868066143,0.014265190056972889,8.123619467370679e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.17903353421083007,0.0695697940686107,7.078306280873033e-17,0.005
sensor_anomaly,T2,clean,global_model_error,False,False,False,False,0.06448737223972442,0.05252528583808329,8.701328688121327e-17,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.05261916962973803,0.042947279368370506,5.572756979560851e-17,0.005
sensor_anomaly,T2,clean,global_model_error,False,False,False,False,0.04930365933582919,0.04605046297783176,6.359601310784502e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.0783460300640643,0.038204634567891575,1.1215493724878604e-16,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.14912039169247754,0.04295980514261985,8.584690619247314e-17,0.005
sensor_anomaly,T3,sensor_anomaly,sensor_anomaly,True,True,False,True,0.04200681220848889,0.015979512907638795,7.601177430610147e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.15823475230624787,0.05105449231321603,9.639819490876586e-17,0.005
sensor_anomaly,T1,sensor_anomaly,sensor_anomaly,True,True,False,True,0.052499120161522674,0.025597421768750066,1.119400808498433e-16,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.05127323503534626,0.02132719282142952,8.355534721610419e-17,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.07328993547959836,0.04335296510906444,8.956559957917764e-17,0.005
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.059116139655588124,0.032375075134783736,8.911904438134292e-17,0.005
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.045120954749118855,0.019180493950196224,7.351626287044711e-17,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.042750751558943444,0.029343437886601702,1.4033044459902308e-16,0.005
sensor_anomaly,T1,global_model_error,sensor_anomaly,False,True,False,True,0.015352526953042449,0.012438460227029945,5.1925927263190304e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.13526619589556832,0.03954906196338595,3.878959614448864e-17,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.07017026210592135,0.025386277274977245,6.877910602720239e-17,0.005
sensor_anomaly,T2,clean,global_model_error,False,False,False,False,0.01811289975871869,0.027049002097310038,6.555326985295257e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.07658905803153873,0.03858524990697983,7.898232372177828e-17,0.005
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.037158520534240846,0.021078014541756805,1.0477500027681816e-16,0.005
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.08748999432506305,0.04173849692282182,1.1943164844637274e-16,0.005
sensor_anomaly,T3,sensor_anomaly,sensor_anomaly,True,True,True,True,0.08574565204764022,0.04379559640179583,8.589947089146474e-17,0.005
sensor_anomaly,T3,sensor_anomaly,sensor_anomaly,True,True,True,True,0.05708863877256195,0.0277399533748994,4.9249040840534905e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.06636941899421665,0.02382749288420449,1.0477500027681816e-16,0.005
sensor_anomaly,T3,sensor_anomaly,sensor_anomaly,True,True,True,True,0.09708652174930782,0.02016796182380963,9.412373634839028e-17,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.025706208790391597,0.010868188154349598,4.4565853017184997e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.07157040845420654,0.022151594252810387,5.519571503758487e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.02252185489392444,0.017147358786470217,8.084630324736056e-17,0.005
sensor_anomaly,T3,sensor_anomaly,sensor_anomaly,True,True,True,True,0.03835843006299083,0.018642369855243462,2.5564707858805124e-17,0.005
sensor_anomaly,T2,sensor_anomaly,sensor_anomaly,True,True,True,True,0.0676028973641421,0.024721616890632042,6.527725485922918e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.10126248501041589,0.020464026142652646,1.5075136265974309e-16,0.005
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.0212762989999824,0.022261962806230634,7.601177430610147e-17,0.005
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.14245649923717774,0.043757776127399964,1.2566871346510768e-16,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.06263708810177795,0.02960678761906954,5.93873657494515e-17,0.005
sensor_anomaly,T1,sensor_anomaly,sensor_anomaly,True,True,False,True,0.05335204827625752,0.038793864679365526,5.329865540490841e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.075672319696722,0.02590647571359278,6.798699777552591e-17,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.05586303590240147,0.018098909854610573,1.0762278130659122e-16,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.04244978873828214,0.029585763604828126,6.441620944008303e-17,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.08273396781009278,0.03760941727868655,8.121767085755589e-17,0.005
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.05751288394961383,0.013866946479093934,1.4946834900704541e-16,0.005
sensor_anomaly,T2,sensor_anomaly,sensor_anomaly,True,True,False,True,0.0528525990920817,0.02325522658639138,8.889928919540585e-17,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.03372844485346945,0.015275613849879625,8.441974360667828e-17,0.005
sensor_anomaly,T1,clean,sensor_anomaly,False,True,False,True,0.030059814625203032,0.021523066416773283,6.973502068242161e-17,0.005
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.11177412777101085,0.05263542848556791,4.5269303412461995e-17,0.005
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.07852233530923355,0.04200809559722597,9.51571332279305e-17,0.005
sensor_anomaly,T3,sensor_anomaly,sensor_anomaly,True,True,True,True,0.045420501321643214,0.0373310458468802,6.397344083151129e-17,0.005
sensor_anomaly,T3,clean,sensor_anomaly,False,True,False,True,0.0949104087555626,0.03777568015956403,1.218388562793998e-16,0.005
sensor_anomaly,T2,clean,sensor_anomaly,False,True,False,True,0.05093508281465115,0.039525795661946105,7.376790794998939e-17,0.005
sensor_anomaly,T3,global_model_error,global_model_error,False,False,False,False,0.005411461710971807,0.018188463336687832,3.878959614448864e-17,0.005
sensor_anomaly,T3,global_model_error,global_model_error,False,False,False,False,0.018558624093971063,0.016270176964966993,5.2513452821682307e-17,0.005
