t,x,y,vx,vy,E_global,Lz_global,x_rot,y_rot,vx_rot,vy_rot,E_rot_naive,E_rot_covariant
3.9390738656548936,0.2294896849237409,-0.919979902299636,1.5706989777891842,-0.11988117085861022,3.400701250000001,2.4097500000000003,-0.9451811685583764,0.07524024670525589,-0.5773547094616616,-0.9962396571922338,2.418411619973795,3.400701250000001
3.9632399629901998,0.26732786652185003,-0.9224225312729907,1.5605529538947662,-0.08225556954929625,3.40070125,2.40975,-0.9590078575985997,0.05129759724723304,-0.5668258286091473,-0.9851678012991759,2.4229935236540086,3.40070125
3.987406060325506,0.30490222779058657,-0.9239548405734008,1.5488668526426956,-0.04454879192367245,3.40070125,2.40975,-0.9725710867348039,0.027629643105982385,-0.5555498958344144,-0.9735102246012408,2.427778263774493,3.4007012500000005
4.011572157660812,0.34217568737178583,-0.9245753179965848,1.5356522068040284,-0.006798050018860802,3.400701250000001,2.4097500000000003,-0.9858527554329376,0.004250209656517209,-0.5435232167422358,-0.9612942683260246,2.432746957151931,3.400701250000001
4.035738254996118,0.37911146086092057,-0.9242833512062371,1.520922057638783,0.030959400740581122,3.400701250000001,2.4097500000000003,-0.9988346893335409,-0.01882754516930686,-0.5307433784466368,-0.9485478203355211,2.4378799946235414,3.4007012500000005
4.059904352331424,0.4156730971088669,-0.92307922833833,1.5046909420257935,0.06868629830926559,3.400701250000001,2.4097500000000003,-1.0114986713963954,-0.04159114344534326,-0.5172092637104722,-0.935299261412631,2.4431571184354866,3.40070125
4.08407044966673,0.4518245141947889,-0.9209641377167588,1.4869748781165626,0.10634541079411725,3.4007012499999996,2.4097499999999994,-1.023826473358407,-0.06402879850674251,-0.502921062724178,-0.9215774108264976,2.448557502190969,3.4007012499999996
4.108236547002036,0.4875300350346345,-0.9179401666806091,1.4677913495272845,0.14389957319775115,3.400701250000001,2.4097500000000003,-1.0357998874473426,-0.08612942488237293,-0.48788028249808657,-0.9074114712782368,2.4540598330425065,3.40070125
4.1324026443373425,0.5227544225901152,-0.914010299524205,1.4471592880846196,0.18131172409584484,3.40070125,2.4097500000000003,-1.0474007582934932,-0.10788264689034549,-0.47208975384707635,-0.8928309733296679,2.4596423958040035,3.40070125
4.156568741672649,0.5574629146434069,-0.909178414551971,1.425099055142273,0.21854494221228676,3.40070125,2.40975,-1.0586110149808599,-0.12927880588538854,-0.45555363595080917,-0.8778657194185727,2.465283158650672,3.400701250000001
4.180734839007955,0.5916212581032576,-0.9034492802510147,1.4016324214867957,0.25556248285601474,3.40070125,2.40975,-1.0694127031791212,-0.15030896614933742,-0.4382774184772587,-0.8625457275646626,2.470959860068573,3.4007012499999996
4.204900936343261,0.6251957428086607,-0.896828550585204,1.3767825458524439,0.2923278141835962,3.4007012500000005,2.40975,-1.0797880172973955,-0.17096491941854786,-0.42026792126174317,-0.8469011748709564,2.476650096710651,3.40070125
4.229067033678567,0.6581532347967094,-0.8893227594153886,1.350573952066306,0.3288046532517443,3.40070125,2.40975,-1.0897193326006671,-0.1912391880445284,-0.40153329153821155,-0.8309623409255622,2.4823314118125004,3.4007012500000005
4.253233131013873,0.6904612090018157,-0.8809393140512685,1.3230325048462486,0.3649570018241987,3.40070125,2.40975,-1.0991892372297385,-0.21112502678667422,-0.3820829987240428,-0.81475955120897,2.487981383818959,3.400701249999999
4.277399228349179,0.7220877813540284,-0.8716864879412722,1.294185384275559,0.4007491818976445,3.4007012500000005,2.40975,-1.1081805640656444,-0.23061642323850878,-0.36192782676414115,-0.7983231206118719,2.493577714871746,3.40070125
