n_obs,sigma,n_history,n_bad,joint_rank_all,joint_rank_repaired,history_rank,state_err_all,state_err_repaired,state_err_history_only,state_err_hybrid,Eerr_all,Eerr_repaired,Eerr_history,Eerr_hybrid,Lerr_all,Lerr_repaired,Lerr_history,Lerr_hybrid,bad_detection_rate,all_bad_identified
5,0.0,4,1,4,4,4,0.16010828057368623,4.965068306494546e-16,9.104505742017336e-16,4.644396126208125e-16,0.08860444653224014,1.5427866000332856e-16,6.171146400133142e-16,1.5427866000332856e-16,0.01282497088516171,1.2385586620304016e-16,0.0,0.0,1.0,True
5,0.0,4,1,4,4,4,0.020780598241616818,2.3055512673781017e-16,2.6945789820192466e-16,2.3714374201337736e-16,0.02547062064130875,2.1603776982631703e-16,2.1603776982631703e-16,2.1603776982631703e-16,0.008253181580373666,2.792774367329146e-16,4.1891615509937193e-16,2.792774367329146e-16,1.0,True
5,0.0,4,1,4,4,4,0.0575058990771135,1.2719202621569003e-16,1.4686870114880517e-16,0.0,0.053131935897478125,2.068102164365769e-16,0.0,0.0,5.731756222184779,5.547590952937377e-15,0.0,0.0,1.0,True
5,0.0,4,1,4,4,4,0.010811354080273871,1.2412670766236366e-16,4.585973723508303e-16,3.040470972244059e-16,0.0033884035406478875,1.1570645046428027e-16,9.256516037142422e-16,4.628258018571211e-16,0.0007057049194235764,0.0,7.021855988101713e-16,3.5109279940508567e-16,1.0,True
5,0.0,4,1,4,4,4,0.03672567996309741,4.484050470211362e-16,2.618455766672135e-16,1.3597399555105182e-16,0.028726923205790632,3.271746240417087e-16,1.6358731202085434e-16,0.0,0.014483668166784834,0.0,1.2788715868856106e-16,1.2788715868856106e-16,1.0,True
5,0.0,4,1,4,4,4,0.09011969443453671,3.188872858294072e-16,8.08254562088053e-16,4.965068306494546e-16,0.050510686157882755,0.0,7.398100248474628e-16,4.932066832316419e-16,0.088464106790308,1.8460539784292441e-16,5.538161935287732e-16,3.6921079568584883e-16,1.0,True
5,0.0,4,1,4,4,4,0.07594309859371913,4.718447854656915e-16,2.482534153247273e-16,1.2412670766236366e-16,0.04436218531557454,1.9885540208344578e-16,0.0,0.0,0.8994863228410134,6.832806020382609e-15,4.0192976590485936e-15,2.6125434783815858e-15,1.0,True
5,0.0,4,1,4,4,4,0.1436504968360117,6.661338147750939e-16,8.005932084973442e-16,2.220446049250313e-16,0.09903313505918979,7.036456802239065e-16,4.69097120149271e-16,0.0,0.11009718020851163,5.023998070246677e-16,6.698664093662236e-16,1.674666023415559e-16,1.0,True
5,0.0,4,1,4,4,4,0.0918502763426713,6.475144391386969e-16,9.945640348601413e-16,5.028663855320258e-16,0.015844451856848445,1.5193983271557497e-16,6.077593308622999e-16,1.5193983271557497e-16,0.23479064959149212,1.8970594167699587e-15,5.173798409372615e-16,6.898397879163486e-16,1.0,True
5,0.0,4,1,4,4,4,0.16084713400153752,1.576213700060856e-16,5.551115123125783e-16,2.7485378307127106e-16,0.04590974061701221,0.0,9.367330907685175e-16,1.8734661815370351e-16,0.10586166980738969,2.442651244085794e-16,3.663976866128691e-16,1.221325622042897e-16,1.0,True
5,0.0,4,1,4,4,4,0.052517924189572705,5.117875266520903e-16,4.47545209131181e-16,0.0,0.003431476712905917,1.5191657011118826e-16,4.557497103335647e-16,0.0,0.0030723359570965125,3.5433929732903736e-16,1.7716964866451868e-16,0.0,1.0,True
5,0.0,4,1,4,4,4,0.10142693307268759,1.001222520748288e-15,9.550499576785472e-16,9.222205069512407e-16,0.03909247401383657,1.0055545492319888e-15,5.027772746159944e-16,8.379621243599906e-16,0.010573622664941901,8.523064791262669e-16,3.652742053398287e-16,6.087903422330478e-16,1.0,True
5,0.0,4,1,4,4,4,0.07636165010775978,2.5476231888929306e-16,9.543438954070612e-16,4.85722573273506e-16,0.016126772270783296,0.0,8.0936138093213e-16,4.04680690466065e-16,0.3202914486785071,7.657056763750985e-16,7.657056763750985e-16,7.657056763750985e-16,1.0,True
5,0.0,4,1,4,4,4,0.09777104003445014,4.685680459230494e-16,9.550499576785472e-16,4.687735131751618e-16,0.0065087769281814275,2.1456441402271762e-16,6.436932420681528e-16,2.1456441402271762e-16,0.07438098487180914,0.0,7.782505623993869e-16,1.11178651771341e-16,1.0,True
5,0.0,4,1,4,4,4,0.04504925336079075,6.661338147750939e-16,2.059156955057807e-15,8.005932084973442e-16,0.019333032588777582,1.9476520611780363e-16,9.738260305890182e-16,3.8953041223560727e-16,0.006165636582424935,2.74660429458388e-16,4.1199064418758203e-16,1.37330214729194e-16,1.0,True
5,0.0,4,1,4,4,4,0.11052587057492114,1.0310738718936457e-15,1.383330760426861e-15,9.42055475210265e-16,0.015544150836945748,4.026981146087407e-16,6.04047171913111e-16,4.026981146087407e-16,0.021104173682179806,5.818451969486546e-16,4.3638389771149094e-16,5.818451969486546e-16,1.0,True
5,0.0,4,1,4,4,4,0.06973596186898448,2.9893669801409083e-16,4.611102534756203e-16,2.9373740229761033e-16,0.004702523125329738,1.1896806771393227e-16,3.569042031417968e-16,1.1896806771393227e-16,0.014809346340027802,1.562093161748429e-16,4.686279485245287e-16,0.0,1.0,True
5,0.0,4,1,4,4,4,0.1704748520034863,5.33167196845001e-16,9.171947447016606e-16,3.3306690738754696e-16,0.054683499622991606,1.19604487336898e-16,0.0,0.0,0.04980094857909174,6.420844234149251e-16,2.1402814113830835e-16,6.420844234149251e-16,1.0,True
5,0.0,4,1,4,4,4,0.0704196458136462,5.087681048627601e-16,4.965068306494546e-16,1.5700924586837752e-16,0.030514845271221464,4.4289649976485003e-16,4.4289649976485003e-16,0.0,0.013142557954945327,1.1731700446316559e-15,3.9105668154388524e-16,3.9105668154388524e-16,1.0,True
5,0.0,4,1,4,4,4,0.11619972030662205,4.2998752849492583e-16,3.925231146709438e-16,5.551115123125783e-17,0.13248976414287544,3.750020419454094e-16,5.625030629181141e-16,0.0,0.15531034917169448,5.688904961313845e-16,3.792603307542563e-16,1.8963016537712815e-16,1.0,True
5,0.0,4,1,4,4,4,0.038645752503428346,3.7238012298709097e-16,1.8444410139024814e-15,1.0325671005860945e-15,0.01078252750448282,3.519226415053703e-16,1.4076905660214813e-15,8.798066037634258e-16,0.06730108234869407,2.0610047522143737e-16,1.0305023761071868e-15,6.18301425664312e-16,1.0,True
5,0.0,4,1,4,4,4,0.08349901796191911,2.5438405243138006e-16,7.771561172376096e-16,4.577566798522237e-16,0.10196467273196962,1.405085603131519e-16,7.025428015657595e-16,4.215256809394557e-16,0.06607112589959027,3.557223548636262e-16,5.92870591439377e-16,3.557223548636262e-16,1.0,True
5,0.0,4,1,4,4,4,0.09289436456126736,8.101585801848734e-16,5.117875266520903e-16,4.47545209131181e-16,0.014301853949018164,2.8500485170777535e-16,1.4250242585388768e-16,0.0,0.05500570651441396,0.0,0.0,1.6504708731635468e-16,1.0,True
5,0.0,4,1,4,4,4,0.03828321153464702,2.607630420497158e-16,9.485749680535094e-16,6.306381954147435e-16,0.015777433609393543,2.326662278274724e-16,8.143317973961535e-16,6.979986834824172e-16,0.022802378347941195,1.7841456797601173e-16,3.5682913595202345e-16,3.5682913595202345e-16,1.0,True
5,0.0,4,1,4,4,4,0.09448939491522877,2.482534153247273e-16,1.3732700395566711e-15,6.521083742145178e-16,0.036818446746936795,1.2895453343187084e-16,1.2895453343187084e-15,6.447726671593542e-16,0.030888070469436976,0.0,1.0626404124785946e-15,5.313202062392973e-16,1.0,True
5,0.0,4,1,4,4,4,0.059978663347194504,1.6883057536160649e-16,2.7194799110210365e-16,2.3055512673781017e-16,0.0016062515649968826,0.0,4.2144760528578465e-16,4.2144760528578465e-16,0.42016269794420236,3.4944259586948845e-16,1.3977703834779538e-15,5.241638938042326e-16,1.0,True
5,0.0,4,1,4,4,4,0.08406918465770194,8.252325904466732e-16,8.15843973306311e-16,6.661338147750939e-16,0.061739948878495564,5.204625720698175e-16,2.6023128603490875e-16,3.903469290523631e-16,0.019167719344718063,1.0030649275080889e-15,3.343549758360296e-16,6.687099516720592e-16,1.0,True
5,0.0,4,1,4,4,4,0.10797155582984899,3.554447978966673e-16,1.0022799304547519e-15,7.411310411386368e-16,0.05152217908476669,1.582504271631158e-16,4.747512814893473e-16,3.165008543262316e-16,0.06158054335031948,1.237675570389268e-16,0.0,2.475351140778536e-16,1.0,True
5,0.0,4,1,4,4,4,0.07990089358241043,6.684427777288335e-16,6.866350197783356e-16,3.3306690738754696e-16,0.010686527606650998,0.0,1.9375209241357638e-16,0.0,0.031489650568179435,3.407695926548939e-16,2.2717972843659594e-16,0.0,1.0,True
5,0.0,4,1,4,4,4,0.10813028884538044,2.7511642410880956e-16,2.7755575615628914e-16,1.576213700060856e-16,0.07348957448309199,1.9165615323558412e-16,3.8331230647116824e-16,0.0,0.5482738887101106,2.329527646958878e-15,1.9412730391323983e-16,1.164763823479439e-15,1.0,True
5,0.0,4,1,4,4,4,0.04175960740137913,2.482534153247273e-16,2.482534153247273e-16,3.188872858294072e-16,0.020602934639243724,1.3301459520977251e-16,0.0,2.6602919041954503e-16,0.04347640678570849,1.2619876768873503e-16,0.0,1.2619876768873503e-16,1.0,True
5,0.0,4,1,4,4,4,0.07055434825241887,3.1409514705139295e-16,1.1970346188077032e-15,6.75901338858568e-16,0.019001628109108937,0.0,1.6714155801950585e-15,8.999930047204162e-16,0.6334311734214262,6.7267500179340075e-16,8.072100021520809e-16,0.0,1.0,True
5,0.0,4,1,4,4,4,0.053749962883145215,2.0014830212433605e-16,2.5438405243138006e-16,1.9229626863835638e-16,0.006483572379617434,1.1290597700138122e-16,4.516239080055249e-16,2.2581195400276243e-16,0.028837094505473893,0.0,6.410773241625828e-16,3.205386620812914e-16,1.0,True
5,0.005,4,1,4,4,4,0.13155479651301108,0.006660227430124159,0.004430812211334094,0.00484136724751461,0.07568171586241788,0.0021373100580176366,0.0031687583306166567,0.002650144021100663,0.239776694623446,0.04992032751193558,0.008385006773194589,0.020771528225169016,1.0,True
5,0.005,4,1,4,4,4,0.17810420122899698,0.007671360438430437,0.005422935045199041,0.004428060538853962,0.030440898121632757,0.002783557084890788,0.0012263136467956898,0.0007760119873729842,0.06329587139634123,0.0011266060488820326,0.003827444472419494,0.0024765411057286295,1.0,True
5,0.005,4,1,4,4,4,0.10827085711017759,0.005151016441477895,0.009538900596481475,0.005895887957733125,0.10338399348682371,0.002435681864542149,0.0035576912265426882,0.0029785904250716395,0.3242261884642734,0.0023657305069013316,0.07130065423156928,0.036792307870901805,1.0,True
5,0.005,4,1,4,4,4,0.11644392555809976,0.006529923624255463,0.01554075905103079,0.006847048199600367,0.0561508635832457,0.002476372021621325,0.0028039996256930093,0.0026309206329850105,1.0055489141958363,0.0453403714855932,0.0962326703804956,0.02545767367649006,1.0,True
5,0.005,4,1,4,4,4,0.0240557329257556,0.006398551756221709,0.008001820459078726,0.006395109240869606,0.004217283852291763,0.0005019516731651283,0.00438370633653244,0.0019373248531393027,0.04955398024350903,0.011185337384717541,0.021753193504200418,0.016458360910137245,1.0,True
5,0.005,4,1,4,4,4,0.06564450784667741,0.006907917316677829,0.0025288819324762275,0.0037538991967387006,0.11781774830550384,0.0019519038636982662,0.0013775522997756416,0.0016787779427697692,0.07211046915418853,0.016039737294982974,0.005611299068873996,0.010814827489599076,1.0,True
5,0.005,4,1,4,4,4,0.0976182004430062,0.005193747204713773,0.0098574842894321,0.005963467286255721,0.10327897108862508,0.004824064305844675,0.008778497785802603,0.006809664540921111,0.15764902178604984,0.019395830570463037,0.018738681464235202,0.00030103234086048146,1.0,True
5,0.005,4,1,4,4,4,0.0188244456417048,0.006007015413484792,0.00722088725924743,0.004361310028164965,0.009059761397675942,0.0005094232501472006,0.001962964780762285,0.0012306052070023255,0.016249188425180968,0.0024066043556673898,6.315195599364933e-05,0.0012389095209169702,1.0,True
5,0.005,4,1,4,4,4,0.13539753858737105,0.009333861625326456,0.0032547987193508304,0.005019373129660944,0.03851075240071595,0.003955990569799838,0.0016843480328568767,0.002825052679541566,0.325937280944254,0.0040876418383396125,0.00812812112108492,0.0020174232143552982,1.0,True
5,0.005,4,1,4,4,4,0.11839781172143386,0.004456538189688175,0.007387934365246018,0.004431598863400829,0.004029162237547176,0.000905908265409461,0.0024791066510719004,0.0007895558100408351,0.010605787852582234,0.0009169963826562719,0.001055225881818845,0.000984581184653729,1.0,True
5,0.005,4,1,4,4,4,0.07524554648056615,0.005718834300253977,0.007875019955419298,0.005818608180645756,0.11402206868176751,0.0022672252107153947,0.007646474601063974,0.004929195581042617,0.1252384972909693,0.006062839934481817,0.0025865137917742216,0.004346504928792963,1.0,True
5,0.005,4,1,4,4,4,0.06942410953914047,0.007949055108151434,0.013233774978148337,0.005955059080985569,0.09292494827670297,0.003409551379229413,0.014447232692293803,0.005480537056707386,0.11159817962210378,0.007499743722280278,0.012380956564635394,0.0024380514504924343,1.0,True
5,0.005,4,1,4,4,4,0.05247254667851558,0.0029721324240563644,0.00855308956477594,0.005340093854118696,0.002898805854461299,0.00027473268239204296,0.0032824182980693635,0.0015069556817393747,0.022424924050488623,0.0014806952309546844,0.0025792799992359187,0.000549085807170978,1.0,True
5,0.005,4,1,4,4,4,0.03189491495524943,0.0064305707344641545,0.006271452569881381,0.0058725909883335665,0.0066620802868049495,0.0035665326127778765,0.005253314806252961,0.0044117416612636535,0.039575882863371936,0.0008427255522333774,0.007735523608380011,0.004288399770912247,1.0,True
5,0.005,4,1,4,4,4,0.08641568800015044,0.005640216124586478,0.013796074923074206,0.0064181593685291236,0.05045830848546905,0.0028438832460041495,0.01766167246240459,0.007491353472736936,0.05287956161155773,0.003095866961081021,0.03432095790503124,0.015641615758047317,1.0,True
5,0.005,4,1,4,4,4,0.03904293142705775,0.007825366363303048,0.022026125741970624,0.008180109048606849,0.011225591552950548,0.0004631424821799248,0.001414672059467237,0.000512313111590072,0.13302879047850025,0.023522751741992212,0.13064230875916907,0.0535868381932509,1.0,True
5,0.005,4,1,4,4,4,0.05083850744515209,0.009677379832194766,0.008138594825402549,0.006035511892337374,0.03473139975643371,0.005961536751041147,0.003964404147263753,0.004951099107337733,0.032179778623016055,0.005505896219741122,0.01338167173376847,0.00941993453918666,1.0,True
5,0.005,4,1,4,4,4,0.044786213565106696,0.0071432034956564255,0.007653798035338647,0.007079321986703381,0.018365353125156348,0.002009770944961199,0.00034875182016374975,0.001178658026493587,0.02100046117697719,0.0008103190876705377,0.0028162899882705882,0.001003167992826629,1.0,True
5,0.005,4,1,4,4,4,0.08860860536142169,0.0028443742164968497,0.00989179192105417,0.005015964104662931,0.048234971741452956,0.0005764216005831138,0.0009899334803820767,0.0007787456447369679,0.09369150006975034,0.0015487146306641356,0.0009494117544385271,0.0003022849259142274,1.0,True
5,0.005,4,1,4,4,4,0.01661256332394585,0.003292772669105843,0.012083120302482965,0.006437251691259872,0.02611794162827572,0.002790927352313009,0.007294746765996501,0.002313952715968615,0.0009317029736016676,0.0006294867758594204,0.060144484876426096,0.030398725190878634,1.0,True
5,0.005,4,1,4,4,4,0.07505057956582536,0.0036802045475275305,0.011442779502308998,0.007166218808714516,0.05107206222770978,0.0008975187499596496,0.0006298966578300837,0.00012876338006340032,3.138200197134632,0.1946603357572465,0.6176026235761306,0.4063419955331409,1.0,True
5,0.005,4,1,4,4,4,0.1305555112776101,0.005053391067331077,0.031527879843317765,0.015908584219986595,0.05622282502001118,0.0015200446890216326,0.008981371928414673,0.005194576026207949,0.1166577510445242,0.01190124057804025,0.06754154966278833,0.027839492994281127,1.0,True
5,0.005,4,1,4,4,4,0.09213887669483536,0.0031790624121704417,0.006276293380393993,0.003252044355742172,0.09371096118647937,0.00116617545202505,0.003544457824163104,0.002347039435307083,9.60797681897176,0.14411340642508352,0.7001738349148764,0.42245405153329335,1.0,True
5,0.005,4,1,4,4,4,0.04733438876667017,0.10524598512573238,0.003773580544574133,0.05364943043128446,0.01818941221020601,0.057956975862890274,0.0009531575142655572,0.029708391653382633,0.028006929437829727,0.010159502980785296,0.00509926357355792,0.007740372355829712,0.0,False
5,0.005,4,1,4,4,4,0.013264717349505609,0.004936865709780768,0.008157171192182306,0.0032236056313768207,0.01143536922518737,0.002212153057008069,0.004112405104830366,0.0009628771683966465,0.00624438913795176,0.0008912624988530238,0.002765297721581765,0.0018329046833072805,1.0,True
5,0.005,4,1,4,4,4,0.21679090622434716,0.009473628005396185,0.01232913550523247,0.005927897101728513,0.19109996611383104,0.0069180696550458255,0.008694241572188587,0.007856415376829342,1.164692031308334,0.04034443027075642,0.058812594676873435,0.04955503911870547,1.0,True
5,0.005,4,1,4,4,4,0.08563193719150448,0.19313984245179666,0.005111073393586125,0.09693979992223356,0.07689445098701177,0.17179302832250412,0.001040010767151726,0.0876371131664068,0.03135490504855626,0.15414618858809545,0.01356409764134788,0.07152397321864706,0.0,False
5,0.005,4,1,4,4,4,0.04277163663107443,0.005752854876333889,0.011671763995009328,0.008146590882923969,0.030470626201751547,0.002885875300993842,0.009089686283251701,0.005995385618597473,0.025214174747850173,0.007016317811948536,0.01850760105624369,0.012766054279340465,1.0,True
5,0.005,4,1,4,4,4,0.036693963187458,0.0062398549712599114,0.006421275715847399,0.003915006414159489,0.009153223176940948,0.003024981192036198,0.003010285928213769,0.0030217165215406286,0.06400210640551847,0.000985381994603869,0.009204740490495003,0.005095702413051966,1.0,True
5,0.005,4,1,4,4,4,0.08655071211260044,0.002467851566809453,0.010539939987745852,0.006119135952886846,0.03385897626815345,0.0017256109625290183,0.008632664358726316,0.005173465514521177,0.5394617036622156,0.02275820290196446,0.07508752534347318,0.04886777989176675,1.0,True
5,0.005,4,1,4,4,4,0.02898266052177997,0.00843581222724122,0.02875540431448204,0.014640762772024007,0.007285029935160199,0.004598860084531564,0.018083340804223958,0.01139627894022231,2.2800990214102455,0.8611835129922314,1.239304466442639,1.0432084160939719,1.0,True
5,0.005,4,1,4,4,4,0.09796261956594382,0.004651889436018049,0.004231934000675586,0.0023150061430053234,0.028792481615680914,0.000871571838767793,0.0009461252510349902,0.000905318314971186,0.051057813855108124,0.0026602654651319093,0.002367726552924811,0.002509388550207395,1.0,True
5,0.005,4,1,4,4,4,0.010081754724478255,0.02023704834842514,0.005077098701266619,0.011757102718218622,0.008924377818747635,0.018215543382876568,0.0020689037211943638,0.010160971172605067,0.008474827795035621,0.016835221590559696,0.0013749052983867025,0.009122879202129437,0.0,False
5,0.005,4,1,4,4,4,0.05491919578474446,0.007863774460471299,0.008704862412096576,0.005676489933460114,0.018032345497553674,0.003066364905250533,0.0035468586334164052,0.003313770396766291,0.017042955215100273,0.01086928445211159,0.0007206209049199988,0.005787525377882968,1.0,True
5,0.005,4,1,4,4,4,0.012105842176760423,0.005712127885397528,0.006587654812331779,0.005368557294509004,0.0046365952278655505,0.0005085621344459538,0.0025490719471000785,0.0010212969958261868,2.205344658670499,3.1257561056809813,2.1979310399201415,2.661834394757261,1.0,True
5,0.005,4,1,4,4,4,0.00554306685007401,0.0030086942334192905,0.003641973907812064,0.0030511574763436816,0.004141811019297141,0.0018778870079040747,0.0008551362693498265,0.0013670019280464492,0.0067249780219066696,0.004086677931821495,0.002114389815107508,0.000987389328058091,1.0,True
5,0.005,4,1,4,4,4,0.037772902654267144,0.005726375400351065,0.005330050579814796,0.005411019475867287,0.07741178893567119,0.008230741952186132,0.011136231786520916,0.009686529578360926,0.21955278614549575,0.1035431210479624,0.059337674762391025,0.08142446919273184,1.0,True
5,0.005,4,1,4,4,4,0.053682303944218725,0.005694998662837729,0.006093614195777778,0.002838318265109458,0.0024559727673136153,0.0007605209883872632,0.0015989591691635864,0.0004122243343080642,0.14964231886316615,0.012263869739876584,0.014484368778066966,0.001112698300334017,1.0,True
5,0.005,4,1,4,4,4,0.01685496472755,0.042517286451738176,0.006690620732321414,0.018731228070262878,0.004606511404665912,0.0005423847735483293,0.0009580369681848308,0.00014748546908332022,0.008107563710008122,0.022196569082043698,0.004587649400783934,0.008761976689094744,0.0,False
5,0.005,4,1,4,4,4,0.041494420139535984,0.0024832785254791066,0.022420450111407024,0.010852294312810836,0.07549674854922994,0.003707881358107122,0.004263362409838104,0.00037056064588477554,0.035771417343724715,0.0038633863382725774,0.05463152855862619,0.025386040159666872,1.0,True
5,0.005,4,1,4,4,4,0.07034546468649581,0.14868879652261602,0.006394038926958951,0.07213832539768109,0.005107045605256395,0.01781039342922257,0.0010412352536123945,0.00867516470817797,0.2865677390415798,0.5232271294038684,0.0026101881720355996,0.26274634913650524,0.0,False
5,0.005,4,1,4,4,4,0.10266157248515508,0.007400325609567213,0.0071574239745500765,0.007067734150782068,0.07397786342243073,0.008457893761087493,0.008400085039739949,0.008427666324313077,0.01814702222186094,0.009173052302380308,0.010904645250986835,0.010040562138786019,1.0,True
5,0.005,4,1,4,4,4,0.10988486663326925,0.005144376770921335,0.01813711852434851,0.008477858618828934,0.037280938216553046,0.0010235944337954213,0.006284316242925961,0.0036465507130061772,0.06784516225384754,0.0033720590080987267,0.00309878454982996,0.00324235732162388,1.0,True
5,0.005,4,1,4,4,4,0.10670369367191604,0.0030858755896834146,0.014821729814929416,0.00627175749622843,0.06147811184173668,0.001785099884107202,0.015104200273296576,0.006634623577833729,0.07291541153208005,0.0014747118530921914,0.015371853236205277,0.006931366063959335,1.0,True
5,0.005,4,1,4,4,4,0.1707397386991453,0.00928407753208921,0.007215103528357221,0.0070238536876331276,0.1382013211562866,0.001467034755406599,0.0004113858815251187,0.0009041627253917059,0.22737780711000363,0.002794861464275951,0.005073091578370045,0.0011661050005337958,1.0,True
5,0.005,4,1,4,4,4,0.050508590291622336,0.008743294553416202,0.007289606052792979,0.007142971803787644,0.003215588770915396,5.090110789686359e-06,0.0013156048976052295,0.0006543790876106254,0.16353588714996772,0.016415213996549834,0.014998278508954221,0.015702480396556327,1.0,True
5,0.005,4,1,4,4,4,0.07529854051101643,0.008537345274645223,0.016785869046553048,0.010970547716089716,0.01568348560352096,0.0006770128726968294,0.004100470727354839,0.0016891196830990823,0.03920205637524675,0.0029004768979749578,0.018996527412633142,0.010922232404530472,1.0,True
