s,round8_attack_deficit,round9_seed_deficit
2.660000000000000142e-01,0.000000000000000000e+00,1.689175752868314617e-02
2.661999999999999922e-01,0.000000000000000000e+00,1.683187958863220993e-02
2.664000000000000257e-01,0.000000000000000000e+00,1.677192097617422398e-02
2.666000000000000036e-01,0.000000000000000000e+00,1.671173862034428664e-02
2.668000000000000371e-01,0.000000000000000000e+00,1.665155956484192304e-02
2.670000000000000151e-01,0.000000000000000000e+00,1.659138346104280931e-02
2.671999999999999931e-01,0.000000000000000000e+00,1.653091972618288275e-02
2.674000000000000266e-01,0.000000000000000000e+00,1.647043316961722959e-02
2.676000000000000045e-01,0.000000000000000000e+00,1.640994988912438182e-02
2.678000000000000380e-01,0.000000000000000000e+00,1.634928626034472254e-02
2.680000000000000160e-01,0.000000000000000000e+00,1.628848575360002451e-02
2.681999999999999940e-01,0.000000000000000000e+00,1.622768851018865227e-02
2.684000000000000274e-01,0.000000000000000000e+00,1.616682357153658919e-02
2.686000000000000054e-01,0.000000000000000000e+00,1.610570261414306231e-02
2.688000000000000389e-01,0.000000000000000000e+00,1.604458491235692674e-02
2.690000000000000169e-01,0.000000000000000000e+00,1.598347046532631877e-02
2.691999999999999948e-01,0.000000000000000000e+00,1.592206902101428109e-02
2.694000000000000283e-01,0.000000000000000000e+00,1.586062432726001448e-02
2.696000000000000063e-01,0.000000000000000000e+00,1.579918288721346431e-02
2.698000000000000398e-01,0.000000000000000000e+00,1.573757024382216319e-02
2.700000000000000178e-01,0.000000000000000000e+00,1.567579200071549800e-02
2.701999999999999957e-01,0.000000000000000000e+00,1.561401701525888877e-02
2.704000000000000292e-01,0.000000000000000000e+00,1.555219158114893446e-02
2.706000000000000072e-01,0.000000000000000000e+00,1.549007322298083175e-02
2.708000000000000407e-01,0.000000000000000000e+00,1.542795813139707928e-02
2.710000000000000187e-01,0.000000000000000000e+00,1.536584631115090610e-02
2.711999999999999966e-01,0.000000000000000000e+00,1.530345336069127010e-02
2.714000000000000301e-01,0.000000000000000000e+00,1.524099161054504048e-02
2.716000000000000081e-01,0.000000000000000000e+00,1.517853314736070797e-02
2.717999999999999861e-01,0.000000000000000000e+00,1.511591789042424777e-02
2.720000000000000195e-01,0.000000000000000000e+00,1.505310295529630957e-02
2.721999999999999975e-01,0.000000000000000000e+00,1.499029132777752321e-02
2.724000000000000310e-01,0.000000000000000000e+00,1.492745092297164192e-02
2.726000000000000090e-01,0.000000000000000000e+00,1.486427783215488185e-02
2.727999999999999869e-01,0.000000000000000000e+00,1.480110656379899151e-02
2.730000000000000204e-01,0.000000000000000000e+00,1.473793863916800229e-02
2.731999999999999984e-01,0.000000000000000000e+00,1.467450210920306572e-02
2.734000000000000319e-01,0.000000000000000000e+00,1.461096478836226148e-02
2.736000000000000099e-01,0.000000000000000000e+00,1.454743084373770826e-02
2.737999999999999878e-01,0.000000000000000000e+00,1.448376189507272899e-02
2.740000000000000213e-01,0.000000000000000000e+00,1.441985219598224469e-02
2.741999999999999993e-01,0.000000000000000000e+00,1.435594591072010540e-02
2.744000000000000328e-01,0.000000000000000000e+00,1.429202977524240276e-02
2.746000000000000107e-01,0.000000000000000000e+00,1.422775528389857297e-02
2.747999999999999887e-01,0.000000000000000000e+00,1.416347044533060665e-02
2.750000000000000222e-01,0.000000000000000000e+00,1.409918907958751175e-02
2.752000000000000002e-01,0.000000000000000000e+00,1.403466089414292378e-02
2.754000000000000337e-01,0.000000000000000000e+00,1.396999142060291466e-02
2.756000000000000116e-01,0.000000000000000000e+00,1.390532546962842952e-02
2.757999999999999896e-01,0.000000000000000000e+00,1.384055625631473371e-02
2.760000000000000231e-01,0.000000000000000000e+00,1.377549622106473415e-02
2.762000000000000011e-01,0.000000000000000000e+00,1.371043976337445527e-02
2.764000000000000346e-01,0.000000000000000000e+00,1.364538543049736291e-02
2.766000000000000125e-01,0.000000000000000000e+00,1.357997268680527850e-02
2.767999999999999905e-01,0.000000000000000000e+00,1.351451998062454599e-02
2.770000000000000240e-01,0.000000000000000000e+00,1.344907093448816440e-02
2.772000000000000020e-01,0.000000000000000000e+00,1.338340915766617414e-02
2.774000000000000354e-01,0.000000000000000000e+00,1.331755466638932101e-02
2.776000000000000134e-01,0.000000000000000000e+00,1.325170390259306288e-02
2.777999999999999914e-01,0.000000000000000000e+00,1.318579447157606013e-02
2.780000000000000249e-01,0.000000000000000000e+00,1.311953293552223579e-02
2.782000000000000028e-01,0.000000000000000000e+00,1.305327515406503117e-02
2.784000000000000363e-01,0.000000000000000000e+00,1.298702119936557750e-02
2.786000000000000143e-01,0.000000000000000000e+00,1.292044451675338629e-02
2.787999999999999923e-01,0.000000000000000000e+00,1.285377467543291977e-02
2.790000000000000258e-01,0.000000000000000000e+00,1.278710874091342278e-02
2.792000000000000037e-01,0.000000000000000000e+00,1.272027979579262724e-02
2.794000000000000372e-01,0.000000000000000000e+00,1.265319313707598953e-02
2.796000000000000152e-01,0.000000000000000000e+00,1.258611047061235916e-02
2.797999999999999932e-01,0.000000000000000000e+00,1.251901264431826838e-02
2.800000000000000266e-01,0.000000000000000000e+00,1.245152193523239512e-02
2.802000000000000046e-01,0.000000000000000000e+00,1.238401809641651377e-02
2.804000000000000381e-01,0.000000000000000000e+00,1.231651837333355357e-02
2.806000000000000161e-01,0.000000000000000000e+00,1.224875323221593509e-02
2.807999999999999940e-01,0.000000000000000000e+00,1.218082411940083973e-02
2.810000000000000275e-01,0.000000000000000000e+00,1.211289922039193723e-02
2.812000000000000055e-01,0.000000000000000000e+00,1.204487999448024954e-02
2.814000000000000390e-01,0.000000000000000000e+00,1.197652187165151871e-02
2.816000000000000170e-01,0.000000000000000000e+00,1.190816806603037931e-02
2.817999999999999949e-01,0.000000000000000000e+00,1.183981860511733666e-02
2.820000000000000284e-01,0.000000000000000000e+00,1.177110555145798737e-02
2.822000000000000064e-01,0.000000000000000000e+00,1.170231950060364803e-02
2.824000000000000399e-01,0.000000000000000000e+00,1.163353791429286993e-02
2.826000000000000179e-01,0.000000000000000000e+00,1.156457025545711698e-02
2.827999999999999958e-01,0.000000000000000000e+00,1.149534903871542862e-02
2.830000000000000293e-01,0.000000000000000000e+00,1.142613240209509537e-02
2.832000000000000073e-01,0.000000000000000000e+00,1.135689523751098537e-02
2.834000000000000408e-01,0.000000000000000000e+00,1.128725314719972173e-02
2.836000000000000187e-01,0.000000000000000000e+00,1.121759898769269029e-02
2.837999999999999967e-01,0.000000000000000000e+00,1.114794957158111999e-02
2.840000000000000302e-01,0.000000000000000000e+00,1.107802926921161446e-02
2.842000000000000082e-01,0.000000000000000000e+00,1.100793558125204991e-02
2.843999999999999861e-01,0.000000000000000000e+00,1.093784676372568793e-02
2.846000000000000196e-01,0.000000000000000000e+00,1.086767584416448162e-02
2.847999999999999976e-01,0.000000000000000000e+00,1.079714111202174226e-02
2.850000000000000311e-01,0.000000000000000000e+00,1.072661138191318211e-02
2.852000000000000091e-01,0.000000000000000000e+00,1.065608670022780147e-02
2.853999999999999870e-01,0.000000000000000000e+00,1.058521554243117488e-02
2.856000000000000205e-01,0.000000000000000000e+00,1.051424389951193666e-02
2.857999999999999985e-01,0.000000000000000000e+00,1.044327744236512104e-02
2.860000000000000320e-01,0.000000000000000000e+00,1.037215987742782022e-02
2.862000000000000099e-01,0.000000000000000000e+00,1.030074585202128343e-02
2.863999999999999879e-01,0.000000000000000000e+00,1.022933715365473631e-02
2.866000000000000214e-01,0.000000000000000000e+00,1.015792753500861095e-02
2.867999999999999994e-01,0.000000000000000000e+00,1.008611983962064487e-02
2.870000000000000329e-01,0.000000000000000000e+00,1.001426898216654926e-02
2.872000000000000108e-01,0.000000000000000000e+00,9.942423647340221937e-03
2.873999999999999888e-01,0.000000000000000000e+00,9.870369524605515643e-03
2.876000000000000223e-01,0.000000000000000000e+00,9.798077153580372900e-03
2.878000000000000003e-01,0.000000000000000000e+00,9.725790454224593484e-03
2.880000000000000338e-01,0.000000000000000000e+00,9.653481436823055373e-03
2.882000000000000117e-01,0.000000000000000000e+00,9.580766961196540005e-03
2.883999999999999897e-01,0.000000000000000000e+00,9.508040121932591349e-03
2.886000000000000232e-01,0.000000000000000000e+00,9.435319158871718903e-03
2.888000000000000012e-01,0.000000000000000000e+00,9.362344750805808025e-03
2.890000000000000346e-01,0.000000000000000000e+00,9.289179582855550121e-03
2.892000000000000126e-01,0.000000000000000000e+00,9.216020445453269871e-03
2.893999999999999906e-01,0.000000000000000000e+00,9.142813001442685883e-03
2.896000000000000241e-01,0.000000000000000000e+00,9.069216809616052755e-03
2.898000000000000020e-01,0.000000000000000000e+00,8.995621904838012328e-03
2.900000000000000355e-01,0.000000000000000000e+00,8.922033240399151327e-03
2.902000000000000135e-01,0.000000000000000000e+00,8.848160787480709860e-03
2.903999999999999915e-01,0.000000000000000000e+00,8.774133120981377626e-03
2.906000000000000250e-01,0.000000000000000000e+00,8.700111851415670561e-03
2.908000000000000029e-01,0.000000000000000000e+00,8.626020787773386322e-03
2.910000000000000364e-01,0.000000000000000000e+00,8.551564660304364351e-03
2.912000000000000144e-01,0.000000000000000000e+00,8.477114391639589686e-03
2.913999999999999924e-01,0.000000000000000000e+00,8.402670730506753283e-03
2.916000000000000258e-01,0.000000000000000000e+00,8.327928032604042796e-03
2.918000000000000038e-01,0.000000000000000000e+00,8.253052969334852274e-03
2.920000000000000373e-01,0.000000000000000000e+00,8.178184668848537120e-03
2.922000000000000153e-01,0.000000000000000000e+00,8.103235631150118579e-03
2.923999999999999932e-01,0.000000000000000000e+00,8.027940588928077215e-03
2.926000000000000267e-01,0.000000000000000000e+00,7.952652445628635713e-03
2.928000000000000047e-01,0.000000000000000000e+00,7.877371271399209729e-03
2.930000000000000382e-01,0.000000000000000000e+00,7.801791102207723816e-03
2.932000000000000162e-01,0.000000000000000000e+00,7.726088497818799083e-03
2.933999999999999941e-01,0.000000000000000000e+00,7.650393012374467894e-03
2.936000000000000276e-01,0.000000000000000000e+00,7.574619145611180548e-03
2.938000000000000056e-01,0.000000000000000000e+00,7.498508047419243094e-03
2.940000000000000391e-01,0.000000000000000000e+00,7.422404202795128414e-03
2.942000000000000171e-01,0.000000000000000000e+00,7.346307673477901756e-03
2.943999999999999950e-01,0.000000000000000000e+00,7.269927045476076710e-03
2.946000000000000285e-01,0.000000000000000000e+00,7.193421352304565919e-03
2.948000000000000065e-01,0.000000000000000000e+00,7.116923114623363578e-03
2.950000000000000400e-01,0.000000000000000000e+00,7.040361545125439768e-03
2.952000000000000179e-01,0.000000000000000000e+00,6.963461624972237807e-03
2.953999999999999959e-01,0.000000000000000000e+00,6.886568724846449385e-03
2.956000000000000294e-01,0.000000000000000000e+00,6.809683460786662701e-03
2.958000000000000074e-01,0.000000000000000000e+00,6.732542779207206785e-03
2.960000000000000409e-01,0.000000000000000000e+00,6.655262781587380216e-03
2.962000000000000188e-01,0.000000000000000000e+00,6.577990546140624617e-03
2.963999999999999968e-01,0.000000000000000000e+00,6.500678869160489426e-03
2.966000000000000303e-01,0.000000000000000000e+00,6.423024073259585298e-03
2.968000000000000083e-01,0.000000000000000000e+00,6.345372919060010553e-03
2.970000000000000417e-01,0.000000000000000000e+00,6.267729686024320346e-03
2.972000000000000197e-01,0.000000000000000000e+00,6.189871838419423733e-03
2.973999999999999977e-01,0.000000000000000000e+00,6.111850285487323287e-03
2.976000000000000312e-01,0.000000000000000000e+00,6.033836761544175697e-03
2.978000000000000091e-01,0.000000000000000000e+00,5.955809724269282845e-03
2.979999999999999871e-01,0.000000000000000000e+00,5.877442713349730063e-03
2.982000000000000206e-01,0.000000000000000000e+00,5.799067847316721758e-03
2.983999999999999986e-01,0.000000000000000000e+00,5.720701142295357700e-03
2.986000000000000321e-01,0.000000000000000000e+00,5.642170574318240706e-03
2.988000000000000100e-01,0.000000000000000000e+00,5.563443720128048720e-03
2.989999999999999880e-01,0.000000000000000000e+00,5.484725112735990005e-03
2.992000000000000215e-01,0.000000000000000000e+00,5.406011671014752940e-03
2.993999999999999995e-01,0.000000000000000000e+00,5.326985371587551754e-03
2.996000000000000330e-01,0.000000000000000000e+00,5.247924576207561864e-03
2.998000000000000109e-01,0.000000000000000000e+00,5.168872128069761096e-03
2.999999999999999889e-01,0.000000000000000000e+00,5.089713955464869599e-03
3.002000000000000224e-01,0.000000000000000000e+00,5.010321020639883771e-03
3.004000000000000004e-01,0.000000000000000000e+00,4.930936493756726824e-03
3.006000000000000338e-01,0.000000000000000000e+00,4.851560394843960899e-03
3.008000000000000118e-01,0.000000000000000000e+00,4.771936010199456790e-03
3.009999999999999898e-01,0.000000000000000000e+00,4.692229738009159878e-03
3.012000000000000233e-01,0.000000000000000000e+00,4.612531939116773505e-03
3.014000000000000012e-01,0.000000000000000000e+00,4.532790854209871323e-03
3.016000000000000347e-01,0.000000000000000000e+00,4.452773713359850505e-03
3.018000000000000127e-01,0.000000000000000000e+00,4.372764792941491452e-03
3.019999999999999907e-01,0.000000000000000000e+00,4.292764390046457934e-03
3.022000000000000242e-01,0.000000000000000000e+00,4.212590224123242966e-03
3.024000000000000021e-01,0.000000000000000000e+00,4.132280977152853751e-03
3.026000000000000356e-01,0.000000000000000000e+00,4.051980265094526357e-03
3.028000000000000136e-01,0.000000000000000000e+00,3.971680436455467256e-03
3.029999999999999916e-01,0.000000000000000000e+00,3.891102388372758014e-03
3.032000000000000250e-01,0.000000000000000000e+00,3.810512325760365138e-03
3.034000000000000030e-01,0.000000000000000000e+00,3.729930804490778906e-03
3.036000000000000365e-01,0.000000000000000000e+00,3.649250768619667629e-03
3.038000000000000145e-01,0.000000000000000000e+00,3.568382448727473732e-03
3.039999999999999925e-01,0.000000000000000000e+00,3.487522659262019820e-03
3.042000000000000259e-01,0.000000000000000000e+00,3.406671395962436455e-03
3.044000000000000039e-01,0.000000000000000000e+00,3.325612289869078753e-03
3.046000000000000374e-01,0.000000000000000000e+00,3.244485407161344648e-03
3.048000000000000154e-01,0.000000000000000000e+00,3.163367023783399123e-03
3.049999999999999933e-01,0.000000000000000000e+00,3.082222706730974870e-03
3.052000000000000268e-01,0.000000000000000000e+00,3.000840516327929475e-03
3.054000000000000048e-01,0.000000000000000000e+00,2.919466229316033945e-03
3.056000000000000383e-01,0.000000000000000000e+00,2.838100389770267795e-03
3.058000000000000163e-01,0.000000000000000000e+00,2.756609158699040163e-03
3.059999999999999942e-01,0.000000000000000000e+00,2.674990197874094200e-03
3.062000000000000277e-01,0.000000000000000000e+00,2.593379631128232832e-03
3.064000000000000057e-01,0.000000000000000000e+00,2.511777385806983343e-03
3.066000000000000392e-01,0.000000000000000000e+00,2.429959769198686281e-03
3.068000000000000171e-01,0.000000000000000000e+00,2.348115668767060404e-03
3.069999999999999951e-01,0.000000000000000000e+00,2.266279876474701360e-03
3.072000000000000286e-01,0.000000000000000000e+00,2.184395432075388055e-03
3.074000000000000066e-01,0.000000000000000000e+00,2.102328928519282825e-03
3.076000000000000401e-01,0.000000000000000000e+00,2.020270655625405753e-03
3.078000000000000180e-01,0.000000000000000000e+00,1.938220587083323843e-03
3.079999999999999960e-01,0.000000000000000000e+00,1.856039446928886560e-03
3.082000000000000295e-01,0.000000000000000000e+00,1.773769715469185326e-03
