real_w,imag_w,G_real,G_imag,orbit_block
8.125,-0.16,0.0005097337740385954,-0.01370898334529938,-0.0003753527916826003
8.125,-0.15666666666666668,7.446635018420328e-05,-0.013592033019462393,-0.00036947563272969245
8.125,-0.15333333333333335,-0.00035102994492275386,-0.013464266786927838,-0.0003623265161746712
8.125,-0.15000000000000002,-0.0007667943334886546,-0.013325932325464723,-0.0003539849975859907
8.125,-0.14666666666666667,-0.0011728651468148887,-0.013177276166273517,-0.0003445299890192539
8.125,-0.14333333333333334,-0.0015692798284229897,-0.01301854372046245,-0.00033403968284339403
8.125,-0.14,-0.001956074937107831,-0.01284997930541745,-0.00032259147798015063
8.125,-0.13666666666666666,-0.002333286149918075,-0.012671826171070936,-0.00031026190850487755
8.125,-0.13333333333333336,-0.0027009482650659916,-0.012484326526073085,-0.00029712657455809813
8.125,-0.13,-0.0030590952047644115,-0.012287721563867642,-0.0002832600755186505
8.125,-0.12666666666666668,-0.0034077600179926656,-0.012082251488672152,-0.0002687359453905821
8.125,-0.12333333333333334,-0.003746974883191846,-0.011868155541369604,-0.000253626590357743
8.125,-0.12000000000000001,-0.004076771110888902,-0.011645672025309145,-0.00023800322846097933
8.125,-0.11666666666666667,-0.004397179146249319,-0.011415038332020205,-0.00022193583135456145
8.125,-0.11333333333333334,-0.004708228571560752,-0.011176490966845516,-0.00020549306809983684
8.125,-0.11,-0.005009948108644288,-0.010930265574487934,-0.00018874225095505515
8.125,-0.10666666666666667,-0.005302365621198325,-0.01067659696448176,-0.00017174928312223048
8.125,-0.10333333333333333,-0.0055855081170690934,-0.010415719136584943,-0.00015457860841275415
8.125,-0.1,-0.00585940175045474,-0.010147865306097062,-0.00013729316279491267
8.133333333333333,-0.2,0.006379792881976473,-0.01281856118358627,-0.00024722750720085394
8.133333333333333,-0.19666666666666668,0.005859088331852787,-0.012876188733784419,-0.00026293464045516664
8.133333333333333,-0.19333333333333336,0.005348032725390417,-0.012919807095788442,-0.00027663992272107703
8.133333333333333,-0.19,0.004846579609489317,-0.012949682064675644,-0.0002884098633301289
8.133333333333333,-0.18666666666666668,0.004354683395032248,-0.012966077952616357,-0.00029831182000470877
8.133333333333333,-0.18333333333333335,0.0038722993532067512,-0.012969257616961317,-0.00030641388170852743
8.133333333333333,-0.18000000000000002,0.003399383611898843,-0.012959482488194556,-0.0003127847548419499
8.133333333333333,-0.17666666666666667,0.002935893152152952,-0.012937012597756065,-0.00031749365270728104
8.133333333333333,-0.17333333333333334,0.0024817858047019165,-0.012902106605734702,-0.0003206101881706462
8.133333333333333,-0.17,0.0020370202465652687,-0.012855021828435013,-0.0003222042694492476
8.133333333333333,-0.16666666666666669,0.0016015559977161295,-0.012796014265820263,-0.00032234599895451034
8.133333333333333,-0.16333333333333333,0.0011753534178147451,-0.01272533862883557,-0.0003211055751235319
8.133333333333333,-0.16,0.0007583737030114612,-0.012643248366610179,-0.00031855319717274326
8.133333333333333,-0.15666666666666668,0.00035057888281544297,-0.012549995693544029,-0.0003147589727097951
8.133333333333333,-0.15333333333333335,-4.8068182968243056e-05,-0.012445831616283102,-0.0003097928281413164
8.133333333333333,-0.15000000000000002,-0.000437603807235544,-0.012331005960580028,-0.0003037244218155063
8.133333333333333,-0.14666666666666667,-0.0008180634785125915,-0.012205767398046914,-0.00029662305984069765
8.133333333333333,-0.14333333333333334,-0.0011894818638193624,-0.012070363472805407,-0.0002885576145225596
8.133333333333333,-0.14,-0.001551892811467219,-0.01192504062802659,-0.0002795964453636024
8.133333333333333,-0.13666666666666666,-0.001905329353789481,-0.011770044232373982,-0.00026980732257125633
8.133333333333333,-0.13333333333333336,-0.0022498237098062535,-0.011605618606347644,-0.0002592573530215925
8.133333333333333,-0.13,-0.002585407287825546,-0.011432007048528925,-0.0002480129086273471
8.133333333333333,-0.12666666666666668,-0.0029121106879766573,-0.011249451861732773,-0.00023613955706083012
8.133333333333333,-0.12333333333333334,-0.0032299637046796018,-0.011058194379069259,-0.00022370199478346275
8.133333333333333,-0.12000000000000001,-0.0035389953290493187,-0.010858474989913066,-0.00021076398233506934
8.133333333333333,-0.11666666666666667,-0.0038392337512351826,-0.010650533165788838,-0.00019738828183788926
8.133333333333333,-0.11333333333333334,-0.0041307063626958435,-0.010434607486170328,-0.00018363659667125184
8.133333333333333,-0.11,-0.004413439758410284,-0.010210935664197679,-0.0001695695132745349
8.133333333333333,-0.10666666666666667,-0.004687459739022633,-0.009979754572314375,-0.0001552464450373431
8.133333333333333,-0.10333333333333333,-0.004952791312925843,-0.009741300267828464,-0.00014072557823720242
8.133333333333333,-0.1,-0.005209458698278803,-0.009495808018396838,-0.000126063819986354
8.141666666666667,-0.2,0.006188388976156915,-0.011549434874940173,-0.0001901865756205278
8.141666666666667,-0.19666666666666668,0.005703184792169427,-0.011630406030053962,-0.00020548005530056588
8.141666666666667,-0.19333333333333336,0.00522696054917874,-0.011697255513005576,-0.00021900933990773682
8.141666666666667,-0.19,0.004759673547924385,-0.01175025119510829,-0.0002308278217306654
8.141666666666667,-0.18666666666666668,0.00430128188252913,-0.011789659455914762,-0.00024099008850693402
8.141666666666667,-0.18333333333333335,0.0038517444371626575,-0.011815745211471194,-0.00024955179938638194
8.141666666666667,-0.18000000000000002,0.0034110208827647856,-0.011828771942435413,-0.0002565695644069796
8.141666666666667,-0.17666666666666667,0.0029790716738324202,-0.011829001722062304,-0.00026210082740544453
8.141666666666667,-0.17333333333333334,0.0025558580452702054,-0.01181669524406153,-0.00026620375228690786
8.141666666666667,-0.17,0.0021413420093010574,-0.011792111850326688,-0.00026893711257963525
8.141666666666667,-0.16666666666666669,0.0017354863524398564,-0.01175550955854137,-0.000270360184202905
8.141666666666667,-0.16333333333333333,0.0013382546325287556,-0.011707145089662054,-0.00027053264137782734
8.141666666666667,-0.16,0.0009496111758333578,-0.011647273895282886,-0.0002695144556129411
8.141666666666667,-0.15666666666666668,0.000569521074200198,-0.01157615018488338,-0.00026736579769803473
8.141666666666667,-0.15333333333333335,0.000197950182275565,-0.011494026952961107,-0.00026414694264146693
8.141666666666667,-0.15000000000000002,-0.00016513488521532893,-0.011401156006054243,-0.0002599181774881433
8.141666666666667,-0.14666666666666667,-0.0005197667561289421,-0.011297787989651715,-0.00025473971195668347
8.141666666666667,-0.14333333333333334,-0.0008659773035025742,-0.011184172415000724,-0.0002486715918365631
8.141666666666667,-0.14,-0.0012037976480952992,-0.011060557685805942,-0.00024177361508696222
8.141666666666667,-0.13666666666666666,-0.0015332581608670168,-0.010927191124829434,-0.0002341052505813717
8.141666666666667,-0.13333333333333336,-0.001854388465399183,-0.010784319000389724,-0.00022572555944312252
8.141666666666667,-0.13,-0.0021672174402551786,-0.010632186552764062,-0.00021669311891886147
8.141666666666667,-0.12666666666666668,-0.0024717732212826277,-0.010471038020496858,-0.00020706594873848172
8.141666666666667,-0.12333333333333334,-0.002768083203854181,-0.01030111666661446,-0.00019690143991148517
8.141666666666667,-0.12000000000000001,-0.003056174045052186,-0.010122664804751234,-0.0001862562859113974
8.141666666666667,-0.11666666666666667,-0.003336071665792646,-0.009935923825188207,-0.00017518641620127624
8.141666666666667,-0.11333333333333334,-0.003607801252890973,-0.009741134220806368,-0.00016374693205480642
8.141666666666667,-0.11,-0.003871387261069517,-0.009538535612956282,-0.00015199204462892788
8.141666666666667,-0.10666666666666667,-0.0041268534149068795,-0.009328366777250857,-0.00013997501524557794
8.141666666666667,-0.10333333333333333,-0.004374222710728196,-0.00911086566927593,-0.00012774809784108087
8.141666666666667,-0.1,-0.004613517418438726,-0.008886269450228194,-0.0001153624835436427
8.15,-0.2,0.005940591610512823,-0.010370246866251015,-0.00014450278276818734
8.15,-0.19666666666666668,0.00549115962986934,-0.01047287803736683,-0.00015905668060970743
8.15,-0.19333333333333336,0.005050033607887243,-0.010561284552760796,-0.00017207578392718634
8.15,-0.19,0.0046171746204028,-0.010635736182553323,-0.00018360116533916438
8.15,-0.18666666666666668,0.004192544465643953,-0.010696501197109177,-0.00019367541752671262
8.15,-0.18333333333333335,0.0037761056612316685,-0.01074384639544106,-0.000202342522808092
8.15,-0.18000000000000002,0.003367821441238976,-0.01077803713347588,-0.00020964772638103202
8.15,-0.17666666666666667,0.0029676557533066528,-0.010799337352189239,-0.00021563741315251122
8.15,-0.17333333333333334,0.0025755732558116196,-0.010808009605609493,-0.00022035898807779
8.15,-0.17,0.0021915393150957474,-0.010804315088695036,-0.00022386075993238578
8.15,-0.16666666666666669,0.0018155200027460128,-0.010788513665085535,-0.0002261918284427329
8.15,-0.16333333333333333,0.0014474820929325782,-0.010760863894731982,-0.00022740197470317176
8.15,-0.16,0.001087393059800608,-0.010721623061406227,-0.0002275415548087506
8.15,-0.15666666666666668,0.0007352210749177468,-0.010671047200092865,-0.00022666139663521313
8.15,-0.15333333333333335,0.0003909350047753418,-0.010609391124267856,-0.0002248126996994697
8.15,-0.15000000000000002,5.450440834495196e-05,-0.010536908453061725,-0.00022204693803534918
8.15,-0.14666666666666667,-0.000274100465310248,-0.010453851638317739,-0.00021841576602175036
8.15,-0.14333333333333334,-0.0005949086793722788,-0.01036047199153721,-0.00021397092710126903
8.15,-0.14,-0.0009079486115486785,-0.010257019710724239,-0.00020876416532994476
8.15,-0.13666666666666666,-0.0012132479563003312,-0.010143743907126409,-0.00020284713969979443
8.15,-0.13333333333333336,-0.0015108337270154162,-0.01002089263187526,-0.0001962713411777692
8.15,-0.13,-0.0018007322581300236,-0.009888712902529854,-0.0001890880124063807
8.15,-0.12666666666666668,-0.002082969207195931,-0.009747450729525398,-0.00018134807001279755
8.15,-0.12333333333333334,-0.0023575695568941596,-0.009597351142527247,-0.00017310202947474988
8.15,-0.12000000000000001,-0.0026245576169968005,-0.009438658216699257,-0.00016439993249345693
8.15,-0.11666666666666667,-0.0028839570262749956,-0.009271615098878942,-0.00015529127682471812
8.15,-0.11333333333333334,-0.003135790754355515,-0.009096464033671097,-0.00014582494852154065
8.15,-0.11,-0.0033800811035232733,-0.008913446389456459,-0.00013604915654263854
8.15,-0.10666666666666667,-0.003616849710472818,-0.008722802684320397,-0.00012601136968287964
8.15,-0.10333333333333333,-0.0038461175480071774,-0.00852477261190401,-0.00011575825578315994
8.15,-0.1,-0.004067904926684303,-0.008319595067177919,-0.00010533562317853745
8.158333333333333,-0.2,0.005640636944165597,-0.009281652691897027,-0.00010866458311422704
8.158333333333333,-0.19666666666666668,0.0052272249651761915,-0.009404248372217029,-0.0001222320132195708
8.158333333333333,-0.19333333333333336,0.004821440428691627,-0.009512525964568044,-0.0001344837248383182
8.158333333333333,-0.19,0.004423248204734859,-0.009606756959511978,-0.00014544930919688334
8.158333333333333,-0.18666666666666668,0.0040326138143729415,-0.009687211340722535,-0.0001551601787679036
8.158333333333333,-0.18333333333333335,0.003649503427062155,-0.009754157613519884,-0.00016364943097049898
8.158333333333333,-0.18000000000000002,0.003273883858041206,-0.00980786283327039,-0.00017095171568060785
8.158333333333333,-0.17666666666666667,0.0029057225657754746,-0.009848592633652856,-0.00017710310646876896
8.158333333333333,-0.17333333333333334,0.0025449876494501103,-0.009876611254794405,-0.00018214097548495582
8.158333333333333,-0.17,0.002191647846512698,-0.009892181571278198,-0.00018610387191202453
8.158333333333333,-0.16666666666666669,0.0018456725302647067,-0.009895565120025138,-0.00018903140391136877
8.158333333333333,-0.16333333333333333,0.0015070317075017506,-0.009887022128055312,-0.00019096412398647946
8.158333333333333,-0.16,0.001175696016203695,-0.009866811540125482,-0.0001919434176916723
8.158333333333333,-0.15666666666666668,0.0008516367232719799,-0.009835191046250559,-0.00019201139561564345
8.158333333333333,-0.15333333333333335,0.0005348257223155156,-0.009792417109111162,-0.0001912107885711254
8.158333333333333,-0.15000000000000002,0.00022523553148641462,-0.009738744991344632,-0.00018958484592359237
8.158333333333333,-0.14666666666666667,-7.716070863939689e-05,-0.009674428782730678,-0.0001871772369943401
8.158333333333333,-0.14333333333333334,-0.0003723892371292614,-0.009599721427265374,-0.0001840319554743365
8.158333333333333,-0.14,-0.0006604756747178447,-0.009514874750131744,-0.00018019322678760127
8.158333333333333,-0.13666666666666666,-0.0009414450257798634,-0.009420139484566138,-0.0001757054183442327
8.158333333333333,-0.13333333333333336,-0.0012153216802573141,-0.009315765298626651,-0.0001706129526251861
8.158333333333333,-0.13,-0.0014821294155388798,-0.009202000821860932,-0.0001649602230422473
8.158333333333333,-0.12666666666666668,-0.0017418913982920545,-0.009079093671881065,-0.00015879151251869389
8.158333333333333,-0.12333333333333334,-0.0019946301862485763,-0.008947290480842298,-0.00015215091473735437
8.158333333333333,-0.12000000000000001,-0.002240367729942433,-0.008806836921836076,-0.00014508225800489546
8.158333333333333,-0.11666666666666667,-0.002479125374402154,-0.00865797773518852,-0.00013762903168203103
8.158333333333333,-0.11333333333333334,-0.0027109238607946617,-0.008500956754679758,-0.00012983431513181914
8.158333333333333,-0.11,-0.0029357833280244244,-0.008336016933674383,-0.00012174070913879977
8.158333333333333,-0.10666666666666667,-0.0031537233142858653,-0.008163400371175453,-0.0001133902697540746
8.158333333333333,-0.10333333333333333,-0.0033647627585679726,-0.007983348337795813,-0.00010482444452228245
8.158333333333333,-0.1,-0.0035689200021151724,-0.007796101301657324,-9.608401104841052e-05
8.166666666666666,-0.2,0.005292789592796193,-0.008284247073661759,-8.123025580772343e-05
8.166666666666666,-0.19666666666666668,0.004915621253351092,-0.008425100958709377,-9.36379877160974e-05
8.166666666666666,-0.19333333333333336,0.004545397754504681,-0.008551552920272359,-0.00010493683320312504
8.166666666666666,-0.19,0.004182087777376532,-0.00866387599015498,-0.0001151457779902035
8.166666666666666,-0.18666666666666668,0.0038256605824719195,-0.008762341687003329,-0.00012428590589503392
8.166666666666666,-0.18333333333333335,0.0034760860073675265,-0.008847220044958703,-0.0001323802571866055
8.166666666666666,-0.18000000000000002,0.0031333344644439987,-0.008918779642171235,-0.000139453690879071
8.166666666666666,-0.17666666666666667,0.002797376938658419,-0.008977287629184406,-0.00014553275088033887
8.166666666666666,-0.17333333333333334,0.002468184985362165,-0.009023009757184335,-0.00015064553591255295
8.166666666666666,-0.17,0.0021457307281601556,-0.009056210406124098,-0.0001548215731244394
8.166666666666666,-0.16666666666666669,0.0018299868568143474,-0.00907715261271938,-0.00015809169531697003
8.166666666666666,-0.16333333333333333,0.001520926625187366,-0.009086098098322677,-0.0001604879217062783
8.166666666666666,-0.16,0.001218523849231025,-0.009083307296676665,-0.00016204334214942948
8.166666666666666,-0.15666666666666668,0.0009227529050159361,-0.009069039381547826,-0.00016279200476070004
8.166666666666666,-0.15333333333333335,0.000633588726802789,-0.009043552294246929,-0.00016276880684809461
8.166666666666666,-0.15000000000000002,0.00035100680515630367,-0.009007102771033192,-0.00016200938910137554
8.166666666666666,-0.14666666666666667,7.498318510112262e-05,-0.008959946370411746,-0.00016055003296521343
8.166666666666666,-0.14333333333333334,-0.00019450553568194084,-0.008902337500318623,-0.00015842756113233663
8.166666666666666,-0.14,-0.0004574822086153285,-0.008834529445203989,-0.0001556792410939535
8.166666666666666,-0.13666666666666666,-0.0007139691359468112,-0.00875677439300987,-0.00015234269168597748
8.166666666666666,-0.13333333333333336,-0.0009639880724259184,-0.008669323462047476,-0.00014845579257165482
8.166666666666666,-0.13,-0.001207560226943044,-0.008572426727777676,-0.00014405659660284467
8.166666666666666,-0.12666666666666668,-0.0014447062641243444,-0.00846633324949413,-0.00013918324500377942
8.166666666666666,-0.12333333333333334,-0.001675446305888166,-0.008351291096913538,-0.00013387388532294607
8.166666666666666,-0.12000000000000001,-0.001899799932958593,-0.008227547376675881,-0.0001281665921003534
8.166666666666666,-0.11666666666666667,-0.0021177861863403216,-0.008095348258754817,-0.0001220992901989415
8.166666666666666,-0.11333333333333334,-0.0023294235687516818,-0.007954939002783682,-0.00011570968075070644
8.166666666666666,-0.11,-0.0025347300460164326,-0.007806563984295795,-0.00010903516966945153
8.166666666666666,-0.10666666666666667,-0.0027337230484175135,-0.0076504667208857,-0.00010211279868386091
8.166666666666666,-0.10333333333333333,-0.0029264194720086054,-0.007486889898290605,-9.497917884594957e-05
8.166666666666666,-0.1,-0.0031128356798857115,-0.007316075396394671,-8.767042647152379e-05
8.175,-0.2,0.004901339814488308,-0.007378563631634392,-6.084013857797885e-05
8.175,-0.19666666666666668,0.004560614484406984,-0.007535959744700983,-7.198296959674186e-05
8.175,-0.19333333333333336,0.004226147757302116,-0.007678879735411821,-8.220973824873723e-05
8.175,-0.19,0.003897912140115381,-0.007807597996880713,-9.152973485767369e-05
8.175,-0.18666666666666668,0.0035758806472422425,-0.007922387403661156,-9.99545995407347e-05
8.175,-0.18333333333333335,0.003260026798562868,-0.008023519340500787,-0.00010749817576008425
8.175,-0.18000000000000002,0.002950324617510859,-0.008111263730956005,-0.00011417636792886344
8.175,-0.17666666666666667,0.0026467486291785747,-0.008185889065873472,-0.00012000700298545638
8.175,-0.17333333333333334,0.0023492738584591083,-0.008247662431741996,-0.0001250096958518579
8.175,-0.17,0.002057875828223657,-0.008296849538912396,-0.00012920571869392725
8.175,-0.16666666666666669,0.0017725305575373856,-0.00833371474969457,-0.00013261787390374605
8.175,-0.16333333333333333,0.001493214559907495,-0.008358521106327971,-0.00013527037072602087
8.175,-0.16,0.001219904841572153,-0.008371530358833083,-0.00013718870545274556
8.175,-0.15666666666666668,0.000952578899821574,-0.008373002992743649,-0.00013839954511221764
8.175,-0.15333333333333335,0.000691214721356935,-0.008363198256722777,-0.00013893061458046071
8.175,-0.15000000000000002,0.0004357907806833289,-0.008342374190065296,-0.00013881058704507806
8.175,-0.14666666666666667,0.0001862860385399151,-0.008310787650090995,-0.00013806897775350021
8.175,-0.14333333333333334,-5.732005963557385e-05,-0.00826869433942606,-0.0001367360409792399
8.175,-0.14,-0.00029504758520663976,-0.008216348833181761,-0.00013484267014198206
8.175,-0.13666666666666666,-0.000526916127802611,-0.008154004606029025,-0.00013242030101880812
8.175,-0.13333333333333336,-0.0007529447967485545,-0.008081914059170674,-0.00012950081798573975
8.175,-0.13,-0.0009731522224593822,-0.008000328547215177,-0.00012611646323061693
8.175,-0.12666666666666668,-0.0011875565577995836,-0.00790949840495773,-0.00012229974888011217
8.175,-0.12333333333333334,-0.001396175479407985,-0.0078096729740626,-0.0001180833719850073
8.175,-0.12000000000000001,-0.0015990261889882312,-0.00770110062965864,-0.00011350013231011696
8.175,-0.11666666666666667,-0.001796125414563851,-0.0075840288068441,-0.00010858285287639795
8.175,-0.11333333333333334,-0.001987489411699038,-0.007458704027104392,-0.00010336430320465495
8.175,-0.11,-0.0021731339646857,-0.0073253719246499215,-9.787712521195742e-05
8.175,-0.10666666666666667,-0.002353074387695081,-0.007184277272666437,-9.215376171304985e-05
8.175,-0.10333333333333333,-0.0025273255258956503,-0.007035664009491271,-8.622638748121413e-05
8.175,-0.1,-0.0026959017565370905,-0.006879775264712368,-8.012684282409673e-05
8.183333333333334,-0.2,0.0044706006832499895,-0.006565074630170982,-4.622786886127877e-05
8.183333333333334,-0.19666666666666668,0.004166493370549015,-0.006737288452359238,-5.6062777366928484e-05
8.183333333333334,-0.19333333333333336,0.003867955239227207,-0.006894961624353005,-6.515883613727086e-05
8.183333333333334,-0.19,0.003574962634580084,-0.007038369720011345,-7.35165809538576e-05
8.183333333333334,-0.18666666666666668,0.003287492337194463,-0.007167786790104203,-8.113912320256001e-05
8.183333333333334,-0.18333333333333335,0.0030055215613243175,-0.007283485391146458,-8.803199917491702e-05
8.183333333333334,-0.18000000000000002,0.0027290279532990944,-0.007385736614098571,-9.420302352589676e-05
8.183333333333334,-0.17666666666666667,0.0024579895899600537,-0.007474810112931662,-9.966214680006692e-05
8.183333333333334,-0.17333333333333334,0.0021923849771279744,-0.007550974133059562,-0.00010442131694039635
8.183333333333334,-0.17,0.0019321930481006264,-0.0076144955396460975,-0.00010849434469632386
8.183333333333334,-0.16666666666666669,0.0016773931621789431,-0.007665639845779393,-0.00011189677284935208
8.183333333333334,-0.16333333333333333,0.001427965103224689,-0.007704671240529249,-0.00011464574917722203
8.183333333333334,-0.16,0.001183889078246382,-0.007731852616876769,-0.00011675990307902615
8.183333333333334,-0.15666666666666668,0.0009451457160151097,-0.007747445599531295,-0.00011825922578639022
8.183333333333334,-0.15333333333333335,0.0007117160657100496,-0.00775171057262513,-0.00011916495408711686
8.183333333333334,-0.15000000000000002,0.000483581595593037,-0.00774490670729942,-0.00011949945749035047
8.183333333333334,-0.14666666666666667,0.00026072419171224714,-0.007727291989175926,-0.00011928612876367687
8.183333333333334,-0.14333333333333334,4.312615663572272e-05,-0.007699123245721386,-0.0001185492777748425
8.183333333333334,-0.14,-0.00016922979178670555,-0.007660656173505313,-0.00011731402857247377
8.183333333333334,-0.13666666666666666,-0.00037636052163245864,-0.007612145365354966,-0.00011560621964210326
8.183333333333334,-0.13333333333333336,-0.0005782824880858975,-0.007553844337406301,-0.00011345230727547686
8.183333333333334,-0.13,-0.0007750117345895202,-0.007486005556060564,-0.00011087927199323636
8.183333333333334,-0.12666666666666668,-0.0009665638939662588,-0.007408880464841028,-0.00010791452796236757
8.183333333333334,-0.12333333333333334,-0.00115295418951325,-0.00732271951115806,-0.00010458583535195757
8.183333333333334,-0.12000000000000001,-0.0013341974360667752,-0.007227772172980896,-0.00010092121557221964
8.183333333333334,-0.11666666666666667,-0.0015103080410386119,-0.007124286985422881,-9.694886934367991e-05
8.183333333333334,-0.11333333333333334,-0.0016813000054244909,-0.0070125115672383335,-9.269709754482207e-05
8.183333333333334,-0.11,-0.0018471869247835768,-0.00689269264723659,-8.819422478835587e-05
8.183333333333334,-0.10666666666666667,-0.0020079819901894017,-0.006765076090612734,-8.346852567771016e-05
8.183333333333334,-0.10333333333333333,-0.0021636979891532723,-0.0066299069252021055,-7.854815369715385e-05
8.183333333333334,-0.1,-0.0023143473065194223,-0.0064874293676553015,-7.346107269024551e-05
8.191666666666666,-0.2,0.004004905251828013,-0.005844190759032263,-3.6230599103677e-05
8.191666666666666,-0.19666666666666668,0.0037375665229523805,-0.00602949036325157,-4.477070105409839e-05
8.191666666666666,-0.19333333333333336,0.003475104823072034,-0.00620019448931439,-5.273211634797204e-05
8.191666666666666,-0.19,0.0032175003461698964,-0.0063565797107384275,-6.010759428273606e-05
8.191666666666666,-0.18666666666666668,0.002964733649167675,-0.006498921074290384,-6.68926590386972e-05
8.191666666666666,-0.18333333333333335,0.002716785650648819,-0.006627492128892923,-7.308545529393264e-05
8.191666666666666,-0.18000000000000002,0.002473637629604279,-0.006742564954386958,-7.868659808306585e-05
8.191666666666666,-0.17666666666666667,0.0022352712242037706,-0.006844410190168994,-8.369902681107147e-05
8.191666666666666,-0.17333333333333334,0.0020016684305879245,-0.006933297063686648,-8.812786333462713e-05
8.191666666666666,-0.17,0.0017728116016859363,-0.007009493418812272,-9.198027402660059e-05
8.191666666666666,-0.16666666666666669,0.0015486834460559096,-0.007073265744086822,-9.526533574076898e-05
8.191666666666666,-0.16333333333333333,0.0013292670267479878,-0.007124879200839117,-9.799390559630082e-05
8.191666666666666,-0.16,0.001114545760191911,-0.00716459765118525,-0.00010017849450361487
8.191666666666666,-0.15666666666666668,0.0009045034151057355,-0.007192683685908561,-0.00010183314435519444
8.191666666666666,-0.15333333333333335,0.0006991241114301522,-0.007209398652221068,-0.00010297330880692788
8.191666666666666,-0.15000000000000002,0.0004983923192836692,-0.007215002681414905,-0.00010361573757780664
8.191666666666666,-0.14666666666666667,0.00030229285794164396,-0.007209754716398235,-0.00010377836419732813
8.191666666666666,-0.14333333333333334,0.00011081089483874068,-0.0071939125391264035,-0.00010348019713237026
8.191666666666666,-0.14,-7.606805540708028e-05,-0.007167732797922419,-0.00010274121422671866
8.191666666666666,-0.13666666666666666,-0.00025835813194686336,-0.007131471034696923,-0.00010158226038875624
8.191666666666666,-0.13333333333333336,-0.00043607312863014336,-0.0070853817120660086,-0.00010002494846433232
8.191666666666666,-0.13,-0.0006092264949126638,-0.007029718240368531,-9.809156323373295e-05
8.191666666666666,-0.12666666666666668,-0.0007778313367409889,-0.006964733004589434,-9.580496847360217e-05
8.191666666666666,-0.12333333333333334,-0.0009419004174136547,-0.0068906773911877675,-9.318851702620449e-05
8.191666666666666,-0.12000000000000001,-0.0011014461584219898,-0.00680780181483278,-9.026596382027587e-05
8.191666666666666,-0.11666666666666667,-0.0012564806402663373,-0.006716355745052397,-8.706138178946846e-05
8.191666666666666,-0.11333333333333334,-0.001407015603251155,-0.0066165877327935795,-8.359908063592454e-05
8.191666666666666,-0.11,-0.001553062448257328,-0.006508745436899473,-7.990352838834534e-05
8.191666666666666,-0.10666666666666667,-0.0016946322374922634,-0.006393075650504662,-7.599927570545515e-05
8.191666666666666,-0.10333333333333333,-0.0018317356952177871,-0.006269824327351634,-7.191088287743074e-05
8.191666666666666,-0.1,-0.001964383208455739,-0.006139236608028269,-6.766284947938317e-05
8.2,-0.2,0.0035086037054366456,-0.005216260949801731,-2.979815666924539e-05
8.2,-0.19666666666666668,0.003278159619488949,-0.0054129081380649945,-3.710648804056463e-05
8.2,-0.19333333333333336,0.0030518981337444157,-0.005594914743380759,-4.397797753389349e-05
8.2,-0.19,0.0028298032990035776,-0.005762558157411186,-5.039857961298934e-05
8.2,-0.18666666666666668,0.0026118594565059175,-0.005916114242283197,-5.63571958144134e-05
8.2,-0.18333333333333335,0.002398051236997989,-0.006055857359543417,-6.184551724773717e-05
8.2,-0.18000000000000002,0.002188363559820647,-0.006182060398975182,-6.685787141325259e-05
8.2,-0.17666666666666667,0.001982781632011245,-0.0062949948072811256,-7.139107324691031e-05
8.2,-0.17333333333333334,0.0017812909474245603,-0.0063949306166343305,-7.54442803043809e-05
8.2,-0.17,0.0015838772858694922,-0.006482136473099809,-7.901885199839503e-05
8.2,-0.16666666666666669,0.0013905267122632167,-0.006556879664928888,-8.211821280568082e-05
8.2,-0.16333333333333333,0.0012012255758018786,-0.006619426150729104,-8.474771936199153e-05
8.2,-0.16,0.0010159605091487958,-0.006670040587512905,-8.691453136583923e-05
8.2,-0.15666666666666668,0.000834718427637833,-0.006708986358627055,-8.862748621361148e-05
8.2,-0.15333333333333335,0.0006574865284957182,-0.0067365256015659535,-8.989697729080036e-05
8.2,-0.15000000000000002,0.0004842522900785698,-0.006752919235669938,-9.073483584606944e-05
8.2,-0.14666666666666667,0.0003150034711274022,-0.006758426989712272,-9.115421637689794e-05
8.2,-0.14333333333333334,0.00014972811003854947,-0.006753307429378592,-9.116948545752873e-05
8.2,-0.14,-1.1585475848459315e-05,-0.006737817984637295,-9.07961139417023e-05
8.2,-0.13666666666666666,-0.00016894869094674636,-0.006712214977008687,-9.005057247481421e-05
8.2,-0.13333333333333336,-0.0003223726621018677,-0.006676753646731063,-8.895023025173182e-05
8.2,-0.13,-0.00047186823925417926,-0.006631688179827419,-8.751325695849173e-05
8.2,-0.12666666666666668,-0.0006174459960858053,-0.006577271735077406,-8.575852783793153e-05
8.2,-0.12333333333333334,-0.0007591162306502738,-0.00651375647089265,-8.370553182091838e-05
8.2,-0.12000000000000001,-0.0008968889659868168,-0.006441393572104435,-8.137428266687887e-05
8.2,-0.11666666666666667,-0.0010307739507173785,-0.006360433276657081,-7.878523305865844e-05
8.2,-0.11333333333333334,-0.001160780659628026,-0.0062711249022189205,-7.595919159892758e-05
8.2,-0.11,-0.0012869182942332816,-0.006173716872706967,-7.291724265662878e-05
8.2,-0.10666666666666667,-0.0014091957833254828,-0.00606845674473043,-6.968066901384385e-05
8.2,-0.10333333333333333,-0.0015276217835067732,-0.005955591233954446,-6.627087726502125e-05
8.2,-0.1,-0.0016422046797050296,-0.0058353662413861435,-6.27093259221279e-05
8.208333333333334,-0.2,0.0029860605080258146,-0.0046815722276579395,-2.6001122330373476e-05
