s,x,y,kappa
4.841402337228714603e-01,1.409157655316413682e-01,3.752567728366502098e-01,2.703643931818482393e+00
4.858096828046744586e-01,1.400807456813124852e-01,3.767023859782003825e-01,2.696939853406458365e+00
4.874791318864774570e-01,1.392392255733397310e-01,3.781442248846860754e-01,2.690271738159389692e+00
4.891485809682804553e-01,1.383912382740470626e-01,3.795822697679858138e-01,2.683639339841831895e+00
4.908180300500835092e-01,1.375368167671585928e-01,3.810165010819209219e-01,2.677042413814910038e+00
4.924874791318865075e-01,1.366759939571678129e-01,3.824468995183466502e-01,2.670480717039611207e+00
4.941569282136895058e-01,1.358088026654440672e-01,3.838734460063422116e-01,2.663954008072316970e+00
4.958263772954925042e-01,1.349352756298916045e-01,3.852961217099593605e-01,2.657462047063549715e+00
4.974958263772955025e-01,1.340554455046402693e-01,3.867149080259837390e-01,2.651004595756377480e+00
4.991652754590985008e-01,1.331693448591020346e-01,3.881297865820104165e-01,2.644581417483816033e+00
5.008347245409014992e-01,1.322770061788841600e-01,3.895407392337078556e-01,2.638192277167769717e+00
5.025041736227044975e-01,1.313784618654747494e-01,3.909477480626406543e-01,2.631836941316395340e+00
5.041736227045074958e-01,1.304737442352544297e-01,3.923507953744387877e-01,2.625515178020458418e+00
5.058430717863104942e-01,1.295628855192034745e-01,3.937498636966818011e-01,2.619226756950090884e+00
5.075125208681134925e-01,1.286459178626127853e-01,3.951449357768063164e-01,2.612971449351254360e+00
5.091819699499164908e-01,1.277228733247967318e-01,3.965359945800410735e-01,2.606749028041924543e+00
5.108514190317196002e-01,1.267937838788122107e-01,3.979230232873626205e-01,2.600559267408002917e+00
5.125208681135225985e-01,1.258586814111806729e-01,3.993060052934774284e-01,2.594401943398971788e+00
5.141903171953255969e-01,1.249175977216163830e-01,4.006849242048262649e-01,2.588276833523307285e+00
5.158597662771285952e-01,1.239705645227585779e-01,4.020597638376147698e-01,2.582183716843643229e+00
5.175292153589315935e-01,1.230176134399113413e-01,4.034305082158638478e-01,2.576122373971726720e+00
5.191986644407345919e-01,1.220587760109087400e-01,4.047971415694230912e-01,2.570092587063269374e+00
5.208681135225375902e-01,1.210940836867778064e-01,4.061596483315745854e-01,2.564094139813381634e+00
5.225375626043405886e-01,1.201235678300862503e-01,4.075180131378895454e-01,2.558126817449491774e+00
5.242070116861435869e-01,1.191472597149687562e-01,4.088722208242416278e-01,2.552190406725733052e+00
5.258764607679465852e-01,1.181651905270735409e-01,4.102222564248801939e-01,2.546284695917093277e+00
5.275459098497495836e-01,1.171773913633361031e-01,4.115681051706233107e-01,2.540409474813193125e+00
5.292153589315525819e-01,1.161838932322853540e-01,4.129097524867716973e-01,2.534564534712438366e+00
5.308848080133555802e-01,1.151847270564320680e-01,4.142471839898218544e-01,2.528749668418090124e+00
5.325542570951585786e-01,1.141799236668001594e-01,4.155803854886995774e-01,2.522964670226298889e+00
5.342237061769615769e-01,1.131695138043819215e-01,4.169093429821371655e-01,2.517209335920946423e+00
5.358931552587645752e-01,1.121535281216598928e-01,4.182340426559686408e-01,2.511483462768409503e+00
5.375626043405675736e-01,1.111319971859816291e-01,4.195544708792515176e-01,2.505786849514028969e+00
5.392320534223706829e-01,1.101049514705500915e-01,4.208706142078680323e-01,2.500119296366074551e+00
5.409015025041736813e-01,1.090724213585730490e-01,4.221824593803608638e-01,2.494480604992757034e+00
5.425709515859766796e-01,1.080344371498975775e-01,4.234899933120400695e-01,2.488870578521577226e+00
5.442404006677796779e-01,1.069910290490309335e-01,4.247932031006584896e-01,2.483289021520014295e+00
5.459098497495826763e-01,1.059422271711534247e-01,4.260920760210629710e-01,2.477735739994057163e+00
5.475792988313856746e-01,1.048880615474864358e-01,4.273865995200050172e-01,2.472210541385957416e+00
5.492487479131886730e-01,1.038285621110861812e-01,4.286767612236361269e-01,2.466713234552468492e+00
5.509181969949916713e-01,1.027637587136253916e-01,4.299625489250059052e-01,2.461243629773749220e+00
5.525876460767946696e-01,1.016936811105651067e-01,4.312439505921276117e-01,2.455801538730842726e+00
5.542570951585976680e-01,1.006183589714089166e-01,4.325209543596418293e-01,2.450386774507929299e+00
5.559265442404006663e-01,9.953782187451711005e-02,4.337935485306684824e-01,2.444999151579218655e+00
5.575959933222036646e-01,9.845209930828525968e-02,4.350617215744927990e-01,2.439638485802086976e+00
5.592654424040066630e-01,9.736122067199863561e-02,4.363254621244275766e-01,2.434304594409808065e+00
5.609348914858096613e-01,9.626521527528705824e-02,4.375847589766722612e-01,2.428997296002862960e+00
5.626043405676126596e-01,9.516411233617290411e-02,4.388396010902189115e-01,2.423716410538819588e+00
5.642737896494156580e-01,9.405794098721896590e-02,4.400899775809652414e-01,2.418461759330084782e+00
5.659432387312187673e-01,9.294673026462414722e-02,4.413358777281485290e-01,2.413233165024946114e+00
5.676126878130217657e-01,9.183050912295959156e-02,4.425772909621611961e-01,2.408030451613607958e+00
5.692821368948247640e-01,9.070930641962761387e-02,4.438142068745667967e-01,2.402853444404660088e+00
5.709515859766277623e-01,8.958315092692266390e-02,4.450466152077832138e-01,2.397701970028404794e+00
5.726210350584307607e-01,8.845207132863507071e-02,4.462745058561502498e-01,2.392575856425088965e+00
5.742904841402337590e-01,8.731609621350898409e-02,4.474978688696515383e-01,2.387474932830110141e+00
5.759599332220367573e-01,8.617525408616157068e-02,4.487166944441644545e-01,2.382399029776079313e+00
5.776293823038397557e-01,8.502957336171895752e-02,4.499309729242100819e-01,2.377347979079099893e+00
5.792988313856427540e-01,8.387908236172218757e-02,4.511406948049750398e-01,2.372321613826306574e+00
5.809682804674457524e-01,8.272380932190047387e-02,4.523458507248481197e-01,2.367319768374791522e+00
5.826377295492487507e-01,8.156378238961101146e-02,4.535464314661266649e-01,2.362342278340566981e+00
5.843071786310517490e-01,8.039902962215202120e-02,4.547424279551504078e-01,2.357388980588371208e+00
5.859766277128547474e-01,7.922957898575555546e-02,4.559338312619737321e-01,2.352459713222142756e+00
5.876460767946577457e-01,7.805545836037038054e-02,4.571206325951518989e-01,2.347554315580998363e+00
5.893155258764607440e-01,7.687669553729734040e-02,4.583028233024794007e-01,2.342672628228382070e+00
5.909849749582637424e-01,7.569331821900422697e-02,4.594803948699720531e-01,2.337814492943297129e+00
5.926544240400667407e-01,7.450535401916955069e-02,4.606533389206790008e-01,2.332979752711775490e+00
5.943238731218698501e-01,7.331283046210866627e-02,4.618216472140701523e-01,2.328168251717752213e+00
5.959933222036728484e-01,7.211577498492383054e-02,4.629853116430082127e-01,2.323379835336530697e+00
5.976627712854758467e-01,7.091421493678751187e-02,4.641443242332463637e-01,2.318614350125533186e+00
5.993322203672788451e-01,6.970817757879395338e-02,4.652986771424644230e-01,2.313871643815607726e+00
6.010016694490818434e-01,6.849769008411982218e-02,4.664483626590462118e-01,2.309151565302642872e+00
6.026711185308848417e-01,6.728277953818299906e-02,4.675933732008731303e-01,2.304453964639187280e+00
6.043405676126878401e-01,6.606347293880017457e-02,4.687337013141311681e-01,2.299778693026087950e+00
6.060100166944908384e-01,6.483979719634389016e-02,4.698693396721330684e-01,2.295125602804146681e+00
6.076794657762938368e-01,6.361177913389982896e-02,4.710002810741540369e-01,2.290494547445791618e+00
6.093489148580968351e-01,6.237944548742183071e-02,4.721265184442822171e-01,2.285885381546769679e+00
6.110183639398998334e-01,6.114282290588761437e-02,4.732480448302834874e-01,2.281297960817859405e+00
6.126878130217028318e-01,5.990193795145452166e-02,4.743648534024793029e-01,2.276732142076614895e+00
6.143572621035058301e-01,5.865681709961396983e-02,4.754769374526400805e-01,2.272187783239119518e+00
6.160267111853088284e-01,5.740748673934600865e-02,4.765842903928920737e-01,2.267664743311773812e+00
6.176961602671118268e-01,5.615397317327502913e-02,4.776869057546370700e-01,2.263162882383121133e+00
6.193656093489148251e-01,5.489630261782404985e-02,4.787847771874880198e-01,2.258682061615675973e+00
6.210350584307179345e-01,5.363450120336967636e-02,4.798778984582169893e-01,2.254222143237809117e+00
6.227045075125209328e-01,5.236859497439805278e-02,4.809662634497172684e-01,2.249782990535646565e+00
6.243739565943239311e-01,5.109860988965947426e-02,4.820498661599803003e-01,2.245364467845007983e+00
6.260434056761269295e-01,4.982457182232544191e-02,4.831287007010844348e-01,2.240966440543371796e+00
6.277128547579299278e-01,4.854650656093316419e-02,4.842027612973142103e-01,2.236588775042593458e+00
6.293823038397329261e-01,4.726443980895996683e-02,4.852720422847893178e-01,2.232231338780411356e+00
6.310517529215359245e-01,4.597839718419816091e-02,4.863365381113777253e-01,2.227894000211814607e+00
6.327212020033389228e-01,4.468840421951522646e-02,4.873962433350781387e-01,2.223576628801704480e+00
6.343906510851419212e-01,4.339448636301140166e-02,4.884511526230772560e-01,2.219279095017038905e+00
6.360601001669449195e-01,4.209666897893555443e-02,4.895012607499227841e-01,2.215001270319692406e+00
6.377295492487479178e-01,4.079497734886065180e-02,4.905465625953405184e-01,2.210743027159571827e+00
6.393989983305509162e-01,3.948943666823716281e-02,4.915870531475787231e-01,2.206504238963676201e+00
6.410684474123539145e-01,3.818007204826105727e-02,4.926227275005508055e-01,2.202284780129932340e+00
6.427378964941569128e-01,3.686690851749192810e-02,4.936535808511643419e-01,2.198084526020817719e+00
6.444073455759599112e-01,3.554997102305217094e-02,4.946796084970687124e-01,2.193903352956645403e+00
6.460767946577629095e-01,3.422928442558090950e-02,4.957008058422294750e-01,2.189741138203416870e+00
6.477462437395659078e-01,3.290487350273173239e-02,4.967171683920252878e-01,2.185597759968232356e+00
6.494156928213690172e-01,3.157676295321704824e-02,4.977286917473731087e-01,2.181473097395174587e+00
6.510851419031720155e-01,3.024497738932421451e-02,4.987353716136007087e-01,2.177367030551189853e+00
6.527545909849750139e-01,2.890954134065645137e-02,4.997372037951627877e-01,2.173279440421822528e+00
6.544240400667780122e-01,2.757047925901495375e-02,5.007341841885329936e-01,2.169210208907921267e+00
6.560934891485810105e-01,2.622781550894342020e-02,5.017263087940576627e-01,2.165159218810005726e+00
6.577629382303840089e-01,2.488157437601006342e-02,5.027135737044650110e-01,2.161126353828013436e+00
6.594323873121870072e-01,2.353178006501592534e-02,5.036959751065543944e-01,2.157111498552368278e+00
6.611018363939900055e-01,2.217845669540667586e-02,5.046735092869926165e-01,2.153114538452736149e+00
6.627712854757930039e-01,2.082162831145588713e-02,5.056461726177081673e-01,2.149135359879448703e+00
6.644407345575960022e-01,1.946131886983740178e-02,5.066139615726263923e-01,2.145173850045669184e+00
6.661101836393990006e-01,1.809755225290462025e-02,5.075768727085339105e-01,2.141229897031504237e+00
6.677796327212019989e-01,1.673035225663884948e-02,5.085349026816263773e-01,2.137303389766637363e+00
6.694490818030049972e-01,1.535974260199956219e-02,5.094880482307759806e-01,2.133394218032828693e+00
6.711185308848079956e-01,1.398574692492796437e-02,5.104363061915030420e-01,2.129502272448443811e+00
6.727879799666109939e-01,1.260838878642666153e-02,5.113796734807527500e-01,2.125627444469917471e+00
6.744574290484139922e-01,1.122769166260130513e-02,5.123181471111781793e-01,2.121769626376452056e+00
6.761268781302171016e-01,9.843678955895123275e-03,5.132517241738653313e-01,2.117928711272497821e+00
6.777963272120200999e-01,8.456373983261083332e-03,5.141804018558056022e-01,2.114104593071030269e+00
6.794657762938230983e-01,7.065799989045611247e-03,5.151041774197618883e-01,2.110297166497439925e+00
6.811352253756260966e-01,5.671980133075505554e-03,5.160230482222515347e-01,2.106506327072887430e+00
6.828046744574290949e-01,4.274937500483613241e-03,5.169370116978589946e-01,2.102731971115710419e+00
6.844741235392320933e-01,2.874695097581685815e-03,5.178460653652328105e-01,2.098973995731324926e+00
6.861435726210350916e-01,1.471275849543582370e-03,5.187502068305510639e-01,2.095232298803716198e+00
6.878130217028380899e-01,6.470260843516233780e-05,5.196494337741163205e-01,2.091506778995415150e+00
6.894824707846410883e-01,-1.345001855231494313e-03,5.205437439637508046e-01,2.087797335734068671e+00
6.911519198664440866e-01,-2.757814847531203997e-03,5.214331352463832392e-01,2.084103869210008231e+00
6.928213689482470850e-01,-4.173713749316294679e-03,5.223176055445587496e-01,2.080426280371253878e+00
6.944908180300500833e-01,-5.592676021590131143e-03,5.231971528652094028e-01,2.076764470912776162e+00
6.961602671118530816e-01,-7.014679201478165108e-03,5.240717752925887485e-01,2.073118343273415931e+00
6.978297161936560800e-01,-8.439700900663166944e-03,5.249414709851583094e-01,2.069487800630819052e+00
6.994991652754590783e-01,-9.867718808216253620e-03,5.258062381801900109e-01,2.065872746892905898e+00
7.011686143572620766e-01,-1.129871069128516627e-02,5.266660751948432084e-01,2.062273086691131851e+00
7.028380634390650750e-01,-1.273265439042369634e-02,5.275209804175644557e-01,2.058688725378043927e+00
7.045075125208681843e-01,-1.416952782181632974e-02,5.283709523117180451e-01,2.055119569019372872e+00
7.061769616026711827e-01,-1.560930897764519452e-02,5.292159894160380906e-01,2.051565524387688910e+00
7.078464106844741810e-01,-1.705197592669678922e-02,5.300560903456106310e-01,2.048026498955897168e+00
7.095158597662771793e-01,-1.849750681109694692e-02,5.308912537855701164e-01,2.044502400893832839e+00
7.111853088480801777e-01,-1.994587984761096722e-02,5.317214784932504656e-01,2.040993139061295647e+00
7.128547579298831760e-01,-2.139707332763871039e-02,5.325467632979731247e-01,2.037498623002165665e+00
7.145242070116861743e-01,-2.285106561699366823e-02,5.333671071004487674e-01,2.034018762938735403e+00
7.161936560934891727e-01,-2.430783515632096992e-02,5.341825088734573068e-01,2.030553469765592034e+00
7.178631051752921710e-01,-2.576736045953859772e-02,5.349929676586334670e-01,2.027102655045073920e+00
7.195325542570951693e-01,-2.722962011385198292e-02,5.357984825662902573e-01,2.023666231001547633e+00
7.212020033388981677e-01,-2.869459277989397719e-02,5.365990527755412076e-01,2.020244110515633018e+00
7.228714524207011660e-01,-3.016225719148382320e-02,5.373946775336796433e-01,2.016836207118774649e+00
7.245409015025041644e-01,-3.163259215538756497e-02,5.381853561555642873e-01,2.013442434987847918e+00
7.262103505843071627e-01,-3.310557655107976976e-02,5.389710880230138557e-01,2.010062708939811760e+00
7.278797996661101610e-01,-3.458118933050784854e-02,5.397518725842069820e-01,2.006696944426404450e+00
7.295492487479131594e-01,-3.605940951785668869e-02,5.405277093530921340e-01,2.003345057528874484e+00
7.312186978297162687e-01,-3.754021620931565634e-02,5.412985979088015265e-01,2.000006964952766531e+00
7.328881469115192671e-01,-3.902358857284658755e-02,5.420645378950750271e-01,1.996682584022730023e+00
7.345575959933222654e-01,-4.050950584795603299e-02,5.428255290196923877e-01,1.993371832677385491e+00
7.362270450751252637e-01,-4.199794734546360292e-02,5.435815710539089185e-01,1.990074629464224643e+00
7.378964941569282621e-01,-4.348889244727198455e-02,5.443326638318927158e-01,1.986790893534554847e+00
7.395659432387312604e-01,-4.498232060615276612e-02,5.450788072502029680e-01,1.983520544638475380e+00
7.412353923205342587e-01,-4.647821134550816913e-02,5.458200012672205226e-01,1.980263503119909396e+00
7.429048414023372571e-01,-4.797654425915490878e-02,5.465562459026319653e-01,1.977019689911664324e+00
7.445742904841402554e-01,-4.947729901110092116e-02,5.472875412369014869e-01,1.973789026530537338e+00
7.462437395659432537e-01,-5.098045533532453988e-02,5.480138874107530755e-01,1.970571435072458133e+00
7.479131886477462521e-01,-5.248599303555499807e-02,5.487352846246630333e-01,1.967366838207676549e+00
7.495826377295492504e-01,-5.399389198505366583e-02,5.494517331383560466e-01,1.964175159175985508e+00
7.512520868113522488e-01,-5.550413212639717514e-02,5.501632332703133565e-01,1.960996321781983687e+00
7.529215358931552471e-01,-5.701669347126195331e-02,5.508697853972867042e-01,1.957830250390379945e+00
7.545909849749582454e-01,-5.853155610020822214e-02,5.515713899538197129e-01,1.954676869921333049e+00
7.562604340567612438e-01,-6.004870016246676573e-02,5.522680474317790411e-01,1.951536105845836921e+00
7.579298831385642421e-01,-6.156810587572622562e-02,5.529597583798923077e-01,1.948407884181133198e+00
7.595993322203673515e-01,-6.308975352549027471e-02,5.536465234021472615e-01,1.945292131486479059e+00
7.612687813021703498e-01,-6.461362346491029973e-02,5.543283431573980957e-01,1.942188774858605527e+00
7.629382303839733481e-01,-6.613969611553054129e-02,5.550052183614678780e-01,1.939097741926575136e+00
7.646076794657763465e-01,-6.766795196650661481e-02,5.556771497852298625e-01,1.936018960847763593e+00
7.662771285475793448e-01,-6.919837157439077957e-02,5.563441382541649549e-01,1.932952360303470618e+00
7.679465776293823431e-01,-7.073093556278314820e-02,5.570061846475526934e-01,1.929897869494666240e+00
7.696160267111853415e-01,-7.226562462078874038e-02,5.576632898942217587e-01,1.926855418138595288e+00
7.712854757929883398e-01,-7.380241950520628758e-02,5.583154549788219567e-01,1.923824936462830149e+00
7.729549248747913381e-01,-7.534130103979533311e-02,5.589626809400378704e-01,1.920806355201402971e+00
7.746243739565943365e-01,-7.688225011465636693e-02,5.596049688690503121e-01,1.917799605590884804e+00
7.762938230383973348e-01,-7.842524768417766245e-02,5.602423199036271617e-01,1.914804619367476146e+00
7.779632721202003331e-01,-7.997027476910509303e-02,5.608747352342972059e-01,1.911821328761307059e+00
7.796327212020033315e-01,-8.151731245706791973e-02,5.615022161062884765e-01,1.908849666491849284e+00
7.813021702838063298e-01,-8.306634190071408852e-02,5.621247638142319314e-01,1.905889565764987470e+00
7.829716193656093282e-01,-8.461734431541574619e-02,5.627423796951678270e-01,1.902940960270388615e+00
7.846410684474123265e-01,-8.617030098399913740e-02,5.633550651433378853e-01,1.900003784174179922e+00
7.863105175292154359e-01,-8.772519325442618143e-02,5.639628216035015296e-01,1.897077972116426370e+00
7.879799666110184342e-01,-8.928200253601327463e-02,5.645656505590361807e-01,1.894163459209592393e+00
7.896494156928214325e-01,-9.084071030480503350e-02,5.651635535492479656e-01,1.891260181030916199e+00
7.913188647746244309e-01,-9.240129810169057933e-02,5.657565321639066447e-01,1.888368073619697274e+00
7.929883138564274292e-01,-9.396374752778652306e-02,5.663445880281916534e-01,1.885487073476376674e+00
7.946577629382304275e-01,-9.552804025135230859e-02,5.669277228257973977e-01,1.882617117554049591e+00
7.963272120200334259e-01,-9.709415800322476753e-02,5.675059382842776445e-01,1.879758143257591385e+00
7.979966611018364242e-01,-9.866208257509756496e-02,5.680792361692055259e-01,1.876910088440915558e+00
7.996661101836394225e-01,-1.002317958258666097e-01,5.686476183064144152e-01,1.874072891399012120e+00
8.013355592654424209e-01,-1.018032796726113659e-01,5.692110865510684459e-01,1.871246490870026147e+00
8.030050083472454192e-01,-1.033765160985892356e-01,5.697696428159089166e-01,1.868430826026312719e+00
8.046744574290484175e-01,-1.049514871477693623e-01,5.703232890524589926e-01,1.865625836474251509e+00
8.063439065108514159e-01,-1.065281749257278032e-01,5.708720272543365004e-01,1.862831462249968206e+00
8.080133555926544142e-01,-1.081065616023116349e-01,5.714158594675489145e-01,1.860047643813973695e+00
8.096828046744574126e-01,-1.096866294054536367e-01,5.719547877679433956e-01,1.857274322051480908e+00
8.113522537562604109e-01,-1.112683606290292976e-01,5.724888142909893007e-01,1.854511438263808154e+00
8.130217028380634092e-01,-1.128517376233958980e-01,5.730179411964392289e-01,1.851758934170812942e+00
8.146911519198665186e-01,-1.144367428050416247e-01,5.735421707056322926e-01,1.849016751901260136e+00
8.163606010016695169e-01,-1.160233586462897648e-01,5.740615050621017401e-01,1.846284833995797570e+00
8.180300500834725153e-01,-1.176115676851534342e-01,5.745759465705964075e-01,1.843563123397301329e+00
8.196994991652755136e-01,-1.192013525153725745e-01,5.750854975580552697e-01,1.840851563453659079e+00
8.213689482470785119e-01,-1.207926957952976943e-01,5.755901604096935742e-01,1.838150097908821001e+00
8.230383973288815103e-01,-1.223855802398613746e-01,5.760899375369180619e-01,1.835458670904402956e+00
8.247078464106845086e-01,-1.239799886260556094e-01,5.765848314002252062e-01,1.832777226972936102e+00
8.263772954924875069e-01,-1.255759037901648389e-01,5.770748444983575531e-01,1.830105711036258631e+00
8.280467445742905053e-01,-1.271733086262523127e-01,5.775599793621690736e-01,1.827444068403131672e+00
8.297161936560935036e-01,-1.287721860912285909e-01,5.780402385770655460e-01,1.824792244762889704e+00
8.313856427378965019e-01,-1.303725191966296215e-01,5.785156247477751812e-01,1.822150186187194265e+00
8.330550918196995003e-01,-1.319742910169552919e-01,5.789861405354741475e-01,1.819517839121772562e+00
8.347245409015024986e-01,-1.335774846830949103e-01,5.794517886293160114e-01,1.816895150387210611e+00
8.363939899833054969e-01,-1.351820833837238389e-01,5.799125717528799129e-01,1.814282067174941782e+00
8.380634390651084953e-01,-1.367880703691105038e-01,5.803684926825224411e-01,1.811678537041855108e+00
8.397328881469114936e-01,-1.383954289440793295e-01,5.808195542153382629e-01,1.809084507911389750e+00
8.414023372287146030e-01,-1.400041424724433325e-01,5.812657591902044008e-01,1.806499928067816008e+00
8.430717863105176013e-01,-1.416141943777166623e-01,5.817071104922579838e-01,1.803924746152786529e+00
8.447412353923205997e-01,-1.432255681379276113e-01,5.821436110283523258e-01,1.801358911165366061e+00
8.464106844741235980e-01,-1.448382472893275930e-01,5.825752637454992833e-01,1.798802372456849152e+00
8.480801335559265963e-01,-1.464522154273276422e-01,5.830020716366396405e-01,1.796255079727265391e+00
8.497495826377295947e-01,-1.480674562017191276e-01,5.834240377172151826e-01,1.793716983025217981e+00
8.514190317195325930e-01,-1.496839533190753857e-01,5.838411650376460482e-01,1.791188032743560310e+00
8.530884808013355913e-01,-1.513016905446339655e-01,5.842534566941413043e-01,1.788668179615432008e+00
8.547579298831385897e-01,-1.529206516987553777e-01,5.846609158109959958e-01,1.786157374713439383e+00
8.564273789649415880e-01,-1.545408206571777798e-01,5.850635455422951159e-01,1.783655569446655820e+00
8.580968280467445863e-01,-1.561621813519004642e-01,5.854613490773175055e-01,1.781162715557303100e+00
8.597662771285475847e-01,-1.577847177722888627e-01,5.858543296476911300e-01,1.778678765117344129e+00
8.614357262103505830e-01,-1.594084139620602358e-01,5.862424905114853591e-01,1.776203670527426004e+00
8.631051752921535813e-01,-1.610332540199498341e-01,5.866258349574103859e-01,1.773737384513753401e+00
8.647746243739565797e-01,-1.626592221000162652e-01,5.870043663072894713e-01,1.771279860125201555e+00
8.664440734557595780e-01,-1.642863024118772219e-01,5.873780879183686521e-01,1.768831050730491850e+00
8.681135225375625764e-01,-1.659144792205552721e-01,5.877470031834612918e-01,1.766390910015616988e+00
8.697829716193656857e-01,-1.675437368447209863e-01,5.881111155211755648e-01,1.763959391982165226e+00
8.714524207011686840e-01,-1.691740596575463662e-01,5.884704283817253634e-01,1.761536450944222620e+00
8.731218697829716824e-01,-1.708054320865556586e-01,5.888249452468935496e-01,1.759122041525853719e+00
8.747913188647746807e-01,-1.724378386134334806e-01,5.891746696297305297e-01,1.756716118658632642e+00
8.764607679465776791e-01,-1.740712637741085034e-01,5.895196050760834749e-01,1.754318637579043383e+00
8.781302170283806774e-01,-1.757056921584069231e-01,5.898597551633881775e-01,1.751929553826138131e+00
8.797996661101836757e-01,-1.773411084092136325e-01,5.901951234960076675e-01,1.749548823239482687e+00
8.814691151919866741e-01,-1.789774972228176664e-01,5.905257137083552710e-01,1.747176401956476166e+00
8.831385642737896724e-01,-1.806148433487329563e-01,5.908515294646690119e-01,1.744812246409985335e+00
8.848080133555926707e-01,-1.822531315895149218e-01,5.911725744587268405e-01,1.742456313325993156e+00
8.864774624373956691e-01,-1.838923468005748407e-01,5.914888524135689662e-01,1.740108559721279313e+00
8.881469115191986674e-01,-1.855324738899969128e-01,5.918003670812183037e-01,1.737768942901114722e+00
8.898163606010016657e-01,-1.871734978183567655e-01,5.921071222424086899e-01,1.735437420456973134e+00
8.914858096828046641e-01,-1.888154035985398216e-01,5.924091217063135462e-01,1.733113950264273173e+00
8.931552587646076624e-01,-1.904581762955633584e-01,5.927063693102895270e-01,1.730798490480125906e+00
8.948247078464106607e-01,-1.921018010264374798e-01,5.929988689199280349e-01,1.728490999541091533e+00
8.964941569282137701e-01,-1.937462629598954433e-01,5.932866244280783352e-01,1.726191436161019555e+00
8.981636060100167684e-01,-1.953915473162447791e-01,5.935696397547864933e-01,1.723899759328849424e+00
8.998330550918197668e-01,-1.970376393672256532e-01,5.938479188473024806e-01,1.721615928306420518e+00
9.015025041736227651e-01,-1.986845244358358409e-01,5.941214656798363691e-01,1.719339902626327188e+00
9.031719532554257635e-01,-2.003321878961568936e-01,5.943902842533214104e-01,1.717071642089784689e+00
9.048414023372287618e-01,-2.019806151731829702e-01,5.946543785951806660e-01,1.714811106764518422e+00
9.065108514190317601e-01,-2.036297917426489468e-01,5.949137527591006336e-01,1.712558256982668503e+00
9.081803005008347585e-01,-2.052797031308595255e-01,5.951684108248097571e-01,1.710313053338717859e+00
9.098497495826377568e-01,-2.069303349145210635e-01,5.954183568978638208e-01,1.708075456687427662e+00
9.115191986644407551e-01,-2.085816727205465626e-01,5.956635951091876491e-01,1.705845428141817388e+00
9.131886477462437535e-01,-2.102337022258503052e-01,5.959041296144625965e-01,1.703622929071154424e+00
9.148580968280467518e-01,-2.118864091572769670e-01,5.961399645948357584e-01,1.701407921098907705e+00
9.165275459098497501e-01,-2.135397792913991954e-01,5.963711042563821785e-01,1.699200366100774184e+00
9.181969949916527485e-01,-2.151937984543511040e-01,5.965975528298923525e-01,1.697000226202711293e+00
9.198664440734557468e-01,-2.168484525216649861e-01,5.968193145706980340e-01,1.694807463778985168e+00
9.215358931552587451e-01,-2.185037274181079459e-01,5.970363937585047021e-01,1.692622041450231540e+00
9.232053422370617435e-01,-2.201596091175221925e-01,5.972487946972399042e-01,1.690443922081538375e+00
9.248747913188648528e-01,-2.218160836426625038e-01,5.974565217149123697e-01,1.688273068780541619e+00
9.265442404006678512e-01,-2.234731370650381299e-01,5.976595791634896626e-01,1.686109444895539600e+00
9.282136894824708495e-01,-2.251307555047533659e-01,5.978579714187933769e-01,1.683953014013622296e+00
9.298831385642738478e-01,-2.267889251300514997e-01,5.980517028766624277e-01,1.681803739958958488e+00
9.315525876460768462e-01,-2.284476321571955737e-01,5.982407779528767788e-01,1.679661586790937022e+00
9.332220367278798445e-01,-2.301068628509823077e-01,5.984252010914909992e-01,1.677526518802028743e+00
9.348914858096828429e-01,-2.317666035241755795e-01,5.986049767598969895e-01,1.675398500516176892e+00
9.365609348914858412e-01,-2.334268405373472466e-01,5.987801094487337217e-01,1.673277496687007426e+00
9.382303839732888395e-01,-2.350875602987235469e-01,5.989506036719103310e-01,1.671163472296055108e+00
9.398998330550918379e-01,-2.367487492636181079e-01,5.991164639605295328e-01,1.669056392551193202e+00
9.415692821368948362e-01,-2.384103939340377343e-01,5.992776948583100616e-01,1.666956222884995453e+00
9.432387312186978345e-01,-2.400724808600322724e-01,5.994343009437566039e-01,1.664862928952318244e+00
9.449081803005008329e-01,-2.417349966387330740e-01,5.995862868190368067e-01,1.662776476628960998e+00
9.465776293823038312e-01,-2.433979279141652574e-01,5.997336571096399949e-01,1.660696832009984858e+00
9.482470784641068295e-01,-2.450612613761192493e-01,5.998764164476508842e-01,1.658623961408466574e+00
9.499165275459098279e-01,-2.467249837607158880e-01,6.000145694818965758e-01,1.656557831353499211e+00
9.515859766277129372e-01,-2.483890818515495647e-01,6.001481209013174167e-01,1.654498408587963931e+00
9.532554257095159356e-01,-2.500535424785148564e-01,6.002770754187477520e-01,1.652445660067346722e+00
9.549248747913189339e-01,-2.517183525165945790e-01,6.004014377501430966e-01,1.650399552958586424e+00
9.565943238731219322e-01,-2.533834988860713677e-01,6.005212126184180654e-01,1.648360054638288608e+00
9.582637729549249306e-01,-2.550489685546017959e-01,6.006364047991168409e-01,1.646327132690157624e+00
9.599332220367279289e-01,-2.567147485354630554e-01,6.007470190910516594e-01,1.644300754904119310e+00
9.616026711185309273e-01,-2.583808258852725026e-01,6.008530602663156861e-01,1.642280889275675726e+00
9.632721202003339256e-01,-2.600471877072975668e-01,6.009545331450010242e-01,1.640267504002836274e+00
