s,x,y,kappa
4.808013355592654636e-01,-4.410163982564451607e-02,3.837107508301179082e-01,1.976308979005079625e+00
4.824707846410684620e-01,-4.516064624414949796e-02,3.850013177965672662e-01,1.975766169096045743e+00
4.841402337228714603e-01,-4.622390374857469203e-02,3.862883846834326840e-01,1.975195407416522553e+00
4.858096828046744586e-01,-4.729139954790585743e-02,3.875719385047717847e-01,1.974597120020680663e+00
4.874791318864774570e-01,-4.836312075601530841e-02,3.888519663739076759e-01,1.973971722637656523e+00
4.891485809682804553e-01,-4.943905439417584785e-02,3.901284555044620683e-01,1.973319621026802251e+00
4.908180300500835092e-01,-5.051918739245354895e-02,3.914013932100852688e-01,1.972641211401895633e+00
4.924874791318865075e-01,-5.160350659140323232e-02,3.926707669045743643e-01,1.971936880810359449e+00
4.941569282136895058e-01,-5.269199874199286676e-02,3.939365640998830909e-01,1.971207007592706395e+00
4.958263772954925042e-01,-5.378465050958684823e-02,3.951987724090302856e-01,1.970451961582989187e+00
4.974958263772955025e-01,-5.488144847593553338e-02,3.964573795466607709e-01,1.969672104435681081e+00
4.991652754590985008e-01,-5.598237913806408672e-02,3.977123733258716154e-01,1.968867790086987313e+00
5.008347245409014992e-01,-5.708742891085465815e-02,3.989637416595055441e-01,1.968039364995250784e+00
5.025041736227044975e-01,-5.819658413172690975e-02,4.002114725640517623e-01,1.967187168294329824e+00
5.041736227045074958e-01,-5.930983105598005428e-02,4.014555541521870885e-01,1.966311532356868064e+00
5.058430717863104942e-01,-6.042715586462571453e-02,4.026959746405585072e-01,1.965412782778176215e+00
5.075125208681134925e-01,-6.154854466194095014e-02,4.039327223450498439e-01,1.964491238809792595e+00
5.091819699499164908e-01,-6.267398347753344590e-02,4.051657856815564229e-01,1.963547213574098338e+00
5.108514190317196002e-01,-6.380345826988491342e-02,4.063951531686270657e-01,1.962581014224614506e+00
5.125208681135225985e-01,-6.493695492423613713e-02,4.076208134231262270e-01,1.961592942303343801e+00
5.141903171953255969e-01,-6.607445925770522033e-02,4.088427551648630143e-01,1.960583293824938789e+00
5.158597662771285952e-01,-6.721595701812566048e-02,4.100609672134522543e-01,1.959552359575906566e+00
5.175292153589315935e-01,-6.836143388549871525e-02,4.112754384884179659e-01,1.958500425307682535e+00
5.191986644407345919e-01,-6.951087547661220778e-02,4.124861580133042938e-01,1.957427771827995544e+00
5.208681135225375902e-01,-7.066426734029129797e-02,4.136931149080219083e-01,1.956334675370330789e+00
5.225375626043405886e-01,-7.182159496576326352e-02,4.148962983977153574e-01,1.955221407558687563e+00
5.242070116861435869e-01,-7.298284377887100105e-02,4.160956978063270473e-01,1.954088235727286849e+00
5.258764607679465852e-01,-7.414799914400527214e-02,4.172913025573593004e-01,1.952935423058007824e+00
5.275459098497495836e-01,-7.531704636890412807e-02,4.184831021783480542e-01,1.951763228642632964e+00
5.292153589315525819e-01,-7.648997070229693329e-02,4.196710862962146904e-01,1.950571907728015253e+00
5.308848080133555802e-01,-7.766675733549574523e-02,4.208552446376377931e-01,1.949361711845106093e+00
5.325542570951585786e-01,-7.884739140495340692e-02,4.220355670307000540e-01,1.948132888911262572e+00
5.342237061769615769e-01,-8.003185799439045678e-02,4.232120434060206993e-01,1.946885683341384565e+00
5.358931552587645752e-01,-8.122014213346019640e-02,4.243846637933879617e-01,1.945620336231160374e+00
5.375626043405675736e-01,-8.241222880001124185e-02,4.255534183230552658e-01,1.944337085449477476e+00
5.392320534223706829e-01,-8.360810292159973067e-02,4.267182972260866736e-01,1.943036165744707722e+00
5.409015025041736813e-01,-8.480774937664581348e-02,4.278792908342499701e-01,1.941717808853914651e+00
5.425709515859766796e-01,-8.601115299574611794e-02,4.290363895801231897e-01,1.940382243603882007e+00
5.442404006677796779e-01,-8.721829856273739801e-02,4.301895839968812307e-01,1.939029696012402715e+00
5.459098497495826763e-01,-8.842917081531398438e-02,4.313388647174861146e-01,1.937660389392875437e+00
5.475792988313856746e-01,-8.964375444661495940e-02,4.324842224751778152e-01,1.936274544435407918e+00
5.492487479131886730e-01,-9.086203410636417566e-02,4.336256481033778920e-01,1.934872379292853273e+00
5.509181969949916713e-01,-9.208399440198428154e-02,4.347631325355673648e-01,1.933454109663152787e+00
5.525876460767946696e-01,-9.330961989970627812e-02,4.358966668051637572e-01,1.932019948867829129e+00
5.542570951585976680e-01,-9.453889512567024977e-02,4.370262420453931429e-01,1.930570107926796286e+00
5.559265442404006663e-01,-9.577180456702089062e-02,4.381518494891611937e-01,1.929104795629646096e+00
5.575959933222036646e-01,-9.700833267299530105e-02,4.392734804689207295e-01,1.927624218603553929e+00
5.592654424040066630e-01,-9.824846385600380372e-02,4.403911264165360495e-01,1.926128581377956950e+00
5.609348914858096613e-01,-9.949218249270515291e-02,4.415047788631442649e-01,1.924618086446131304e+00
5.626043405676126596e-01,-1.007394729250739585e-01,4.426144294390149669e-01,1.923092934323802350e+00
5.642737896494156580e-01,-1.019903194614610320e-01,4.437200698734052873e-01,1.921553323604915153e+00
5.659432387312187673e-01,-1.032447063776075341e-01,4.448216919943553394e-01,1.919999451015257153e+00
5.676126878130217657e-01,-1.045026179172546393e-01,4.459192877279131162e-01,1.918431511468962292e+00
5.692821368948247640e-01,-1.057640382938158374e-01,4.470128490988710679e-01,1.916849698107124134e+00
5.709515859766277623e-01,-1.070289516913324329e-01,4.481023682305034783e-01,1.915254202344636392e+00
5.726210350584307607e-01,-1.082973422653940726e-01,4.491878373442569350e-01,1.913645213914956011e+00
5.742904841402337590e-01,-1.095691941441588463e-01,4.502692487595888471e-01,1.912022920911136792e+00
5.759599332220367573e-01,-1.108444914292076172e-01,4.513465948935697636e-01,1.910387509826792618e+00
5.776293823038397557e-01,-1.121232181953336488e-01,4.524198682589186116e-01,1.908739165608134947e+00
5.792988313856427540e-01,-1.134053584937232684e-01,4.534890614670099018e-01,1.907078071660491814e+00
5.809682804674457524e-01,-1.146908963524181230e-01,4.545541672269427513e-01,1.905404409888838302e+00
5.826377295492487507e-01,-1.159798157768140020e-01,4.556151783446505399e-01,1.903718360735315862e+00
5.843071786310517490e-01,-1.172721007485999639e-01,4.566720877196463468e-01,1.902020103232751724e+00
5.859766277128547474e-01,-1.185677352301979237e-01,4.577248883499979160e-01,1.900309814990405188e+00
5.876460767946577457e-01,-1.198667031650864495e-01,4.587735733312237607e-01,1.898587672229069323e+00
5.893155258764607440e-01,-1.211689884757988916e-01,4.598181358516068573e-01,1.896853849839989392e+00
5.909849749582637424e-01,-1.224745750670153954e-01,4.608585691952022390e-01,1.895108521382717903e+00
5.926544240400667407e-01,-1.237834468285292366e-01,4.618948667447685397e-01,1.893351859085312894e+00
5.943238731218698501e-01,-1.250955876308448567e-01,4.629270219733547242e-01,1.891584033924318620e+00
5.959933222036728484e-01,-1.264109813305486218e-01,4.639550284508996980e-01,1.889805215594666965e+00
5.976627712854758467e-01,-1.277296117711004264e-01,4.649788798438749815e-01,1.888015572530580499e+00
5.993322203672788451e-01,-1.290514627786600033e-01,4.659985699070765541e-01,1.886215271976121377e+00
6.010016694490818434e-01,-1.303765181710062893e-01,4.670140924959782502e-01,1.884404479917192399e+00
6.026711185308848417e-01,-1.317047617501674039e-01,4.680254415534730872e-01,1.882583361182689208e+00
6.043405676126878401e-01,-1.330361773097874512e-01,4.690326111198788728e-01,1.880752079391819986e+00
6.060100166944908384e-01,-1.343707486320188105e-01,4.700355953263680164e-01,1.878910797008168654e+00
6.076794657762938368e-01,-1.357084594896055263e-01,4.710343883966254808e-01,1.877059675339440181e+00
6.093489148580968351e-01,-1.370492936475627421e-01,4.720289846479338025e-01,1.875198874541320171e+00
6.110183639398998334e-01,-1.383932348619193731e-01,4.730193784874692220e-01,1.873328553648495154e+00
6.126878130217028318e-01,-1.397402668828447159e-01,4.740055644157594172e-01,1.871448870562829159e+00
6.143572621035058301e-01,-1.410903734538578036e-01,4.749875370237445771e-01,1.869559982078164984e+00
6.160267111853088284e-01,-1.424435383124932064e-01,4.759652909922075792e-01,1.867662043890205181e+00
6.176961602671118268e-01,-1.437997451936663673e-01,4.769388210957504759e-01,1.865755210581331758e+00
6.193656093489148251e-01,-1.451589778251907714e-01,4.779081221936174462e-01,1.863839635675948569e+00
6.210350584307179345e-01,-1.465212199360589884e-01,4.788731892420091119e-01,1.861915471580169568e+00
6.227045075125209328e-01,-1.478864552487235140e-01,4.798340172793627567e-01,1.859982869663881599e+00
6.243739565943239311e-01,-1.492546674870661727e-01,4.807906014382577475e-01,1.858041980203038568e+00
6.260434056761269295e-01,-1.506258403735073192e-01,4.817429369388712690e-01,1.856092952417408570e+00
6.277128547579299278e-01,-1.519999576284428999e-01,4.826910190862981342e-01,1.854135934486294657e+00
6.293823038397329261e-01,-1.533770029763428522e-01,4.836348432795396501e-01,1.852171073507940413e+00
6.310517529215359245e-01,-1.547569601406842132e-01,4.845744050010344361e-01,1.850198515552735845e+00
6.327212020033389228e-01,-1.561398128464425439e-01,4.855096998193240698e-01,1.848218405651733898e+00
6.343906510851419212e-01,-1.575255448240655276e-01,4.864407233945097220e-01,1.846230887773813834e+00
6.360601001669449195e-01,-1.589141398057176413e-01,4.873674714699514632e-01,1.844236104865371040e+00
6.377295492487479178e-01,-1.603055815270341689e-01,4.882899398737136631e-01,1.842234198844206805e+00
6.393989983305509162e-01,-1.616998537296759908e-01,4.892081245215600949e-01,1.840225310587386920e+00
6.410684474123539145e-01,-1.630969401616111092e-01,4.901220214158957256e-01,1.838209579937138960e+00
6.427378964941569128e-01,-1.644968245753260228e-01,4.910316266408458752e-01,1.836187145722019132e+00
6.444073455759599112e-01,-1.658994907302884514e-01,4.919369363651217575e-01,1.834158145744637869e+00
6.460767946577629095e-01,-1.673049223940322461e-01,4.928379468424352594e-01,1.832122716780223870e+00
6.477462437395659078e-01,-1.687131033430597782e-01,4.937346544116115732e-01,1.830080994576469111e+00
6.494156928213690172e-01,-1.701240173614311235e-01,4.946270554923142271e-01,1.828033113870202397e+00
6.510851419031720155e-01,-1.715376482426226035e-01,4.955151465869134797e-01,1.825979208379273633e+00
6.527545909849750139e-01,-1.729539797902177878e-01,4.963989242802022694e-01,1.823919410803140240e+00
6.544240400667780122e-01,-1.743729958185246953e-01,4.972783852389834891e-01,1.821853852823839270e+00
6.560934891485810105e-01,-1.757946801536585946e-01,4.981535262125849628e-01,1.819782665103507391e+00
6.577629382303840089e-01,-1.772190166331570338e-01,4.990243440305242584e-01,1.817705977292187747e+00
6.594323873121870072e-01,-1.786459891067394556e-01,4.998908356023853417e-01,1.815623918027196915e+00
6.611018363939900055e-01,-1.800755814371624852e-01,5.007529979179126123e-01,1.813536614931773983e+00
6.627712854757930039e-01,-1.815077775007830352e-01,5.016108280465517710e-01,1.811444194615711600e+00
6.644407345575960022e-01,-1.829425611881152491e-01,5.024643231369884111e-01,1.809346782675918419e+00
6.661101836393990006e-01,-1.843799164043808114e-01,5.033134804166871090e-01,1.807244503696928017e+00
6.677796327212019989e-01,-1.858198270700539279e-01,5.041582971914311262e-01,1.805137481251374520e+00
6.694490818030049972e-01,-1.872622771213982018e-01,5.049987708448587798e-01,1.803025837900422923e+00
6.711185308848079956e-01,-1.887072505109996245e-01,5.058348988380024780e-01,1.800909695194191418e+00
6.727879799666109939e-01,-1.901547312082907670e-01,5.066666787088275337e-01,1.798789173672151742e+00
6.744574290484139922e-01,-1.916047032000701977e-01,5.074941080717680908e-01,1.796664392863529969e+00
6.761268781302171016e-01,-1.930571504910152114e-01,5.083171846172652719e-01,1.794535471287710404e+00
6.777963272120200999e-01,-1.945120571041878965e-01,5.091359061113076567e-01,1.792402526454649259e+00
6.794657762938230983e-01,-1.959694070815353739e-01,5.099502703949665428e-01,1.790265674865314516e+00
6.811352253756260966e-01,-1.974291844843827914e-01,5.107602753839368681e-01,1.788125032012140014e+00
6.828046744574290949e-01,-1.988913733939217665e-01,5.115659190680762469e-01,1.785980712379525936e+00
6.844741235392320933e-01,-2.003559579116903078e-01,5.123671995109441157e-01,1.783832829444367718e+00
6.861435726210350916e-01,-2.018229221600481849e-01,5.131641148493433224e-01,1.781681495676633809e+00
6.878130217028380899e-01,-2.032922502826439992e-01,5.139566632928616041e-01,1.779526822539992059e+00
6.894824707846410883e-01,-2.047639264448793128e-01,5.147448431234141752e-01,1.777368920492493620e+00
6.911519198664440866e-01,-2.062379348343627572e-01,5.155286526947873149e-01,1.775207898987309463e+00
6.928213689482470850e-01,-2.077142596613600345e-01,5.163080904321833975e-01,1.773043866473540398e+00
6.944908180300500833e-01,-2.091928851592367022e-01,5.170831548317681436e-01,1.770876930397085713e+00
6.961602671118530816e-01,-2.106737955848961841e-01,5.178538444602164281e-01,1.768707197201587533e+00
6.978297161936560800e-01,-2.121569752192093705e-01,5.186201579542643048e-01,1.766534772329452663e+00
6.994991652754590783e-01,-2.136424083671130125e-01,5.193820940194779912e-01,1.764359760224812002e+00
7.011686143572620766e-01,-2.151300793580495918e-01,5.201396514298276541e-01,1.762182264334503312e+00
7.028380634390650750e-01,-2.166199725471197046e-01,5.208928290290096852e-01,1.760002387105113364e+00
7.045075125208681843e-01,-2.181120723150485607e-01,5.216416257289695491e-01,1.757820229986868599e+00
7.061769616026711827e-01,-2.196063630685783918e-01,5.223860405094449266e-01,1.755635893435109285e+00
7.078464106844741810e-01,-2.211028292408426243e-01,5.231260724174747745e-01,1.753449476911927318e+00
7.095158597662771793e-01,-2.226014552907150945e-01,5.238617205643535391e-01,1.751261078893450618e+00
7.111853088480801777e-01,-2.241022257045459654e-01,5.245929841285131845e-01,1.749070796863994914e+00
7.128547579298831760e-01,-2.256051249967730987e-01,5.253198623557254754e-01,1.746878727316658608e+00
7.145242070116861743e-01,-2.271101377097518859e-01,5.260423545573371662e-01,1.744684965758221740e+00
7.161936560934891727e-01,-2.286172484133911498e-01,5.267604601079571847e-01,1.742489606715001527e+00
7.178631051752921710e-01,-2.301264417051564204e-01,5.274741784440213355e-01,1.740292743736675751e+00
7.195325542570951693e-01,-2.316377022129583740e-01,5.281835090699462665e-01,1.738094469385000451e+00
7.212020033388981677e-01,-2.331510145940916545e-01,5.288884515541319997e-01,1.735894875243683799e+00
7.228714524207011660e-01,-2.346663635337253306e-01,5.295890055235830118e-01,1.733694051930344315e+00
7.245409015025041644e-01,-2.361837337471599518e-01,5.302851706684962307e-01,1.731492089088801034e+00
7.262103505843071627e-01,-2.377031099813698423e-01,5.309769467451816993e-01,1.729289075385527008e+00
7.278797996661101610e-01,-2.392244770127807951e-01,5.316643335688086003e-01,1.727085098525438234e+00
7.295492487479131594e-01,-2.407478196471180276e-01,5.323473310115478530e-01,1.724880245256822153e+00
7.312186978297162687e-01,-2.422731227237895080e-01,5.330259390133933461e-01,1.722674601353632040e+00
7.328881469115192671e-01,-2.438003711123664929e-01,5.337001575712456702e-01,1.720468251637843560e+00
7.345575959933222654e-01,-2.453295497124924340e-01,5.343699867372202483e-01,1.718261279984200751e+00
7.362270450751252637e-01,-2.468606434588110354e-01,5.350354266313807061e-01,1.716053769300472265e+00
7.378964941569282621e-01,-2.483936373154936317e-01,5.356964774249820538e-01,1.713845801559153337e+00
7.395659432387312604e-01,-2.499285162797568460e-01,5.363531393491804966e-01,1.711637457784761951e+00
7.412353923205342587e-01,-2.514652653833958085e-01,5.370054126984273868e-01,1.709428818051357268e+00
7.429048414023372571e-01,-2.530038696875017146e-01,5.376532978137146257e-01,1.707219961512760120e+00
7.445742904841402554e-01,-2.545443142902465983e-01,5.382967951043201582e-01,1.705010966370062331e+00
7.462437395659432537e-01,-2.560865843204149783e-01,5.389359050274729057e-01,1.702801909907513789e+00
7.479131886477462521e-01,-2.576306649416261751e-01,5.395706280997121240e-01,1.700592868477356800e+00
7.495826377295492504e-01,-2.591765413521800454e-01,5.402009648953989274e-01,1.698383917505772445e+00
7.512520868113522488e-01,-2.607241987821015683e-01,5.408269160364034267e-01,1.696175131511641343e+00
7.529215358931552471e-01,-2.622736224992728293e-01,5.414484822099526751e-01,1.693966584083326010e+00
7.545909849749582454e-01,-2.638247978020852869e-01,5.420656641445781299e-01,1.691758347917705629e+00
7.562604340567612438e-01,-2.653777100281255463e-01,5.426784626363099218e-01,1.689550494785661883e+00
7.579298831385642421e-01,-2.669323445454746535e-01,5.432868785199563844e-01,1.687343095576980367e+00
7.595993322203673515e-01,-2.684886867619919459e-01,5.438909126977338193e-01,1.685136220263724116e+00
7.612687813021703498e-01,-2.700467221163918019e-01,5.444905661093404348e-01,1.682929937945717880e+00
7.629382303839733481e-01,-2.716064360875165562e-01,5.450858397611256789e-01,1.680724316814622865e+00
7.646076794657763465e-01,-2.731678141856033193e-01,5.456767346962752008e-01,1.678519424198137155e+00
7.662771285475793448e-01,-2.747308419610146046e-01,5.462632520227677091e-01,1.676315326527091143e+00
7.679465776293823431e-01,-2.762955049966541732e-01,5.468453928869090319e-01,1.674112089374221846e+00
7.696160267111853415e-01,-2.778617889144657793e-01,5.474231584942704787e-01,1.671909777431510147e+00
7.712854757929883398e-01,-2.794296793715712601e-01,5.479965500955508162e-01,1.669708454532597530e+00
7.729549248747913381e-01,-2.809991620612268259e-01,5.485655689887358744e-01,1.667508183654276666e+00
7.746243739565943365e-01,-2.825702227158989888e-01,5.491302165289908555e-01,1.665309026909242096e+00
7.762938230383973348e-01,-2.841428471014686430e-01,5.496904941071472095e-01,1.663111045576325608e+00
7.779632721202003331e-01,-2.857170210247812481e-01,5.502464031756466589e-01,1.660914300074587180e+00
7.796327212020033315e-01,-2.872927303271749500e-01,5.507979452243889629e-01,1.658718849996256406e+00
7.813021702838063298e-01,-2.888699608878025349e-01,5.513451217916562896e-01,1.656524754098680052e+00
7.829716193656093282e-01,-2.904486986255165326e-01,5.518879344703226941e-01,1.654332070302625191e+00
7.846410684474123265e-01,-2.920289294937147839e-01,5.524263848877319916e-01,1.652140855719262280e+00
7.863105175292154359e-01,-2.936106394857087021e-01,5.529604747248069163e-01,1.649951166634240129e+00
7.879799666110184342e-01,-2.951938146330087553e-01,5.534902057088877392e-01,1.647763058520746116e+00
7.896494156928214325e-01,-2.967784410030737119e-01,5.540155796040621139e-01,1.645576586054463331e+00
7.913188647746244309e-01,-2.983645047035060616e-01,5.545365982265002547e-01,1.643391803102868032e+00
7.929883138564274292e-01,-2.999519918803029706e-01,5.550532634369708118e-01,1.641208762738359361e+00
7.946577629382304275e-01,-3.015408887161159512e-01,5.555655771329666148e-01,1.639027517251102184e+00
7.963272120200334259e-01,-3.031311814330793775e-01,5.560735412590772642e-01,1.636848118144029307e+00
7.979966611018364242e-01,-3.047228562932531859e-01,5.565771578082008286e-01,1.634670616137393617e+00
7.996661101836394225e-01,-3.063158995954707864e-01,5.570764288078273729e-01,1.632495061187043239e+00
8.013355592654424209e-01,-3.079102976774235056e-01,5.575713563276387674e-01,1.630321502482479312e+00
8.030050083472454192e-01,-3.095060369172005221e-01,5.580619424853171529e-01,1.628149988447266328e+00
8.046744574290484175e-01,-3.111031037313513048e-01,5.585481894377325451e-01,1.625980566752612599e+00
8.063439065108514159e-01,-3.127014845746360350e-01,5.590300993789900641e-01,1.623813284324426842e+00
8.080133555926544142e-01,-3.143011659410718805e-01,5.595076745441015520e-01,1.621648187345589021e+00
8.096828046744574126e-01,-3.159021343648229507e-01,5.599809172122706125e-01,1.619485321258926191e+00
8.113522537562604109e-01,-3.175043764193473117e-01,5.604498297025413134e-01,1.617324730776646735e+00
8.130217028380634092e-01,-3.191078787166080066e-01,5.609144143694977380e-01,1.615166459889414652e+00
8.146911519198665186e-01,-3.207126279080740883e-01,5.613746736069961107e-01,1.613010551868903519e+00
8.163606010016695169e-01,-3.223186106847760191e-01,5.618306098477712229e-01,1.610857049273853425e+00
8.180300500834725153e-01,-3.239258137779619240e-01,5.622822255659082336e-01,1.608705993954008484e+00
8.196994991652755136e-01,-3.255342239582943442e-01,5.627295232725305629e-01,1.606557427059255971e+00
8.213689482470785119e-01,-3.271438280356138151e-01,5.631725055139868985e-01,1.604411389046674241e+00
8.230383973288815103e-01,-3.287546128595130179e-01,5.636111748739189853e-01,1.602267919684739805e+00
8.247078464106845086e-01,-3.303665653193740281e-01,5.640455339728716044e-01,1.600127058059440666e+00
8.263772954924875069e-01,-3.319796723444065067e-01,5.644755854679052165e-01,1.597988842580398527e+00
8.280467445742905053e-01,-3.335939209037664388e-01,5.649013320526518056e-01,1.595853310986697915e+00
8.297161936560935036e-01,-3.352092980067656325e-01,5.653227764578798720e-01,1.593720500352423741e+00
8.313856427378965019e-01,-3.368257907022329523e-01,5.657399214477160099e-01,1.591590447095052818e+00
8.330550918196995003e-01,-3.384433860788982340e-01,5.661527698210389037e-01,1.589463186980346832e+00
8.347245409015024986e-01,-3.400620712654687239e-01,5.665613244113724134e-01,1.587338755128299139e+00
8.363939899833054969e-01,-3.416818334306503391e-01,5.669655880865174247e-01,1.585217186019261426e+00
8.380634390651084953e-01,-3.433026597831653204e-01,5.673655637481861413e-01,1.583098513500069027e+00
8.397328881469114936e-01,-3.449245375717693851e-01,5.677612543316405969e-01,1.580982770790152703e+00
8.414023372287146030e-01,-3.465474540852648833e-01,5.681526628053341632e-01,1.578869990487654418e+00
8.430717863105176013e-01,-3.481713966525120107e-01,5.685397921705543922e-01,1.576760204575531565e+00
8.447412353923205997e-01,-3.497963526424395786e-01,5.689226454610736283e-01,1.574653444427646765e+00
8.464106844741235980e-01,-3.514223094640505085e-01,5.693012257427988443e-01,1.572549740814858543e+00
8.480801335559265963e-01,-3.530492545664264958e-01,5.696755361134250295e-01,1.570449123911096256e+00
8.497495826377295947e-01,-3.546771754387325615e-01,5.700455797020967941e-01,1.568351623299419906e+00
8.514190317195325930e-01,-3.563060596102151090e-01,5.704113596690675303e-01,1.566257267978071077e+00
8.530884808013355913e-01,-3.579358946502024241e-01,5.707728792053669009e-01,1.564166086366509889e+00
8.547579298831385897e-01,-3.595666681680990684e-01,5.711301415324696595e-01,1.562078106311437287e+00
8.564273789649415880e-01,-3.611983678133819375e-01,5.714831499019688010e-01,1.559993355092796463e+00
8.580968280467445863e-01,-3.628309812755913799e-01,5.718319075952534858e-01,1.557911859429764068e+00
8.597662771285475847e-01,-3.644644962843213154e-01,5.721764179231904057e-01,1.555833645486719430e+00
8.614357262103505830e-01,-3.660989006092087439e-01,5.725166842258098132e-01,1.553758738879195578e+00
8.631051752921535813e-01,-3.677341820599183686e-01,5.728527098719955468e-01,1.551687164679812270e+00
8.647746243739565797e-01,-3.693703284861290514e-01,5.731844982591799420e-01,1.549618947424185045e+00
8.664440734557595780e-01,-3.710073277775148282e-01,5.735120528130438489e-01,1.547554111116814957e+00
8.681135225375625764e-01,-3.726451678637268117e-01,5.738353769872210908e-01,1.545492679236956990e+00
8.697829716193656857e-01,-3.742838367143717093e-01,5.741544742630073639e-01,1.543434674744464496e+00
8.714524207011686840e-01,-3.759233223389888967e-01,5.744693481490769082e-01,1.541380120085607652e+00
8.731218697829716824e-01,-3.775636127870264924e-01,5.747800021812027316e-01,1.539329037198869266e+00
8.747913188647746807e-01,-3.792046961478147682e-01,5.750864399219832723e-01,1.537281447520717492e+00
8.764607679465776791e-01,-3.808465605505386153e-01,5.753886649605761683e-01,1.535237371991345912e+00
8.781302170283806774e-01,-3.824891941642079018e-01,5.756866809124385753e-01,1.533196831060392951e+00
8.797996661101836757e-01,-3.841325851973728667e-01,5.759804914170897350e-01,1.531159844693326111e+00
8.814691151919866741e-01,-3.857767218982492419e-01,5.762701001389475275e-01,1.529126432376653355e+00
8.831385642737896724e-01,-3.874215925550244521e-01,5.765555107697951653e-01,1.527096613122616020e+00
8.848080133555926707e-01,-3.890671854955722875e-01,5.768367270266366864e-01,1.525070405475493551e+00
8.864774624373956691e-01,-3.907134890874150446e-01,5.771137526514685812e-01,1.523047827517175934e+00
8.881469115191986674e-01,-3.923604917376846690e-01,5.773865914110614117e-01,1.521028896872705261e+00
8.898163606010016657e-01,-3.940081818930387669e-01,5.776552470963733921e-01,1.519013630715903229e+00
8.914858096828046641e-01,-3.956565480389407918e-01,5.779197235163252566e-01,1.517002045776622232e+00
8.931552587646076624e-01,-3.973055787007206408e-01,5.781800245069564914e-01,1.514994158343253572e+00
8.948247078464106607e-01,-3.989552624433923556e-01,5.784361539302675936e-01,1.512989984268537258e+00
8.964941569282137701e-01,-4.006055878713607465e-01,5.786881156719279051e-01,1.510989538975600288e+00
8.981636060100167684e-01,-4.022565436283480067e-01,5.789359136408877005e-01,1.508992837463368319e+00
8.998330550918197668e-01,-4.039081183963702526e-01,5.791795517597581044e-01,1.506999894314347443e+00
9.015025041736227651e-01,-4.055603008970557477e-01,5.794190339772319343e-01,1.505010723696372121e+00
9.031719532554257635e-01,-4.072130798917207861e-01,5.796543642695403120e-01,1.503025339367574098e+00
9.048414023372287618e-01,-4.088664441808197991e-01,5.798855466357096811e-01,1.501043754682863440e+00
9.065108514190317601e-01,-4.105203826031175174e-01,5.801125850893841251e-01,1.499065982601008873e+00
9.081803005008347585e-01,-4.121748840358068211e-01,5.803354836597468536e-01,1.497092035689284728e+00
9.098497495826377568e-01,-4.138299373962303629e-01,5.805542464100929001e-01,1.495121926124212797e+00
9.115191986644407551e-01,-4.154855316406582677e-01,5.807688774261166031e-01,1.493155665699534618e+00
9.131886477462437535e-01,-4.171416557627899424e-01,5.809793807995692339e-01,1.491193265834686921e+00
9.148580968280467518e-01,-4.187982987952835190e-01,5.811857606448784797e-01,1.489234737575893863e+00
9.165275459098497501e-01,-4.204554498106042315e-01,5.813880211100717066e-01,1.487280091598999210e+00
9.181969949916527485e-01,-4.221130979193181143e-01,5.815861663582413410e-01,1.485329338218323469e+00
9.198664440734557468e-01,-4.237712322688590438e-01,5.817802005522865194e-01,1.483382487394210747e+00
9.215358931552587451e-01,-4.254298420470932762e-01,5.819701278984674708e-01,1.481439548729356792e+00
9.232053422370617435e-01,-4.270889164802466054e-01,5.821559526231170345e-01,1.479500531478371794e+00
9.248747913188648528e-01,-4.287484448306230211e-01,5.823376789431198297e-01,1.477565444557572327e+00
9.265442404006678512e-01,-4.304084164007975222e-01,5.825153111202618916e-01,1.475634296539893642e+00
9.282136894824708495e-01,-4.320688205316970953e-01,5.826888534386523988e-01,1.473707095663899125e+00
9.298831385642738478e-01,-4.337296465998697337e-01,5.828583101669216893e-01,1.471783849844348069e+00
9.315525876460768462e-01,-4.353908840223048582e-01,5.830236856254983335e-01,1.469864566665795236e+00
9.332220367278798445e-01,-4.370525222534989984e-01,5.831849841479651575e-01,1.467949253393638465e+00
9.348914858096828429e-01,-4.387145507837634240e-01,5.833422100550301748e-01,1.466037916982126932e+00
9.365609348914858412e-01,-4.403769591441595299e-01,5.834953677300421804e-01,1.464130564067857465e+00
9.382303839732888395e-01,-4.420397369010589661e-01,5.836444615375010470e-01,1.462227200985977360e+00
9.398998330550918379e-01,-4.437028736590205025e-01,5.837894958672656953e-01,1.460327833768102490e+00
9.415692821368948362e-01,-4.453663590616009360e-01,5.839304751514104996e-01,1.458432468144860383e+00
9.432387312186978345e-01,-4.470301827866967614e-01,5.840674037857390699e-01,1.456541109559946756e+00
9.449081803005008329e-01,-4.486943345530097771e-01,5.842002862424285903e-01,1.454653763160531854e+00
9.465776293823038312e-01,-4.503588041136588060e-01,5.843291269592890691e-01,1.452770433814831286e+00
9.482470784641068295e-01,-4.520235812604889158e-01,5.844539304176329386e-01,1.450891126107073159e+00
9.499165275459098279e-01,-4.536886558225440846e-01,5.845747011178135111e-01,1.449015844344739845e+00
9.515859766277129372e-01,-4.553540176641652781e-01,5.846914435406739274e-01,1.447144592566382615e+00
9.532554257095159356e-01,-4.570196566894021428e-01,5.848041622402615491e-01,1.445277374536552140e+00
9.549248747913189339e-01,-4.586855628356655834e-01,5.849128617114031092e-01,1.443414193762553088e+00
